id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
796	Monroe	Indiana	10312	7436	365	33	1101	280	1009	7	79	3760	4363
797	Montgomery	Indiana	4752	3322	213	16	658	121	384	6	34	1789	1994
798	Morgan	Indiana	6642	4492	258	29	820	225	738	8	75	2399	2504
799	Newton	Indiana	1724	1153	71	10	232	54	184	4	12	649	670
800	Noble	Indiana	4770	3315	139	21	563	145	523	8	55	1721	1902
801	Ohio	Indiana	606	394	29	6	85	18	68	1	4	216	233
802	Orange	Indiana	2407	1569	93	13	313	70	313	5	32	841	944
803	Owen	Indiana	2372	1574	100	12	280	68	305	5	30	897	827
804	Parke	Indiana	2253	1463	96	9	328	79	257	4	19	798	894
805	Perry	Indiana	2562	1767	82	8	340	71	262	3	27	884	1087
806	Pike	Indiana	1732	1059	86	6	287	53	220	4	18	633	651
807	Porter	Indiana	15632	10409	669	74	2250	545	1512	23	151	5800	6155
808	Posey	Indiana	3118	2047	165	9	462	76	319	4	34	1167	1229
810	Pulaski	Indiana	1887	1257	85	7	254	58	198	5	24	739	725
811	Putnam	Indiana	4018	2845	145	18	476	114	383	5	31	1510	1547
812	Randolph	Indiana	4046	2814	174	13	545	96	370	6	30	1565	1628
813	Ripley	Indiana	2495	1581	102	11	358	94	312	5	31	884	956
814	Rush	Indiana	2419	1653	101	11	352	74	205	4	18	910	1023
815	St Joseph	Indiana	34331	25326	1099	142	4124	872	2531	21	217	13131	15307
816	Scott	Indiana	2747	1612	85	12	342	91	533	11	59	845	956
817	Shelby	Indiana	4967	3451	168	17	631	161	486	5	50	1801	2045
818	Spencer	Indiana	2386	1621	95	8	330	57	249	6	21	881	944
819	Starke	Indiana	3100	1920	115	20	390	109	482	9	56	1077	1078
820	Steuben	Indiana	3801	2704	132	17	456	126	335	3	26	1447	1514
821	Sullivan	Indiana	2929	1860	120	15	453	79	366	4	33	1024	1196
822	Switzerland	Indiana	903	566	30	5	111	36	142	1	13	297	328
823	Tippecanoe	Indiana	12606	9009	490	39	1542	299	1127	6	94	4784	5400
824	Tipton	Indiana	2247	1613	83	9	293	53	183	2	13	819	977
825	Union	Indiana	783	501	38	4	112	23	97	1	8	285	310
826	Vanderburgh	Indiana	25078	17416	908	98	3407	657	2368	23	198	8859	11160
827	Vermillion	Indiana	2354	1491	86	7	401	69	271	4	23	774	1023
828	Vigo	Indiana	13983	9539	467	66	1901	402	1449	15	145	4707	6252
829	Wabash	Indiana	5095	3646	158	32	591	135	477	5	49	1861	2168
830	Warren	Indiana	1101	742	46	6	151	24	119	2	12	427	418
831	Warrick	Indiana	5300	3519	247	20	733	184	531	8	59	1990	2010
832	Washington	Indiana	3041	1897	109	12	356	112	497	9	49	1038	1109
833	Wayne	Indiana	10881	7539	370	62	1343	292	1173	11	92	3906	4535
834	Wells	Indiana	3347	2440	141	14	391	98	242	2	19	1291	1437
835	White	Indiana	3539	2465	143	15	499	90	302	2	23	1349	1459
836	Whitley	Indiana	3709	2694	122	12	437	134	277	2	29	1397	1552
837	Unknown	Indiana	7	4	    	1	1	    	1	    	2	2	3
839	"Iowa, total"	Iowa	377036	264515	17822	1546	51327	9439	29594	268	2526	145174	162217
840	Adair	Iowa	1243	888	82	4	201	12	51	1	6	525	570
841	Adams	Iowa	716	477	41	3	120	22	46	1	6	275	320
842	Allamakee	Iowa	2015	1455	111	10	268	47	111	2	8	829	848
843	Appanoose	Iowa	2168	1419	116	8	346	57	209	2	11	808	914
844	Audubon	Iowa	1183	832	81	4	173	22	65	1	6	482	541
845	Benton	Iowa	3238	2219	203	12	489	61	230	4	19	1323	1334
846	Black Hawk	Iowa	16699	11642	652	77	2146	450	1591	15	126	6105	7040
847	Boone	Iowa	3750	2606	176	35	494	118	288	5	26	1429	1602
848	Bremer	Iowa	3079	2135	175	11	503	72	163	2	15	1217	1365
849	Buchanan	Iowa	2645	1773	147	8	428	84	189	2	15	1004	1136
850	Buena Vista	Iowa	2942	2088	195	7	449	52	137	2	13	1268	1310
851	Butler	Iowa	2464	1617	190	6	447	50	139	2	12	1027	1058
852	Calhoun	Iowa	2090	1380	138	6	383	50	122	2	11	816	957
853	Carroll	Iowa	3250	2182	204	36	535	97	175	2	18	1283	1438
854	Cass	Iowa	2516	1707	136	7	423	53	172	2	16	944	1173
855	Cedar	Iowa	2454	1710	154	9	360	56	149	1	12	1023	1035
856	Cerro Gordo	Iowa	7351	5169	309	41	997	203	587	5	38	2813	3194
857	Cherokee	Iowa	2279	1567	139	4	337	57	164	1	13	936	954
858	Chickasaw	Iowa	1942	1332	138	11	295	46	115	1	5	831	789
859	Clarke	Iowa	1197	844	60	5	149	41	91	1	8	455	510
860	Clay	Iowa	2613	1840	146	4	377	50	180	1	14	1035	1176
861	Clayton	Iowa	2684	1835	154	14	408	68	185	3	17	1060	1130
862	Clinton	Iowa	7259	5074	307	25	986	180	622	9	57	2695	3138
863	Crawford	Iowa	2322	1520	149	8	382	57	191	1	14	933	962
864	Dallas	Iowa	3950	2797	164	12	520	126	303	1	30	1531	1681
865	Davis	Iowa	1042	698	59	1	166	19	88	1	8	412	443
866	Decatur	Iowa	1171	819	50	7	170	21	95	1	7	441	531
867	Delaware	Iowa	2086	1407	151	7	311	61	139	2	10	841	840
868	Des Moines	Iowa	6306	4604	214	24	755	154	517	2	37	2319	2807
869	Dickinson	Iowa	2862	2054	178	8	385	56	165	2	11	1208	1209
870	Dubuque	Iowa	11537	8083	532	56	1580	293	912	7	73	4319	4997
871	Emmet	Iowa	1791	1246	98	6	285	40	107	    	8	733	794
872	Fayette	Iowa	3204	2185	196	13	511	71	208	2	17	1271	1389
873	Floyd	Iowa	2858	1929	149	12	429	75	242	3	20	1114	1204
874	Franklin	Iowa	1843	1246	129	4	304	46	106	1	8	760	812
875	Fremont	Iowa	1343	954	58	6	178	32	102	1	10	524	592
876	Greene	Iowa	1870	1317	110	4	280	38	112	1	8	758	850
877	Grundy	Iowa	2040	1423	141	2	326	30	106	1	12	849	900
878	Guthrie	Iowa	1957	1383	97	7	291	40	123	1	12	786	847
879	Hamilton	Iowa	2529	1827	128	10	342	56	153	1	14	1056	1072
880	Hancock	Iowa	1819	1227	120	4	301	56	96	3	9	751	793
881	Hardin	Iowa	3289	2296	192	7	543	60	173	2	15	1346	1489
882	Harrison	Iowa	2199	1482	122	9	359	50	159	2	14	862	944
883	Henry	Iowa	2629	1886	116	7	353	65	185	1	15	1011	1181
884	Howard	Iowa	1543	1037	104	3	274	32	82	1	9	644	688
885	Humboldt	Iowa	1892	1288	124	5	322	36	111	1	6	785	835
886	Ida	Iowa	1330	904	99	6	218	27	70	1	5	568	576
887	Iowa	Iowa	2213	1606	96	8	319	51	124	1	9	872	977
888	Jackson	Iowa	2745	1873	149	11	418	74	198	2	20	1062	1146
889	Jasper	Iowa	5319	3838	251	25	661	135	379	3	26	2084	2239
890	Jefferson	Iowa	1910	1354	79	9	260	48	147	2	8	714	858
891	Johnson	Iowa	7620	5465	277	37	812	231	729	4	64	2819	3182
892	Jones	Iowa	2663	1866	150	11	393	56	170	2	17	1073	1111
893	Keokuk	Iowa	1794	1197	107	3	304	42	130	1	12	706	791
894	Kossuth	Iowa	2925	1964	195	15	506	67	161	    	15	1230	1249
895	Lee	Iowa	5394	3756	199	20	759	140	471	4	45	1939	2400
896	Linn	Iowa	22050	16260	755	104	2492	554	1735	9	141	8380	9263
897	Louisa	Iowa	1522	1059	67	5	205	38	131	1	13	602	614
898	Lucas	Iowa	1457	1009	67	7	208	29	124	1	11	552	639
899	Lyon	Iowa	1677	1124	134	7	280	39	84	1	6	711	728
900	Madison	Iowa	1751	1204	87	11	256	53	127	1	13	689	752
901	Mahaska	Iowa	3061	2169	158	10	409	70	224	2	20	1228	1329
902	Marion	Iowa	4034	2715	203	12	547	107	415	2	34	1519	1676
903	Marshall	Iowa	5809	4219	244	18	720	113	456	4	36	2322	2489
904	Mills	Iowa	1752	1115	74	47	194	156	143	1	21	611	660
906	Mitchell	Iowa	1770	1229	124	8	271	30	98	1	10	750	765
907	Monona	Iowa	1788	1170	100	6	360	38	103	1	9	711	823
908	Monroe	Iowa	1193	803	49	6	174	36	112	1	10	441	498
909	Montgomery	Iowa	2018	1431	92	5	273	37	162	1	15	770	915
910	Muscatine	Iowa	5108	3560	216	17	660	122	486	3	45	1920	2142
911	O?Brien	Iowa	2572	1704	198	17	440	58	140	1	16	1063	1112
912	Osceola	Iowa	1126	740	83	4	199	25	65	1	8	462	504
913	Page	Iowa	2834	2038	137	12	362	73	187	3	20	1098	1283
914	Palo Alto	Iowa	1763	1184	117	8	307	37	102	2	8	716	762
915	Plymouth	Iowa	3334	2300	222	9	495	79	211	1	18	1438	1381
916	Pocahontas	Iowa	1560	1059	102	2	286	21	82	1	7	644	709
917	Polk	Iowa	38920	28195	1097	150	4220	1074	3837	23	322	13817	17017
918	Pottawattamie	Iowa	10136	6951	378	39	1241	283	1134	9	100	3634	4178
919	Poweshiek	Iowa	2753	2017	134	10	361	57	158	1	10	1114	1220
920	Ringgold	Iowa	882	627	48	5	126	13	61	    	3	352	394
921	Sac	Iowa	2075	1455	135	4	328	46	103	1	7	872	919
922	Scott	Iowa	17399	12118	682	83	2194	473	1684	19	147	6377	7223
923	Shelby	Iowa	2092	1461	150	8	323	39	99	1	9	932	896
924	Sioux	Iowa	3797	2594	328	13	597	69	180	4	15	1692	1608
925	Story 	Iowa	6945	5181	284	22	849	151	426	1	33	2761	3115
926	Tama	Iowa	2686	1834	178	9	454	57	140	1	14	1102	1184
927	Taylor	Iowa	1131	779	75	3	168	19	82	1	5	468	488
928	Union	Iowa	1798	1237	85	7	259	44	151	3	13	660	803
929	Van Buren	Iowa	1200	851	60	4	162	32	86	1	9	482	501
930	Wapello	Iowa	5769	3867	264	28	815	136	597	9	51	2085	2421
931	Warren	Iowa	4131	2968	154	18	451	106	400	3	28	1556	1641
932	Washington	Iowa	3127	2229	167	11	428	80	191	2	19	1234	1394
933	Wayne	Iowa	1162	781	78	2	180	24	88	2	8	475	495
934	Webster	Iowa	6400	4498	280	26	829	175	538	5	47	2447	2752
935	Winnebago	Iowa	1822	1313	107	6	253	44	89	1	10	743	811
936	Winneshiek	Iowa	2472	1761	148	14	354	63	124	    	8	1060	1054
937	Woodbury	Iowa	12678	8824	511	50	1619	349	1193	11	123	4677	5481
938	Worth	Iowa	1195	835	61	1	185	26	80	1	9	480	527
939	Wright	Iowa	2509	1706	158	8	438	54	124	2	17	1027	1135
940	Unknown	Iowa	4	2	    	    	4	    	    	    	    	2	4
942	"Kansas, total"	Kansas	311277	219441	13095	1280	39974	8729	26157	207	2393	118511	133097
943	Allen	Kansas	2185	1455	103	7	338	68	190	2	20	836	919
944	Anderson	Kansas	1256	858	60	5	180	32	107	2	12	488	528
945	Atchison	Kansas	2184	1553	84	7	298	53	170	2	15	811	950
946	Barber	Kansas	1044	727	57	4	167	17	63	1	8	415	478
947	Barton	Kansas	4444	3163	211	11	678	95	261	2	22	1785	1999
948	Bourbon	Kansas	2336	1649	75	8	285	69	220	4	27	840	1015
949	Brown	Kansas	1671	1168	73	10	255	49	110	1	8	648	756
950	Butler	Kansas	6738	4735	289	30	881	213	531	4	53	2622	2737
951	Chase	Kansas	454	320	22	2	53	12	40	    	5	187	186
952	Chautauqua	Kansas	813	553	38	5	108	18	77	1	12	329	321
953	Cherokee	Kansas	3095	1930	136	12	523	83	378	6	28	1086	1293
954	Cheyenne	Kansas	640	450	52	2	110	7	17	    	1	287	296
955	Clark	Kansas	447	322	18	1	77	12	17	    	1	179	212
956	Clay	Kansas	1446	998	88	3	234	30	84	1	7	610	642
957	Cloud	Kansas	1927	1384	90	5	264	46	127	1	12	723	920
958	Coffey	Kansas	1233	857	56	4	189	37	83	1	7	494	536
959	Comanche	Kansas	426	295	21	1	67	12	25	2	1	171	196
960	Cowley	Kansas	5190	3594	213	37	678	175	442	3	47	1925	2200
961	Crawford	Kansas	5051	3368	231	22	784	135	463	5	41	1781	2314
962	Decatur	Kansas	698	493	44	2	116	19	22	    	2	290	314
963	Dickinson	Kansas	2807	1971	140	5	414	66	192	3	16	1101	1252
964	Doniphan	Kansas	1110	743	57	4	175	32	91	1	8	445	461
965	Douglas	Kansas	7044	4901	288	41	828	206	707	4	65	2615	2949
966	Edwards	Kansas	624	445	33	3	95	15	28	    	2	267	274
967	Elk	Kansas	675	447	33	6	97	17	67	1	8	262	268
968	Ellis	Kansas	3231	2217	147	21	449	124	246	1	25	1270	1322
969	Ellsworth	Kansas	1063	772	44	5	159	16	59	2	5	421	492
970	Finney	Kansas	2661	1673	129	20	392	160	260	3	25	988	1047
971	Ford	Kansas	3117	2235	135	11	408	92	218	2	16	1282	1314
972	Franklin	Kansas	3011	2061	125	10	394	106	286	3	25	1119	1224
973	Geary	Kansas	2082	1392	82	10	285	72	216	3	21	742	832
974	Gove	Kansas	535	373	45	2	88	5	17	    	    	236	241
975	Graham	Kansas	599	415	25	1	92	10	48	1	7	236	246
976	Grant	Kansas	694	467	35	2	117	25	44	1	3	276	291
977	Gray	Kansas	624	429	49	2	95	13	31	    	3	267	270
978	Greeley	Kansas	259	171	13	    	53	10	10	    	1	112	114
979	Greenwood	Kansas	1509	1036	71	6	217	29	132	1	17	596	634
980	Hamilton	Kansas	437	311	28	    	64	8	25	1	1	186	199
981	Harper	Kansas	1245	867	68	6	220	25	52	1	4	494	593
982	Harvey	Kansas	4197	3137	179	12	459	86	300	1	26	1678	1851
983	Haskell	Kansas	433	292	35	2	62	23	18	    	3	189	169
984	Hodgeman	Kansas	325	218	22	    	55	5	21	    	2	148	136
985	Jackson	Kansas	1599	1104	78	6	207	44	143	1	17	625	654
986	Jefferson	Kansas	2070	1435	76	8	235	71	224	1	22	803	745
987	Jewell	Kansas	765	528	59	1	120	9	45	    	3	344	326
988	Johnson	Kansas	39932	29678	1601	123	4535	1006	2696	15	276	15644	17471
989	Kearny	Kansas	440	288	29	1	74	12	37	    	3	176	186
990	Kingman	Kansas	1389	970	84	5	212	28	81	1	5	592	592
991	Kiowa	Kansas	646	478	33	5	76	15	41	    	1	274	283
992	Labette	Kansas	3248	2246	114	34	398	124	300	2	29	1142	1433
993	Lane	Kansas	421	277	28	1	84	9	21	    	2	175	191
994	Leavenworth	Kansas	5421	3674	204	16	678	187	598	4	60	1906	2177
995	Lincoln	Kansas	662	466	42	1	93	14	43	    	6	278	281
996	Linn	Kansas	1498	1037	64	6	172	47	156	1	15	608	545
997	Logan	Kansas	548	387	32	4	93	5	25	    	2	228	247
998	Lyon	Kansas	3435	2371	126	17	447	116	326	3	28	1194	1531
999	Mc Pherson	Kansas	4553	3436	237	15	568	76	199	    	20	1925	2097
1000	Marion	Kansas	2266	1641	125	12	300	44	134	1	10	954	998
1001	Marshall	Kansas	1757	1240	107	5	282	30	85	1	8	738	799
1002	Meade	Kansas	693	491	41	2	122	13	25	    	2	289	329
1003	Miami	Kansas	2891	1949	104	17	352	123	311	2	34	1041	1128
1004	Mitchell	Kansas	1221	890	58	4	185	27	51	1	4	505	563
1005	Montgomery	Kansas	6000	4124	239	24	845	170	540	7	50	2173	2623
1006	Morris	Kansas	994	716	49	3	132	22	66	1	4	409	420
1007	Morton	Kansas	433	291	28	1	76	3	29	1	3	170	197
1009	Nemaha	Kansas	1623	1151	103	10	246	32	76	1	5	695	718
1010	Neosho	Kansas	2522	1750	104	14	351	73	212	1	16	952	1099
1011	Ness	Kansas	704	494	46	2	116	12	29	2	4	300	313
1012	Norton	Kansas	998	709	51	2	158	14	55	    	6	409	457
1013	Osage	Kansas	2165	1499	83	5	281	54	217	2	25	810	858
1014	Osborne	Kansas	904	644	56	2	152	10	37	    	3	394	422
1015	Ottawa	Kansas	877	612	41	2	128	21	63	1	7	351	379
1016	Pawnee	Kansas	1232	872	59	2	176	29	89	1	9	454	570
1017	Phillips	Kansas	1056	707	68	5	191	27	54	    	4	421	490
1018	Pottawatomie	Kansas	1935	1374	95	4	238	61	143	2	17	785	783
1019	Pratt	Kansas	1583	1127	84	2	240	30	93	    	8	654	698
1020	Rawlins	Kansas	595	408	47	5	98	11	26	    	1	271	252
1021	Reno	Kansas	9445	6777	410	34	1213	203	738	6	60	3677	4111
1022	Republic	Kansas	1174	859	71	4	157	21	59	1	4	495	522
1023	Rice	Kansas	1774	1232	87	11	265	36	125	2	14	707	774
1024	Riley	Kansas	3785	2768	181	11	454	99	251	3	19	1524	1634
1025	Rooks	Kansas	1039	703	64	2	181	25	58	2	3	420	456
1026	Rush	Kansas	781	532	45	3	128	12	51	1	7	322	340
1027	Russell	Kansas	1515	1055	77	5	251	31	90	    	5	625	681
1028	Saline	Kansas	6576	4678	255	25	858	184	532	4	37	2505	2861
1029	Scott	Kansas	717	499	47	2	118	12	36	1	4	313	309
1030	Sedgwick	Kansas	49028	35312	1772	214	5446	1403	4477	25	380	18341	20690
1031	Seward	Kansas	1840	1250	74	6	264	75	157	1	16	701	744
1032	Shawnee	Kansas	20421	14255	595	111	2185	640	2422	12	200	7032	8510
1033	Sheridan	Kansas	472	319	31	4	95	10	11	1	1	203	206
1034	Sherman	Kansas	987	641	57	5	183	29	69	1	3	385	439
1035	Smith	Kansas	982	694	64	2	164	13	39	    	3	432	440
1036	Stafford	Kansas	912	635	49	7	144	34	37	    	4	364	419
1037	Stanton	Kansas	281	194	18	2	40	14	13	    	1	125	105
1038	Stevens	Kansas	691	462	46	4	123	26	28	    	2	279	318
1039	Sumner	Kansas	3485	2367	156	10	527	95	296	4	28	1306	1491
1040	Thomas	Kansas	1047	727	65	5	150	32	61	1	5	424	454
1041	Trego	Kansas	626	437	38	    	97	11	41	    	2	261	271
1042	Wabaunsee	Kansas	932	639	48	4	118	35	79	1	7	396	335
1043	Wallace	Kansas	252	182	16	1	37	7	12	    	2	110	109
1044	Washington 	Kansas	1209	844	82	4	198	16	60	1	6	539	524
1045	Wichita	Kansas	356	250	27	1	55	7	17	    	2	170	144
1046	Wilson	Kansas	1710	1174	88	4	242	41	143	2	16	647	729
1047	Woodson	Kansas	731	515	36	4	88	15	63	1	8	304	288
1048	Wyandotte	Kansas	17874	11917	460	98	2035	699	2419	18	230	5813	7319
1049	Unknown	Kansas	2	2	    	    	1	    	    	    	    	    	3
1051	"Kentucky, total"	Kentucky	452560	261878	18110	2251	65777	15461	79861	1448	7775	144907	165553
1052	Adair	Kentucky	1830	1021	72	6	274	57	356	5	37	564	645
1053	Allen	Kentucky	1857	1178	59	9	228	61	292	3	28	609	673
1054	Anderson	Kentucky	1786	1163	65	5	231	65	233	1	24	615	689
1055	Ballard	Kentucky	1204	733	52	4	191	30	174	5	17	409	475
1056	Barren	Kentucky	4377	2684	153	16	555	131	766	6	65	1391	1640
1057	Bath	Kentucky	1156	642	60	7	173	35	217	4	19	394	391
1058	Bell	Kentucky	4160	1599	157	24	752	180	1270	38	140	1013	1247
1059	Boone	Kentucky	6503	4064	260	30	885	242	921	8	96	2207	2405
1060	Bourbon	Kentucky	2144	1363	81	6	321	69	280	2	23	688	897
1061	Boyd	Kentucky	7523	4292	406	31	1350	212	1119	20	94	2530	2865
1062	Boyle	Kentucky	3370	2221	122	14	427	79	458	5	44	1138	1370
1063	Bracken	Kentucky	938	521	48	8	172	37	136	2	13	308	339
1064	Breathitt	Kentucky	1870	604	64	13	242	89	746	20	92	414	384
1065	Breckinridge 	Kentucky	2058	1207	110	14	310	81	304	6	26	713	699
1066	Bullitt	Kentucky	4887	2738	171	29	596	178	1071	10	93	1522	1398
1067	Butler	Kentucky	1294	647	49	8	208	47	302	5	30	392	416
1068	Caldwell	Kentucky	1992	1269	64	10	287	58	279	4	23	660	793
1069	Calloway	Kentucky	4255	2846	176	14	602	92	477	6	42	1572	1724
1070	Campbell	Kentucky	10235	6653	430	43	1548	305	1144	13	100	3539	4297
1071	Carlisle	Kentucky	803	504	31	2	116	25	116	1	8	276	306
1072	Carroll	Kentucky	1191	732	45	4	166	44	184	1	15	406	438
1073	Carter	Kentucky	2944	1414	150	19	505	137	654	12	52	917	882
1074	Casey 	Kentucky	1537	782	70	7	272	60	316	3	27	477	527
1075	Christian	Kentucky	5685	3528	215	31	789	236	807	10	70	1869	2196
1076	Clark	Kentucky	3583	2154	146	19	485	121	595	9	54	1162	1281
1077	Clay	Kentucky	2158	765	76	15	325	100	758	21	97	513	518
1078	Clinton	Kentucky	1109	570	33	4	144	33	292	4	30	311	349
1079	Crittenden	Kentucky	1361	766	52	4	219	47	243	5	27	435	477
1080	Cumberland	Kentucky	844	443	34	4	120	38	189	2	13	244	286
1081	Daviess	Kentucky	11824	7790	434	51	1569	313	1506	17	143	3948	4856
1082	Edmonson	Kentucky	1248	648	55	5	194	37	283	4	22	392	399
1083	Elliott	Kentucky	659	260	38	5	137	30	165	7	18	183	200
1084	Estill	Kentucky	1631	825	65	13	211	55	421	8	34	465	501
1085	Fayette	Kentucky	22784	15039	897	99	3050	704	2748	18	231	7727	9594
1086	Fleming	Kentucky	1407	805	70	7	239	51	210	4	19	460	528
1087	Floyd	Kentucky	5909	2040	235	32	1009	270	2000	74	248	1426	1497
1088	Franklin	Kentucky	6282	4089	138	73	686	514	699	6	79	1947	2566
1089	Fulton	Kentucky	1232	748	38	7	188	46	188	3	16	393	503
1090	Gallatin	Kentucky	595	340	21	7	95	27	93	1	11	201	201
1091	Garrard	Kentucky	1519	915	55	5	207	55	256	3	24	498	534
1092	Grant	Kentucky	2100	1156	78	10	305	101	407	5	40	648	713
1093	Graves	Kentucky	5299	3414	201	20	649	148	782	16	67	1826	2074
1094	Grayson	Kentucky	2739	1541	115	16	398	91	518	5	51	905	890
1095	Green	Kentucky	1339	779	65	5	202	31	233	2	21	445	488
1096	Greenup	Kentucky	3992	2027	211	22	646	135	853	19	80	1232	1277
1097	Hancock	Kentucky	834	515	38	2	129	19	121	3	10	286	309
1098	Hardin	Kentucky	7116	4107	335	33	1069	311	1128	15	117	2337	2477
1099	Harlan	Kentucky	5540	1865	208	31	994	232	1914	66	229	1267	1515
1100	Harrison	Kentucky	2053	1265	89	6	309	85	271	3	26	706	796
1101	Hart	Kentucky	1730	927	84	10	284	71	318	5	32	541	600
1102	Henderson	Kentucky	5559	3458	188	15	860	177	783	11	70	1853	2202
1103	Henry	Kentucky	1615	974	76	7	242	57	231	4	22	565	581
1104	Hickman	Kentucky	747	463	26	5	99	18	116	3	14	246	293
1105	Hopkins	Kentucky	6535	3566	285	28	1134	227	1174	20	102	2047	2437
1106	Jackson	Kentucky	1217	515	58	8	196	41	350	11	37	345	327
1107	Jefferson	Kentucky	87728	57778	3423	398	12299	2408	10448	82	894	30125	36856
1108	Jessamine	Kentucky	3065	1920	119	16	377	118	461	5	45	1060	1094
1109	Johnson	Kentucky	3020	1279	115	19	493	110	878	22	102	820	862
1110	Kenton	Kentucky	15405	9827	577	75	2238	503	1981	23	183	5176	6387
1111	Knott	Kentucky	1994	620	82	12	338	112	721	24	85	465	457
1112	Knox	Kentucky	3298	1363	114	20	517	149	1008	21	108	817	942
1113	Larue	Kentucky	1497	870	73	4	245	54	228	4	19	517	543
1114	Laurel	Kentucky	5273	2485	237	34	770	192	1389	26	137	1525	1510
1115	Lawrence	Kentucky	1786	727	80	11	312	85	502	20	49	491	494
1116	Lee	Kentucky	931	397	34	7	150	25	283	6	27	264	258
1118	Leslie	Kentucky	1701	454	56	10	226	74	761	33	86	328	322
1119	Letcher	Kentucky	3720	1226	161	15	695	153	1287	47	136	890	983
1120	Lewis	Kentucky	1342	686	59	10	205	43	300	8	33	407	414
1121	Lincoln	Kentucky	2345	1285	91	11	339	83	488	8	39	724	789
1122	Livingston	Kentucky	1432	778	67	5	212	33	309	5	25	479	462
1123	Logan	Kentucky	2991	1805	124	17	455	94	442	6	49	981	1149
1124	Lyon	Kentucky	1216	775	51	3	157	25	187	2	16	462	406
1125	McCracken	Kentucky	9179	5895	350	33	1302	242	1235	16	106	3138	3796
1126	McCreary	Kentucky	1783	646	60	8	290	74	628	12	67	414	466
1127	McLean	Kentucky	1288	761	59	8	194	33	212	4	17	432	465
1128	Madison	Kentucky	5682	3422	217	23	705	175	1036	13	91	1816	2068
1129	Magoffin	Kentucky	1316	444	54	10	226	71	444	16	50	326	307
1130	Marion	Kentucky	1901	1112	79	11	269	81	313	6	30	576	750
1131	Marshall	Kentucky	4687	3044	223	16	622	104	619	9	51	1828	1652
1132	Martin	Kentucky	1809	454	57	11	244	82	814	36	111	352	312
1133	Mason	Kentucky	2065	1387	85	12	286	54	213	5	24	741	864
1134	Meade	Kentucky	1850	986	93	12	307	73	338	4	37	614	572
1135	Menifee	Kentucky	668	313	26	4	86	27	191	3	17	185	167
1136	Mercer	Kentucky	2548	1659	99	8	353	73	324	3	27	854	1054
1137	Metcalfe	Kentucky	1052	586	42	6	155	47	202	2	12	326	353
1138	Monroe	Kentucky	1335	649	43	6	206	50	354	3	24	360	449
1139	Montgomery	Kentucky	2388	1355	84	8	329	81	483	8	39	753	848
1140	Morgan	Kentucky	1240	573	60	8	189	39	327	10	36	388	341
1141	Muhlenberg	Kentucky	4636	2348	237	31	886	132	908	21	73	1469	1621
1142	Nelson	Kentucky	3663	2177	170	21	544	159	530	6	56	1164	1412
1143	Nicholas	Kentucky	806	487	34	3	111	24	133	1	12	250	312
1144	Ohio	Kentucky	3020	1654	140	18	450	97	596	10	55	986	999
1145	Oldham	Kentucky	2933	1869	115	22	358	163	359	5	40	1041	1009
1146	Owen	Kentucky	968	610	34	5	132	24	147	3	13	338	357
1147	Owsley	Kentucky	537	233	29	5	79	23	147	5	15	160	151
1148	Pendleton	Kentucky	1297	727	54	11	206	50	222	4	22	437	436
1149	Perry	Kentucky	3990	1353	149	23	673	200	1369	54	166	886	1052
1150	Pike	Kentucky	10245	3296	419	49	1604	429	3857	135	456	2347	2402
1151	Powell	Kentucky	1347	603	49	10	191	60	384	8	40	367	356
1152	Pulaski	Kentucky	7200	3910	300	51	940	267	1558	28	144	2262	2286
1153	Robertson	Kentucky	220	125	13	2	40	7	29	    	3	74	84
1154	Rockcastle	Kentucky	1548	760	68	11	230	68	371	6	33	458	461
1155	Rowan	Kentucky	1952	1074	79	11	267	67	407	8	39	604	661
1156	Russell	Kentucky	2114	1110	90	12	300	71	483	8	41	653	670
1157	Scott	Kentucky	2461	1570	92	10	334	94	323	3	35	810	956
1158	Shelby	Kentucky	3025	1921	111	13	438	104	398	3	35	1050	1179
1159	Simpson	Kentucky	1769	1157	57	5	229	62	235	2	23	616	712
1160	Spencer	Kentucky	864	510	47	7	104	27	151	3	18	313	264
1161	Taylor	Kentucky	3031	1795	107	13	387	92	567	7	61	929	1096
1162	Todd	Kentucky	1257	749	61	7	213	42	170	2	13	427	488
1163	Trigg	Kentucky	1797	1162	73	9	232	47	254	2	20	683	609
1164	Trimble	Kentucky	752	443	36	4	117	24	111	3	14	260	259
1165	Union	Kentucky	2062	1157	94	8	354	72	334	7	37	681	760
1166	Warren	Kentucky	8727	5510	294	43	1097	301	1350	11	121	2861	3341
1167	Washington	Kentucky	1270	752	71	6	194	47	178	4	16	412	505
1168	Wayne	Kentucky	2061	1047	93	10	277	84	494	8	49	670	572
1169	Webster	Kentucky	1995	1131	103	10	346	48	314	5	38	690	725
1170	Whitley	Kentucky	4254	2050	135	24	671	177	1077	18	104	1195	1355
1171	Wolfe	Kentucky	840	338	32	9	120	47	264	5	23	208	213
1172	Woodford	Kentucky	2220	1507	78	11	264	59	276	2	23	790	885
1173	Unknown	Kentucky	10	3	    	    	3	2	3	    	1	3	3
1175	"Louisiana, total"	Louisiana	436585	247487	22066	2996	74168	21191	60380	1312	6984	148774	161304
1176	Acadia	Louisiana	5958	2861	322	40	1111	282	1151	37	153	1861	1970
