id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
907	Monona	Iowa	1465	962	107	4	287	23	74	1	7	589	668
908	Monroe	Iowa	1008	692	48	3	163	23	71	2	6	387	441
909	Montgomery	Iowa	1709	1230	90	6	242	34	100	2	5	670	783
910	Muscatine	Iowa	4187	2958	192	21	575	118	295	6	22	1596	1761
911	O?Brien	Iowa	2143	1409	182	14	397	47	83	2	9	882	939
912	Osceola	Iowa	922	601	77	1	173	16	49	    	5	391	397
913	Page	Iowa	2392	1742	119	10	330	57	121	3	10	948	1081
914	Palo Alto	Iowa	1530	999	113	7	270	37	93	3	8	605	665
915	Plymouth	Iowa	2630	1771	207	10	425	73	129	2	13	1089	1089
916	Pocahontas	Iowa	1335	908	103	3	251	18	47	1	4	558	604
917	Polk	Iowa	30299	22114	1026	121	3577	846	2379	31	205	10657	13483
918	Pottaw attamie	Iowa	7846	5375	332	33	1038	262	727	12	67	2742	3320
919	Poweshiek	Iowa	2184	1587	123	8	311	46	104	    	5	894	986
920	Ringgold	Iowa	715	493	49	4	114	12	40	1	2	284	322
921	Sac	Iowa	1710	1182	135	6	272	27	83	1	4	717	757
922	Scott	Iowa	13640	9526	593	57	1847	414	1084	17	102	5022	5687
923	Shelby	Iowa	1599	1088	134	6	279	28	58	1	5	685	692
924	Sioux	Iowa	2997	1948	284	9	552	74	119	2	9	1308	1275
925	Story 	Iowa	5470	4027	289	13	734	122	265	3	17	2160	2475
926	Tama	Iowa	2319	1570	192	5	404	53	89	1	5	979	986
927	Taylor	Iowa	1034	723	72	2	158	19	53	2	5	418	466
928	Union	Iowa	1495	1026	89	5	232	44	91	1	7	571	692
929	Van Buren	Iowa	1015	713	65	7	153	30	46	    	1	427	429
930	Wapello	Iowa	4757	3196	239	17	740	110	407	9	39	1715	2033
931	Warren	Iowa	2805	1974	125	11	361	103	216	2	13	1053	1172
932	Washington	Iowa	2507	1767	165	10	368	60	125	3	9	995	1150
933	Wayne	Iowa	1053	732	84	3	161	17	51	1	4	462	448
934	Webster	Iowa	5328	3739	258	23	740	141	388	7	32	2043	2273
935	Winnebago	Iowa	1573	1124	99	4	252	32	57	    	5	649	709
936	Winneshiek	Iowa	1942	1362	130	9	296	54	87	1	3	789	858
937	Woodbury	Iowa	10946	7617	485	49	1489	307	893	17	89	3991	4757
938	Worth	Iowa	1002	685	63	1	176	17	55	1	4	414	449
939	Wright	Iowa	2048	1415	163	6	354	24	78	1	7	890	905
940	Unknown	Iowa	8	5	    	    	3	    	    	    	    	3	2
942	"Kansas, total"	Kansas	243447	172576	12337	1002	34022	7073	14852	256	1329	94170	106294
943	Allen	Kansas	1765	1203	102	6	297	49	97	2	9	690	778
944	Anderson	Kansas	1042	727	63	3	162	35	48	    	4	418	459
945	Atchison	Kansas	1873	1332	89	7	275	51	111	1	7	702	857
946	Barber	Kansas	863	595	51	6	147	19	41	1	3	357	391
947	Barton	Kansas	3595	2498	198	14	590	94	184	2	15	1438	1569
948	Bourbon	Kansas	1919	1388	74	7	256	57	123	3	11	702	882
949	Brown	Kansas	1476	1067	84	6	215	37	59	1	7	594	684
950	Butler	Kansas	4885	3389	248	25	752	165	277	4	25	1906	2052
951	Chase	Kansas	395	294	23	1	47	12	16	    	2	179	163
952	Chautauqua	Kansas	667	471	35	2	106	11	39	    	3	286	274
953	Cherokee	Kansas	2649	1697	147	11	452	81	238	7	16	951	1107
954	Cheyenne	Kansas	538	369	44	2	100	8	14	    	1	231	237
955	Clark	Kansas	393	273	23	    	69	14	13	    	1	157	185
956	Clay	Kansas	1266	900	89	4	199	18	51	1	4	557	556
957	Cloud	Kansas	1679	1229	95	6	243	28	71	1	6	657	805
958	Coffey	Kansas	972	692	63	3	154	21	35	1	3	430	420
959	Comanche	Kansas	381	271	25	    	59	6	19	    	1	167	177
960	Cowley	Kansas	4214	2934	204	44	571	167	263	6	25	1574	1811
961	Crawford	Kansas	4415	2983	239	21	769	99	267	8	29	1649	2063
962	Decatur	Kansas	588	417	44	1	102	6	18	    	    	253	273
963	Dickinson	Kansas	2281	1604	136	8	380	55	90	1	7	904	1050
964	Doniphan	Kansas	948	621	51	2	159	33	73	1	8	368	397
965	Douglas	Kansas	5074	3577	242	29	652	146	390	5	33	1914	2189
966	Edwards	Kansas	563	396	42	3	87	12	22	    	1	239	260
967	Elk	Kansas	540	374	31	3	90	14	25	    	3	219	244
968	Ellis	Kansas	2505	1681	140	17	377	101	171	3	15	979	1019
969	Ellsworth	Kansas	885	636	50	3	146	17	27	1	5	380	404
970	Finney	Kansas	1978	1261	97	15	311	112	156	4	22	734	785
971	Ford	Kansas	2468	1758	123	11	351	77	135	1	12	1025	1044
972	Franklin	Kansas	2394	1644	121	13	354	73	167	4	18	897	1028
973	Geary	Kansas	1574	1046	72	6	234	76	124	5	11	561	631
974	Gove	Kansas	430	298	37	1	75	6	13	    	    	198	191
975	Graham	Kansas	466	329	24	    	71	6	32	    	4	202	190
976	Grant	Kansas	493	336	29	1	87	12	26	    	2	211	207
977	Gray	Kansas	541	371	51	2	87	12	18	    	    	240	243
978	Greeley	Kansas	199	136	13	    	37	5	8	    	    	82	93
979	Greenwood	Kansas	1274	895	71	3	200	29	69	1	6	529	556
980	Hamilton	Kansas	338	240	22	1	64	1	10	    	    	140	167
981	Harper	Kansas	1128	788	76	3	196	19	43	    	3	455	537
982	Harvey	Kansas	3285	2449	166	11	409	63	168	1	18	1319	1515
983	Haskell	Kansas	331	215	25	1	62	10	17	    	1	145	134
984	Hodgeman	Kansas	259	180	19	1	46	2	10	    	1	117	113
985	Jackson	Kansas	1231	857	64	4	180	37	80	2	7	481	514
986	Jefferson	Kansas	1531	1100	79	9	184	48	101	    	10	631	607
987	Jewell	Kansas	642	448	49	1	114	9	20	    	1	280	290
988	Johnson	Kansas	27561	20429	1348	74	3430	783	1354	17	126	10845	12054
989	Kearny	Kansas	331	225	27	    	51	9	17	    	2	139	141
990	Kingman	Kansas	1038	709	83	4	164	28	46	1	3	444	450
991	Kiowa	Kansas	551	405	33	1	77	11	23	    	1	223	256
992	Labette	Kansas	2704	1909	120	25	359	94	176	3	18	989	1229
993	Lane	Kansas	326	226	30	    	54	5	11	    	    	147	151
994	Leavenworth	Kansas	3773	2585	170	14	512	145	318	3	26	1346	1592
995	Lincoln	Kansas	572	402	40	2	102	12	14	    	    	238	277
996	Linn	Kansas	1166	831	62	4	160	33	70	    	6	481	475
997	Logan	Kansas	421	294	30	    	74	12	11	    	    	189	184
998	Lyon	Kansas	2673	1889	120	10	381	88	170	2	13	977	1214
999	Me Pherson	Kansas	3471	2604	192	7	471	61	124	1	11	1454	1575
1000	Marion	Kansas	1881	1357	122	8	259	38	88	2	7	808	816
1001	Marshall	Kansas	1496	1056	103	4	251	28	48	2	4	630	695
1002	Meade	Kansas	562	383	42	1	109	8	18	    	1	234	262
1003	Miami	Kansas	2086	1427	92	11	279	93	165	1	18	740	886
1004	Mitchell	Kansas	1038	745	58	3	178	19	33	    	2	420	491
1005	Montgomery	Kansas	5100	3557	257	21	780	134	317	7	27	1929	2301
1006	Morris	Kansas	780	574	49	3	106	11	35	    	2	346	342
1007	Morton	Kansas	350	232	26	    	69	10	13	    	    	152	141
1009	Nemaha	Kansas	1350	930	91	8	227	37	54	    	3	566	599
1010	Neosho	Kansas	2154	1524	109	11	318	64	117	2	9	846	944
1011	Ness	Kansas	612	437	41	    	103	11	18	    	2	269	282
1012	Norton	Kansas	851	622	58	1	132	9	28	    	1	364	400
1013	Osage	Kansas	1634	1145	73	4	229	49	122	2	10	621	677
1014	Osborne	Kansas	791	565	58	2	131	7	27	    	1	357	364
1015	Ottawa	Kansas	736	511	45	1	135	12	28	1	3	300	339
1016	Pawnee	Kansas	1037	722	57	6	162	27	60	    	3	388	499
1017	Phillips	Kansas	906	619	73	2	162	17	32	    	1	398	404
1018	Pottawatomie	Kansas	1495	1063	88	4	201	45	84	1	9	620	631
1019	Pratt	Kansas	1351	981	84	2	197	25	59	    	3	566	626
1020	Rawlins	Kansas	471	324	39	1	83	8	16	    	    	217	202
1021	Reno	Kansas	7371	5313	395	29	1012	178	400	9	35	2889	3237
1022	Republic	Kansas	1006	748	64	1	151	16	25	    	1	439	466
1023	Rice	Kansas	1490	1037	96	4	248	33	66	    	6	618	661
1024	Riley	Kansas	2900	2114	156	9	382	91	135	2	11	1142	1278
1025	Rooks	Kansas	886	608	60	1	157	27	31	    	2	367	389
1026	Rush	Kansas	645	457	45	    	110	5	24	    	4	286	281
1027	Russell	Kansas	1251	882	80	2	224	22	39	    	2	534	577
1028	Saline	Kansas	5104	3620	244	14	722	157	322	4	21	1925	2236
1029	Scott	Kansas	611	409	48	3	112	10	27	    	2	271	270
1030	Sedgwick	Kansas	37294	27030	1592	164	4525	1126	2591	38	228	14076	16078
1031	Seward	Kansas	1400	944	73	5	215	77	75	1	10	542	548
1032	Shawnee	Kansas	15381	10922	543	81	1812	520	1377	15	111	5279	6735
1033	Sheridan	Kansas	379	246	28	1	84	8	12	    	    	167	159
1034	Sherman	Kansas	817	550	54	3	139	23	44	1	3	335	351
1035	Smith	Kansas	836	594	69	1	143	16	13	    	    	374	384
1036	Stafford	Kansas	900	618	60	5	155	25	34	    	3	379	417
1037	Stanton	Kansas	197	136	13	    	32	8	8	    	    	89	83
1038	Stevens	Kansas	543	372	39	1	93	18	18	    	2	223	236
1039	Sumner	Kansas	2650	1827	159	9	422	72	147	2	12	1034	1180
1040	Thomas	Kansas	868	608	63	1	139	25	30	    	2	364	402
1041	Trego	Kansas	529	368	39	1	83	8	27	    	3	227	225
1042	Wabaunsee	Kansas	690	485	43	1	97	18	40	1	5	301	276
1043	Wallace	Kansas	194	140	13	    	31	4	6	    	    	86	88
1044	Washington	Kansas	1076	745	91	4	183	17	35	    	1	491	466
1045	Wichita	Kansas	276	190	25	    	46	5	9	    	1	124	125
1046	Wilson	Kansas	1430	1001	79	4	211	38	90	1	6	571	616
1047	Woodson	Kansas	624	455	37	1	76	14	38	    	3	274	259
1048	Wyandotte	Kansas	15475	10847	482	64	1891	592	1438	25	136	5342	6549
1049	Unknown	Kansas	3	3	    	    	    	    	    	    	    	1	3
1051	"Kentucky, total"	Kentucky	334603	198935	16042	1863	53932	13242	44488	1429	4672	110810	127147
1052	Adair	Kentucky	1316	771	68	8	213	54	177	5	20	446	482
1053	Allen	Kentucky	1358	868	53	8	198	60	157	3	11	481	519
1054	Anderson	Kentucky	1227	811	53	7	180	52	109	2	13	418	508
1055	Ballard	Kentucky	800	485	49	5	144	29	79	2	7	284	321
1056	Barren	Kentucky	3124	1961	133	10	469	103	407	7	34	1047	1227
1057	Bath	Kentucky	815	474	46	7	144	29	104	5	6	300	289
1058	Bell	Kentucky	3152	1345	155	25	639	183	688	32	85	871	1025
1059	Boone	Kentucky	4122	2561	173	16	640	185	490	13	44	1343	1565
1060	Bourbon	Kentucky	1608	1094	77	9	236	48	132	2	10	581	704
1061	Boyd	Kentucky	5780	3390	372	28	1132	173	615	19	51	2067	2269
1062	Boyle	Kentucky	2440	1628	114	8	335	74	252	4	25	829	1022
1063	Bracken	Kentucky	742	432	48	5	145	28	72	3	9	263	293
1064	Breathitt	Kentucky	1235	470	55	13	217	73	342	19	46	320	317
1065	Breckinridge	Kentucky	1470	919	81	11	232	57	151	4	15	551	524
1066	Bullitt	Kentucky	2996	1640	127	17	419	174	528	19	72	914	898
1067	Butler	Kentucky	944	477	49	6	180	42	167	5	18	304	320
1068	Caldwell	Kentucky	1573	1010	73	9	254	48	165	3	11	551	659
1069	Calloway	Kentucky	3326	2207	165	10	527	71	307	10	29	1248	1365
1070	Campbell	Kentucky	8171	5318	389	34	1343	265	736	14	72	2792	3484
1071	Carlisle	Kentucky	612	403	33	    	101	12	59	1	3	234	241
1072	Carroll	Kentucky	934	590	46	6	141	39	103	2	7	343	352
1073	Carter	Kentucky	2056	1019	120	13	411	117	332	12	32	677	682
1074	Casey	Kentucky	1147	593	71	4	218	42	193	5	21	388	394
1075	Christian	Kentucky	4215	2603	175	24	667	211	475	13	47	1397	1663
1076	Clark	Kentucky	2498	1553	130	13	402	85	279	8	28	838	980
1077	Clay	Kentucky	1533	595	74	16	268	111	389	23	57	416	391
1078	Clinton	Kentucky	808	425	32	4	122	34	169	4	18	242	270
1079	Crittenden	Kentucky	1018	619	50	5	167	33	130	4	10	364	387
1080	Cumberland	Kentucky	595	334	28	1	102	26	94	1	9	190	212
1081	Daviess	Kentucky	8865	5870	366	42	1244	267	972	18	86	2961	3604
1082	Edmonson	Kentucky	895	436	44	4	153	36	202	4	16	262	277
1083	Elliott	Kentucky	455	196	34	4	100	21	87	4	9	150	133
1084	Estill	Kentucky	1145	608	53	7	190	42	218	6	21	350	399
1085	Fayette	Kentucky	16496	11215	719	73	2414	586	1350	19	120	5649	7255
1086	Fleming	Kentucky	1039	615	66	6	195	45	103	2	7	377	405
1087	Floyd	Kentucky	4542	1690	235	32	848	260	1227	77	173	1222	1218
1088	Franklin	Kentucky	4679	3110	140	58	561	367	390	2	51	1508	1962
1089	Fulton	Kentucky	1180	732	45	8	200	40	139	4	12	374	522
1090	Gallatin	Kentucky	442	251	22	3	72	20	67	1	6	151	151
1091	Garrard	Kentucky	1015	640	54	3	163	40	103	2	10	364	388
1092	Grant	Kentucky	1455	835	65	8	237	65	216	7	22	475	516
1093	Graves	Kentucky	4157	2759	178	15	570	118	459	15	43	1449	1730
1094	Grayson	Kentucky	1982	1132	105	10	313	66	317	9	30	695	651
1095	Green	Kentucky	983	568	63	6	167	30	134	4	11	350	361
1096	Greenup	Kentucky	2733	1422	174	18	476	120	455	17	51	870	911
1097	Hancock 	Kentucky	588	366	37	5	83	21	70	1	5	226	197
1098	Hardin	Kentucky	4867	2800	259	27	771	253	659	18	80	1584	1704
1099	Harlan	Kentucky	3940	1537	203	32	863	230	909	47	119	1079	1224
1100	Harrison	Kentucky	1595	1034	83	7	255	63	138	2	13	593	638
1101	Hart	Kentucky	1235	677	68	7	238	57	165	6	17	410	449
1102	Henderson	Kentucky	4159	2631	189	16	707	139	433	8	36	1475	1668
1103	Henry	Kentucky	1312	797	81	4	231	50	135	3	11	503	507
1104	Hickman	Kentucky	517	346	25	3	75	12	49	2	5	194	212
1105	Hopkins	Kentucky	4984	2819	263	23	936	207	647	23	66	1692	1899
1106	Jackson	Kentucky	863	400	51	7	160	51	167	6	21	271	265
1107	Jefferson	Kentucky	69675	45913	3030	305	10516	2068	7090	125	628	23535	29201
1108	Jessamine	Kentucky	1972	1243	94	11	285	85	225	4	25	676	745
1109	Johnson	Kentucky	2201	949	112	16	395	99	538	25	67	623	659
1110	Kenton	Kentucky	12253	7891	526	65	1992	446	1191	31	111	4012	5212
1111	Knott	Kentucky	1248	427	70	13	242	92	341	19	44	321	320
1112	Knox	Kentucky	2449	1065	112	20	451	142	565	22	72	665	768
1113	Larue	Kentucky	1124	659	76	4	203	36	132	3	11	411	419
1114	Laurel	Kentucky	3347	1653	189	28	547	169	648	29	84	1037	1014
1115	Lawrence	Kentucky	1188	521	69	10	219	61	260	12	36	351	357
1116	Lee	Kentucky	653	324	34	6	120	24	127	4	14	223	202
1118	Leslie	Kentucky	968	321	47	8	167	74	302	13	36	232	220
1119	Letcher	Kentucky	2562	973	137	20	607	145	582	27	71	709	782
1120	Lewis	Kentucky	977	530	50	9	168	43	153	7	17	328	336
1121	Lincoln	Kentucky	1617	939	83	11	257	69	230	7	21	560	574
1122	Livingston	Kentucky	1059	618	55	2	170	31	161	5	17	381	377
1123	Logan	Kentucky	2223	1372	123	15	367	80	241	4	21	778	889
1124	Lyon	Kentucky	780	502	41	2	112	22	93	2	6	288	271
1125	McCracken	Kentucky	7550	4884	316	23	1154	219	865	21	68	2631	3089
1126	McCreary	Kentucky	1333	505	57	11	258	71	369	15	47	326	389
1127	McLean	Kentucky	965	579	53	6	172	26	119	2	8	341	380
1128	Madison	Kentucky	3776	2307	180	21	552	159	493	14	50	1218	1473
1129	Magoffin	Kentucky	871	348	49	8	162	62	203	12	27	252	236
1130	Marion	Kentucky	1447	892	73	7	225	65	163	2	20	454	609
1131	Marshall	Kentucky	3513	2274	205	15	499	87	397	9	27	1378	1263
1132	Martin	Kentucky	1141	332	45	9	182	70	408	30	65	247	231
1133	Mason	Kentucky	1641	1115	81	6	255	50	123	2	9	599	688
1134	Meade	Kentucky	1026	548	56	6	185	50	161	5	15	332	328
1135	Menifee	Kentucky	397	202	23	1	64	17	80	3	7	131	124
1136	Mercer	Kentucky	1910	1300	87	6	279	56	165	3	14	664	794
1137	Metcalfe	Kentucky	763	425	39	5	127	33	120	3	11	251	268
1138	Monroe	Kentucky	977	510	52	4	179	46	173	3	10	313	353
1139	Montgomery	Kentucky	1729	1023	76	9	263	72	260	6	20	568	634
1140	Morgan	Kentucky	827	375	45	4	145	43	187	9	19	254	237
1141	Muhlenberg	Kentucky	3564	1873	223	20	708	149	522	17	52	1203	1253
1142	Nelson	Kentucky	2595	1630	142	16	382	111	278	9	27	835	1081
1143	Nicholas	Kentucky	610	374	33	3	101	24	67	2	6	208	252
1144	Ohio	Kentucky	2288	1296	131	12	360	79	362	13	35	777	791
1145	Oldham	Kentucky	1820	1154	88	16	239	118	179	5	21	654	624
1146	Owen	Kentucky	633	408	30	5	106	19	60	    	5	225	257
1147	Owsley	Kentucky	403	193	24	4	70	18	80	5	9	137	120
1148	Pendleton	Kentucky	953	564	57	4	155	40	119	3	11	340	340
1149	Perry	Kentucky	2671	1102	130	22	555	190	574	28	70	737	807
1150	Pike	Kentucky	7138	2518	364	53	1295	404	2105	122	277	1835	1813
1151	Powell	Kentucky	918	444	45	6	139	50	201	8	25	278	266
1152	Pulaski	Kentucky	4675	2606	230	39	702	208	785	23	82	1542	1533
1153	Robertson	Kentucky	169	97	10	1	34	3	22	1	1	59	66
1154	Rockcastle	Kentucky	1047	539	58	7	194	50	177	5	17	335	361
1155	Rowan	Kentucky	1370	765	69	6	235	63	203	7	22	450	477
1156	Russell	Kentucky	1519	836	78	9	256	54	258	8	20	515	504
1157	Scott	Kentucky	1710	1143	75	6	261	62	148	3	12	585	704
1158	Shelby	Kentucky	2168	1440	108	12	327	71	192	3	15	817	859
1159	Simpson	Kentucky	1396	917	55	2	199	52	151	2	18	487	565
1160	Spencer	Kentucky	587	340	35	2	86	25	87	2	10	212	192
1161	Taylor	Kentucky	2119	1271	99	9	294	69	334	7	36	696	777
1162	Todd	Kentucky	1139	709	63	6	195	45	105	4	12	417	454
1163	Trigg	Kentucky	1238	819	59	7	181	34	128	1	9	497	444
1164	Trimble	Kentucky	528	327	32	2	82	22	54	2	7	198	192
1165	Union	Kentucky	1727	981	88	8	329	87	205	7	22	589	667
1166	Warren	Kentucky	6188	3916	252	27	879	249	769	15	81	2054	2438
1167	Washington	Kentucky	963	591	60	7	156	33	105	2	9	342	395
1168	Wayne	Kentucky	1404	724	81	7	228	65	265	8	26	483	432
1169	Webster	Kentucky	1500	876	87	6	276	51	181	5	18	553	566
1170	Whitley	Kentucky	3114	1552	131	25	548	154	605	24	75	928	1023
1171	Wolfe	Kentucky	543	247	30	4	92	36	114	4	16	167	162
1172	Woodford	Kentucky	1523	1029	70	6	215	65	124	2	12	564	622
1173	Unknown	Kentucky	14	7	    	    	2	3	2	    	    	5	4
1175	"Louisiana, total"	Louisiana	335121	190077	18902	2352	59648	17732	40067	1443	4900	113912	122978
1176	Acadia	Louisiana	4572	2222	286	28	894	248	750	35	109	1449	1514
1177	Allen	Louisiana	1900	917	113	17	388	91	320	14	40	606	633
1178	Ascension 	Louisiana	3756	1946	243	27	713	255	481	23	68	1275	1231
1179	Assumption	Louisiana	1757	829	129	17	346	124	265	12	35	583	552
1180	Avoyelles	Louisiana	3179	1617	216	19	636	161	453	19	58	1063	1125
1181	Beauregard	Louisiana	2347	1296	148	11	441	112	291	12	36	829	814
1182	Bienville	Louisiana	1630	910	99	9	336	87	166	5	18	572	628
1183	Bossier	Louisiana	5347	3241	253	50	898	330	518	9	48	1793	2031
1184	Caddo	Louisiana	22404	14263	1107	124	3818	956	1898	39	199	7766	9405
1185	Calcasieu	Louisiana	15087	8361	984	96	2905	743	1732	67	199	5331	5322
1186	Caldwell	Louisiana	891	486	46	6	166	42	126	5	14	297	325
1187	Cameron	Louisiana	508	282	40	1	91	22	66	1	5	191	165
1188	Catahoula	Louisiana	880	449	54	5	167	38	146	5	16	303	284
1189	Claiborne	Louisiana	1636	1012	88	11	329	63	117	2	14	587	698
1190	Concordia	Louisiana	1798	1017	102	17	333	104	201	6	18	643	610
1191	De Soto	Louisiana	2300	1324	126	17	430	109	259	7	28	811	861
1192	East Baton Rouge	Louisiana	26337	15805	1630	181	4773	1364	2251	63	270	9482	10310
1193	East Carroll	Louisiana	683	395	32	10	111	51	76	1	7	236	251
1194	East Feliciana	Louisiana	1356	667	71	14	254	93	231	7	19	442	449
1195	Evangeline	Louisiana	3048	1315	187	14	533	144	724	30	101	904	883
1196	Franklin	Louisiana	1684	953	103	9	334	96	165	6	18	596	653
1197	Grant	Louisiana	1319	704	78	8	251	70	178	6	24	457	459
1198	Iberia	Louisiana	5539	2910	358	38	1002	313	753	41	124	1882	1861
1199	Iberville	Louisiana	2334	1257	139	17	471	136	275	8	31	831	813
1200	Jackson 	Louisiana	1669	984	102	10	331	62	155	6	19	590	688
1201	Jefferson	Louisiana	37433	22879	1943	218	6376	1620	3878	116	403	12981	14485
1202	Jefferson Davis	Louisiana	2788	1443	180	17	518	153	402	19	56	934	926
1203	Lafayette	Louisiana	10215	5654	614	60	1797	572	1299	47	172	3367	3548
1204	Lafourche	Louisiana	6822	3272	535	49	1300	364	1103	57	142	2254	2111
1205	La Salle	Louisiana	1485	745	89	8	329	69	213	9	23	475	557
1206	Lincoln	Louisiana	2553	1546	152	15	474	119	211	7	29	920	1041
1207	Livingston	Louisiana	4686	2356	271	29	848	309	742	33	98	1535	1446
1208	Madison	Louisiana	988	543	43	15	191	81	100	2	13	333	352
1209	Morehouse	Louisiana	3083	1703	203	24	573	150	375	16	39	1094	1104
1210	Natchitoches	Louisiana	2715	1467	158	21	539	176	309	10	35	911	1005
1211	Orleans	Louisiana	43764	26772	1934	310	7171	2324	4643	103	507	14671	17949
1212	Ouachita	Louisiana	10802	6558	589	73	1927	495	1011	26	123	3786	4310
1213	Plaquemines	Louisiana	1666	889	96	18	320	124	188	7	24	586	503
1214	Pointe Coupee	Louisiana	1703	902	121	13	330	100	204	9	24	636	548
1215	Rapides	Louisiana	9972	5582	514	125	1718	706	1158	34	135	3229	3734
1216	Red River	Louisiana	772	440	41	7	139	37	95	2	11	258	293
1217	Richland	Louisiana	1742	997	102	11	328	88	190	5	21	624	648
1218	Sabine	Louisiana	2231	1246	154	10	384	109	287	9	32	817	744
1219	St Bernard	Louisiana	6502	3742	339	32	1155	272	845	30	87	2193	2312
1220	St Charles	Louisiana	2734	1511	176	23	459	172	338	13	42	952	832
1221	St Helena	Louisiana	448	220	24	6	91	28	66	3	10	148	146
1222	St James	Louisiana	1631	861	124	14	351	99	160	5	17	588	563
1223	St John The Baptist	Louisiana	2414	1246	143	15	458	199	304	14	35	772	778
1224	St Landry	Louisiana	6646	3042	401	37	1227	388	1294	64	193	2041	2022
1225	St Martin	Louisiana	2914	1297	166	18	505	175	610	36	107	861	831
1226	St Mary	Louisiana	4702	2392	292	33	843	308	711	29	94	1565	1472
1227	St Tammany	Louisiana	10670	6292	582	68	1611	565	1354	45	153	3760	3565
1228	Tangipahoa	Louisiana	6781	3583	316	81	1151	473	1009	36	132	2132	2306
1229	Tensas	Louisiana	635	380	48	7	116	40	41	    	3	252	242
1230	Terrebonne	Louisiana	7703	3438	466	53	1277	486	1638	88	257	2218	2165
1231	Union	Louisiana	2021	1151	127	12	371	79	242	11	28	734	750
1232	Vermilion	Louisiana	4387	2277	341	18	890	192	556	31	82	1535	1524
1233	Vernon	Louisiana	2103	1128	111	11	396	172	248	8	29	667	718
1234	Washington	Louisiana	4467	2348	243	39	819	202	701	27	88	1438	1577
1235	Webster	Louisiana	4464	2620	254	32	857	218	427	15	41	1598	1731
1236	West Baton Rouge	Louisiana	1371	722	89	15	278	86	158	7	16	470	475
1237	West Carroll	Louisiana	1073	594	67	7	204	51	130	5	15	368	400
1238	West Feliciana	Louisiana	473	280	25	5	87	28	42	    	6	184	162
1239	Winn	Louisiana	1348	753	74	11	257	67	162	6	18	469	500
1240	Unknown	Louisiana	6	4	    	    	1	    	    	    	1	2	3
1242	"Maine, total"	Maine	115923	80228	5026	527	15444	3320	10292	214	872	42592	47810
1243	Androscoggin	Maine	10175	7215	272	42	1108	297	1131	16	94	3561	4234
1244	Aroostook	Maine	7605	4720	390	41	1188	245	919	28	74	2730	2822
1245	Cumberland	Maine	23082	16372	1038	98	3169	602	1664	23	116	8463	10193
1246	Franklin	Maine	2720	1883	104	12	337	79	274	6	25	991	1082
1247	Hancock	Maine	5138	3664	277	20	724	99	318	6	30	2046	2149
1248	Kennebec	Maine	10881	7401	427	55	1428	381	1069	22	98	3854	4482
1249	Knox	Maine	4272	3085	217	17	576	103	249	6	19	1715	1831
1250	Lincoln	Maine	3596	2611	202	15	475	78	192	5	18	1479	1490
1251	Oxford	Maine	5733	3873	263	28	751	185	570	16	47	2148	2214
1252	Penobscot	Maine	12513	8081	600	68	1937	422	1275	28	102	4418	4959
1253	Piscataquis	Maine	1865	1294	78	8	247	54	162	4	18	693	760
1254	Sagadahoc	Maine	2575	1805	114	11	377	72	177	2	17	956	1130
1255	Somerset	Maine	4248	2879	156	24	517	140	473	12	47	1546	1604
1256	Waldo	Maine	2990	2052	138	12	394	92	273	6	23	1139	1140
1257	Washington	Maine	3543	2448	152	17	473	84	334	9	26	1338	1415
1258	York	Maine	14911	10830	585	55	1730	377	1203	20	111	5496	6290
1259	Unknown	Maine	17	10	    	    	6	1	    	    	    	7	9
1261	"Maryland, total"	Maryland	362617	254356	14577	1606	50229	12956	26458	411	2024	131638	155876
1262	Allegany	Maryland	9438	6287	489	38	1577	228	737	25	57	3346	4086
1263	Anne Arundel	Maryland	28269	19546	1177	106	4028	1075	2149	40	148	10323	11487
1264	Baltimore	Maryland	75695	55011	3262	272	10580	1871	4324	72	303	29254	32802
1265	Baltimore City	Maryland	70888	47860	2032	407	10269	3073	6718	72	457	23649	31208
1266	Calvert	Maryland	3132	2068	130	14	429	155	301	4	31	1094	1226
1267	Caroline	Maryland	2682	1931	96	12	334	95	194	3	17	994	1126
1268	Carroll	Maryland	9799	7050	351	44	1289	311	686	13	55	3554	4166
1269	Cecil	Maryland	5302	3481	228	29	748	217	538	11	50	1927	1960
1270	Charles	Maryland	4299	2707	148	22	627	294	449	9	43	1379	1663
1271	Dorchester	Maryland	3543	2688	90	11	406	96	235	2	15	1321	1520
1272	Frederick	Maryland	10002	7050	412	45	1351	381	690	12	61	3641	4230
1273	Garrett	Maryland	2419	1477	143	16	440	89	230	7	17	896	915
1274	Harford	Maryland	11028	7507	445	35	1598	451	905	15	72	3888	4456
1275	Howard	Maryland	8456	5952	321	32	1141	353	593	8	56	3013	3576
1276	Kent	Maryland	2277	1707	100	10	275	51	122	3	9	965	925
1277	Montgomery	Maryland	47082	34695	2462	176	6355	1159	2060	22	153	18126	22443
1278	Prince George?s	Maryland	31605	20773	1205	156	4115	1960	3084	37	275	10346	12960
1279	Queen Anne?s	Maryland	2848	2121	119	12	316	84	181	1	14	1172	1111
1280	St Mary?s	Maryland	3651	2448	175	21	483	199	292	7	26	1372	1383
1281	Somerset	Maryland	2297	1691	71	14	263	73	172	2	11	857	917
1282	Talbot	Maryland	4147	3139	219	12	506	74	182	1	14	1708	1805
