id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
894	Kossuth	Iowa	4195	2505	535	40	725	125	190	15	60	1375	2050
895	Lee	Iowa	7735	5010	565	55	1075	280	545	30	175	2260	3710
896	Linn	Iowa	28145	18840	1965	210	3360	885	2125	95	665	8470	12995
897	Louisa	Iowa	2055	1320	175	20	280	75	125	15	45	665	930
898	Lucas	Iowa	2265	1495	215	10	305	50	150	10	30	750	1070
899	Lyon	Iowa	2545	1505	390	15	410	65	100	10	50	850	1220
900	Madison	Iowa	2525	1615	240	20	375	90	125	10	50	820	1215
901	Mahaska	Iowa	4625	2990	480	25	600	140	265	25	100	1505	2190
902	Marion	Iowa	5925	3670	620	25	805	175	475	15	140	1855	2725
903	Marshall	Iowa	8020	5350	650	50	1010	220	545	20	175	2655	3705
904	Mills	Iowa	2525	1390	195	140	280	270	170	10	70	685	1015
906	Mitchell	Iowa	2485	1580	325	15	390	50	95	5	25	875	1220
907	Monona	Iowa	2750	1645	310	20	520	60	140	10	45	895	1385
908	Monroe	Iowa	1940	1195	155	10	305	70	135	15	55	610	880
909	Montgomery	Iowa	3040	2010	270	15	400	75	185	15	70	960	1480
910	Muscatine	Iowa	7175	4600	550	55	945	255	565	40	165	2215	3225
911	O?Brien	Iowa	3815	2270	530	35	625	95	180	15	65	1235	1885
912	Osceola	Iowa	1690	985	220	5	300	35	95	5	45	560	810
913	Page	Iowa	4335	2870	375	35	555	140	245	20	95	1375	2065
914	Palo Alto	Iowa	2745	1610	320	30	450	90	175	10	60	870	1295
915	Plymouth	Iowa	4715	2890	595	30	725	150	255	15	55	1580	2205
916	Pocahontas	Iowa	2295	1400	285	5	425	50	95	5	30	755	1175
917	Polk	Iowa	50975	33780	2835	380	5815	1940	4490	200	1535	14395	23625
918	Pottawattamie	Iowa	14505	8945	1010	110	1820	570	1425	90	535	4035	6355
919	Poweshiek	Iowa	3795	2560	355	25	520	95	185	10	45	1240	1890
920	Ringgold	Iowa	1505	955	175	10	220	35	85	10	15	515	720
921	Sac	Iowa	3135	1955	395	20	480	75	150	10	50	1040	1540
922	Scott	Iowa	23460	14860	1655	185	3080	915	2005	110	650	6840	10395
923	Shelby	Iowa	3005	1855	430	20	475	60	120	5	40	1045	1475
924	Sioux	Iowa	5585	3260	850	40	945	160	245	15	70	1875	2735
925	Story 	Iowa	8935	6085	750	45	1120	240	545	25	125	2790	4435
926	Tama	Iowa	4195	2595	570	20	680	115	165	10	40	1445	2020
927	Taylor	Iowa	2015	1280	255	10	295	45	90	10	30	675	995
928	Union	Iowa	2820	1705	270	25	430	110	200	15	65	810	1375
929	Van Buren	Iowa	1980	1265	215	20	290	55	105	5	25	685	925
930	Wapello	Iowa	8455	5145	740	70	1215	250	750	50	235	2505	3835
931	Warren	Iowa	5075	3335	375	30	635	190	380	20	110	1565	2280
932	Washington	Iowa	4655	2965	515	45	630	165	240	20	75	1480	2295
933	Wayne	Iowa	2105	1315	290	10	310	40	95	10	35	775	995
934	Webster	Iowa	9080	5770	745	70	1195	320	710	45	225	2750	4205
935	Winnebago	Iowa	2895	1915	310	15	415	75	120	5	40	960	1435
936	Winneshiek	Iowa	3810	2450	450	35	530	125	165	10	45	1315	1805
937	Woodbury	Iowa	19050	11995	1405	145	2410	700	1635	95	665	5565	8690
938	Worth	Iowa	1805	1155	185	5	285	35	95	10	35	605	895
939	Wright	Iowa	3665	2270	455	25	600	65	170	10	70	1200	1830
940	Unknown	Iowa	10	5	    	    	5	    	    	    	    	5	    
942	"Kansas, total"	Kansas	426267	273512	34780	3421	56635	16526	30007	1590	9796	130608	199186
943	Allen	Kansas	3380	2010	310	25	535	125	240	20	115	1040	1540
944	Anderson	Kansas	1940	1240	195	15	290	75	85	5	35	645	925
945	Atchison	Kansas	3385	2260	255	30	450	115	210	10	55	1030	1640
946	Barber	Kansas	1440	910	145	20	225	40	75	5	20	470	715
947	Barton	Kansas	6070	3930	550	30	945	170	335	25	85	1910	2970
948	Bourbon	Kansas	3635	2360	235	30	460	165	250	25	110	1095	1680
949	Brown	Kansas	2750	1765	250	20	390	100	145	10	70	900	1330
950	Butler	Kansas	8495	5400	700	65	1210	390	505	35	190	2655	3880
951	Chase	Kansas	750	490	70	5	85	25	50	    	25	255	335
952	Chautauqua	Kansas	1290	815	115	10	195	25	80	10	40	440	585
953	Cherokee	Kansas	4830	2770	445	30	785	190	450	35	125	1400	2185
954	Cheyenne	Kansas	920	580	130	5	150	25	20	5	5	340	460
955	Clark	Kansas	635	415	60	5	90	20	35	    	10	210	305
956	Clay	Kansas	2280	1460	265	10	355	45	105	10	30	815	1110
957	Cloud	Kansas	3000	2035	285	20	400	75	140	10	35	940	1580
958	Coffey	Kansas	1850	1185	180	15	300	55	80	5	30	640	900
959	Comanche	Kansas	635	400	60	    	100	25	40	    	10	205	320
960	Cowley	Kansas	7370	4575	580	130	930	395	540	40	180	2180	3345
961	Crawford	Kansas	7860	4750	685	65	1280	285	510	55	230	2310	3870
962	Decatur	Kansas	1035	660	130	10	170	20	40	    	5	350	525
963	Dickinson	Kansas	4230	2750	405	30	630	125	205	10	75	1385	2090
964	Doniphan	Kansas	1675	1000	155	10	285	60	125	5	35	535	775
965	Douglas	Kansas	8965	5535	690	95	1110	365	850	40	280	2615	3990
966	Edwards	Kansas	960	620	105	5	140	35	50	    	5	330	475
967	Elk	Kansas	1030	625	110	15	165	25	60	5	25	330	495
968	Ellis	Kansas	4585	2790	415	50	670	210	330	15	105	1415	2055
969	Ellsworth	Kansas	1565	1055	135	10	240	30	60	5	30	530	790
970	Finney	Kansas	3635	1975	290	50	540	285	330	25	140	995	1490
971	Ford	Kansas	4305	2775	370	40	565	185	280	15	75	1405	1960
972	Franklin	Kansas	4410	2725	375	40	610	170	350	20	120	1335	2005
973	Geary	Kansas	3180	1910	240	25	445	190	260	20	90	920	1340
974	Gove	Kansas	760	480	110	5	120	15	25	5	    	275	390
975	Graham	Kansas	890	550	75	5	130	25	60	5	40	285	395
976	Grant	Kansas	850	500	80	5	145	35	65	    	20	265	385
977	Gray	Kansas	900	530	130	10	150	25	40	5	10	295	445
978	Greeley	Kansas	330	200	35	    	60	15	15	    	5	105	155
979	Greenwood	Kansas	2380	1495	235	25	335	60	150	10	70	795	1105
980	Hamilton	Kansas	560	355	60	5	100	10	20	5	5	175	295
981	Harper	Kansas	1945	1235	195	10	335	55	80	10	25	620	1010
982	Harvey	Kansas	5720	3945	445	30	650	150	365	10	125	1810	2830
983	Haskell	Kansas	540	310	65	10	90	30	25	5	5	170	255
984	Hodgeman	Kansas	425	270	55	    	75	    	20	    	5	155	215
985	Jackson	Kansas	2435	1535	230	25	340	100	140	10	55	785	1085
986	Jefferson	Kansas	2850	1820	240	30	340	105	220	10	85	925	1235
987	Jewell	Kansas	1200	750	160	5	200	20	50	5	10	430	580
988	Johnson	Kansas	44610	30545	3480	230	5280	1565	2650	70	790	13830	21520
989	Kearny	Kansas	600	335	70	5	100	35	35	5	15	185	265
990	Kingman	Kansas	1870	1135	230	15	285	75	95	10	25	610	905
991	Kiowa	Kansas	905	610	90	    	115	20	45	5	20	310	425
992	Labette	Kansas	5160	3275	365	85	675	245	380	25	110	1510	2405
993	Lane	Kansas	545	320	70	5	105	15	25	    	5	180	285
994	Leavenworth	Kansas	7830	4950	590	50	995	365	645	25	210	2280	3490
995	Lincoln	Kansas	1010	655	110	10	160	20	40	    	15	340	530
996	Linn	Kansas	2190	1395	190	15	295	85	140	10	60	745	945
997	Logan	Kansas	725	475	90	    	120	10	20	5	5	265	375
998	Lyon	Kansas	4900	3125	365	30	630	210	385	25	130	1420	2310
999	Me Pherson	Kansas	5935	4115	550	20	765	160	225	10	90	2000	2995
1000	Marion	Kansas	3430	2290	370	25	425	100	165	10	45	1200	1680
1001	Marshall	Kansas	2850	1800	330	25	450	75	110	10	50	970	1410
1002	Meade	Kansas	935	585	100	5	175	25	35	5	5	300	490
1003	Miami	Kansas	3940	2435	285	35	490	215	350	15	115	1115	1735
1004	Mitchell	Kansas	1830	1210	170	10	290	60	70	    	20	585	940
1005	Montgomery	Kansas	9015	5635	735	75	1290	320	685	45	230	2665	4265
1006	Morris	Kansas	1480	995	155	5	190	40	75	5	15	530	700
1007	Morton	Kansas	590	345	70	5	110	15	30	    	15	195	270
1009	Nemaha	Kansas	2675	1685	315	35	430	70	105	5	30	940	1325
1010	Neosho	Kansas	3855	2450	290	40	560	155	255	10	95	1185	1815
1011	Ness	Kansas	1025	670	120	5	165	25	25	5	10	375	515
1012	Norton	Kansas	1455	960	145	5	220	25	70	5	25	480	745
1013	Osage	Kansas	3190	2045	235	20	420	110	250	20	90	980	1425
1014	Osborne	Kansas	1435	940	155	5	245	20	55	5	10	510	745
1015	Ottawa	Kansas	1320	845	125	10	215	35	60	5	25	445	660
1016	Pawnee	Kansas	1770	1095	155	30	235	80	145	5	25	515	855
1017	Phillips	Kansas	1625	1000	205	10	280	40	65	5	20	555	825
1018	Pottawatomie	Kansas	2900	1860	280	20	375	95	170	20	80	960	1320
1019	Pratt	Kansas	2310	1505	210	15	345	55	130	5	45	735	1135
1020	Rawlins	Kansas	875	535	115	10	145	15	45	    	10	310	415
1021	Reno	Kansas	12770	8395	1100	100	1610	400	820	55	290	3965	6110
1022	Republic	Kansas	1840	1250	195	10	265	35	65	5	15	650	955
1023	Rice	Kansas	2510	1620	245	15	400	75	120	5	30	795	1255
1024	Riley	Kansas	5185	3400	455	30	635	230	310	20	105	1620	2460
1025	Rooks	Kansas	1570	985	180	10	265	55	60	    	15	525	770
1026	Rush	Kansas	1165	735	135	10	180	15	60	5	25	405	560
1027	Russell	Kansas	2115	1345	210	10	370	60	90	5	25	695	1075
1028	Saline	Kansas	9040	5835	670	45	1210	380	680	45	175	2675	4255
1029	Scott	Kansas	975	605	120	5	165	20	40	    	20	340	485
1030	Sedgwick	Kansas	62270	40660	4240	550	7370	2615	5130	190	1515	18380	28430
1031	Seward	Kansas	2395	1445	180	15	350	150	175	5	75	705	1025
1032	Shawnee	Kansas	27455	17555	1560	300	2995	1225	2890	90	840	7525	12320
1033	Sheridan	Kansas	665	405	80	10	125	20	25	    	    	235	310
1034	Sherman	Kansas	1385	840	140	10	230	55	80	5	25	420	670
1035	Smith	Kansas	1520	980	195	5	250	40	40	    	10	545	760
1036	Stafford	Kansas	1450	900	145	15	245	65	50	10	20	470	720
1037	Stanton	Kansas	345	205	40	    	60	20	20	    	    	115	150
1038	Stevens	Kansas	915	550	110	5	145	50	35	5	15	300	435
1039	Sumner	Kansas	4740	2915	425	35	710	195	315	25	120	1445	2230
1040	Thomas	Kansas	1385	895	145	5	195	65	60	5	15	460	670
1041	Trego	Kansas	965	610	115	5	140	20	50	5	20	330	460
1042	Wabaunsee	Kansas	1395	865	155	10	180	50	75	5	55	465	605
1043	Wallace	Kansas	365	235	45	    	55	15	10	    	5	125	175
1044	Washington	Kansas	2120	1340	280	10	340	40	80	    	30	780	1035
1045	Wichita	Kansas	460	290	55	    	75	10	15	5	10	165	220
1046	Wilson	Kansas	2695	1695	270	20	365	85	175	10	75	885	1245
1047	Woodson	Kansas	1195	795	115	10	140	30	75	5	25	420	530
1048	Wyandotte	Kansas	26700	16580	1335	270	3175	1455	2770	155	960	7205	11505
1049	Unknown	Kansas	5	5	    	    	    	    	    	    	    	    	5
1051	"Kentucky, total"	Kentucky	684801	353180	54487	7472	106763	32501	86603	9630	34165	177340	273011
1052	Adair	Kentucky	3380	1685	310	35	560	155	420	40	175	945	1310
1053	Allen	Kentucky	3185	1780	215	35	490	140	370	30	125	900	1285
1054	Anderson	Kentucky	2445	1445	185	20	355	110	220	15	95	705	1045
1055	Ballard	Kentucky	1680	920	155	20	280	70	175	10	50	470	740
1056	Barren	Kentucky	7185	4010	515	45	1070	270	920	55	300	1930	2935
1057	Bath	Kentucky	2115	1070	215	40	335	85	270	25	75	620	805
1058	Bell	Kentucky	7145	2450	570	120	1425	450	1270	240	620	1465	2400
1059	Boone	Kentucky	7960	4440	575	65	1170	410	905	65	330	2050	3230
1060	Bourbon	Kentucky	3305	1975	250	30	490	125	315	25	95	925	1500
1061	Boyd	Kentucky	10500	5400	1050	95	1935	415	1120	115	370	2820	4470
1062	Boyle	Kentucky	4910	2945	345	35	675	170	530	35	175	1315	2160
1063	Bracken	Kentucky	1670	810	180	30	325	90	150	20	65	460	705
1064	Breathitt	Kentucky	3395	1010	255	85	540	195	750	155	405	650	895
1065	Breckinridge	Kentucky	3465	1815	360	50	525	155	370	45	145	1025	1320
1066	Bullitt	Kentucky	6035	2985	455	60	770	320	950	85	410	1505	1955
1067	Butler	Kentucky	2310	1040	195	25	420	115	335	35	145	625	840
1068	Caldwell	Kentucky	3380	1870	250	30	570	115	385	40	120	890	1470
1069	Calloway	Kentucky	6470	3880	550	40	995	175	590	50	190	1920	2925
1070	Campbell	Kentucky	14400	8415	1110	115	2230	620	1325	105	480	3860	6460
1071	Carlisle	Kentucky	1325	805	105	    	215	40	120	15	25	410	595
1072	Carroll	Kentucky	1955	1090	150	20	310	105	205	15	60	555	800
1073	Carter	Kentucky	4665	1980	485	60	880	300	640	85	235	1200	1690
1074	Casey	Kentucky	3045	1365	330	40	565	135	415	30	165	835	1155
1075	Christian	Kentucky	9140	4970	620	120	1370	565	1025	95	375	2360	3740
1076	Clark	Kentucky	5155	2860	440	55	775	225	545	55	200	1395	2125
1077	Clay	Kentucky	4255	1340	345	95	690	295	810	185	495	900	1150
1078	Clinton	Kentucky	2150	1000	140	25	340	90	390	30	135	530	770
1079	Crittenden	Kentucky	2065	1115	165	10	355	80	245	20	75	590	865
1080	Cumberland	Kentucky	1610	795	145	10	275	70	225	15	75	450	625
1081	Daviess	Kentucky	16860	10055	1150	135	2265	630	1820	145	660	4460	7230
1082	Edmonson	Kentucky	2160	950	195	20	350	85	390	30	140	535	740
1083	Elliott	Kentucky	1185	425	135	15	240	80	175	30	85	305	375
1084	Estill	Kentucky	2840	1260	215	55	455	140	480	55	180	685	1005
1085	Fayette	Kentucky	31010	18820	2145	280	4375	1395	3000	125	870	8310	14125
1086	Fleming	Kentucky	2500	1285	275	30	460	95	250	25	80	725	1035
1087	Floyd	Kentucky	10310	3000	845	150	1805	665	2110	495	1240	2020	2855
1088	Franklin	Kentucky	9110	5060	415	230	1030	1100	865	25	385	2265	3665
1089	Fulton	Kentucky	2170	1170	135	20	340	95	290	25	95	535	955
1090	Gallatin	Kentucky	980	480	85	10	150	50	135	15	55	270	345
1091	Garrard	Kentucky	2300	1290	190	25	360	90	245	25	75	665	940
1092	Grant	Kentucky	3235	1600	250	40	490	165	450	50	190	835	1200
1093	Graves	Kentucky	8130	4850	580	55	1100	290	870	100	285	2250	3625
1094	Grayson	Kentucky	4555	2320	445	50	695	185	580	55	225	1310	1715
1095	Green	Kentucky	2450	1235	270	30	415	75	295	30	100	705	1005
1096	Greenup	Kentucky	5685	2550	585	60	890	295	850	115	340	1375	2040
1097	Hancock	Kentucky	1240	690	125	15	175	50	135	10	40	370	480
1098	Hardin	Kentucky	10910	5585	1005	130	1680	645	1235	100	530	2830	4110
1099	Harlan	Kentucky	8680	2620	690	120	1745	525	1660	365	955	1705	2710
1100	Harrison	Kentucky	3380	1925	295	35	525	155	300	30	115	1035	1420
1101	Hart	Kentucky	3150	1540	315	40	555	145	365	45	145	865	1245
1102	Henderson	Kentucky	8000	4470	570	55	1320	370	855	65	295	2165	3400
1103	Henry	Kentucky	2730	1435	275	20	450	135	265	30	120	810	1115
1104	Hickman	Kentucky	1320	770	95	30	180	40	150	10	45	385	560
1105	Hopkins	Kentucky	9605	4795	835	90	1735	435	1165	135	415	2495	4000
1106	Jackson	Kentucky	2505	955	260	45	440	140	405	65	195	620	790
1107	Jefferson	Kentucky	122975	73260	8560	1055	17715	4705	12960	715	4005	32780	54760
1108	Jessamine	Kentucky	4210	2335	310	50	580	230	495	40	170	1170	1630
1109	Johnson	Kentucky	4855	1735	425	55	835	235	920	175	475	1060	1555
1110	Kenton	Kentucky	21650	12585	1515	205	3300	975	2145	170	755	5615	9750
1111	Knott	Kentucky	3700	1050	350	55	700	260	730	155	400	720	1085
1112	Knox	Kentucky	6180	2195	470	80	1130	435	1135	180	555	1275	2035
1113	Larue	Kentucky	2630	1350	295	25	450	100	275	25	110	775	1075
1114	Laurel	Kentucky	8485	3545	810	125	1305	420	1410	200	670	2100	2785
1115	Lawrence	Kentucky	2830	1080	280	55	485	170	460	75	225	660	920
1116	Lee	Kentucky	1740	660	150	35	305	85	320	40	145	410	550
1118	Leslie	Kentucky	2720	720	235	35	445	175	655	130	325	495	690
1119	Letcher	Kentucky	5135	1515	470	75	1115	320	955	190	495	1055	1620
1120	Lewis	Kentucky	2375	1075	220	50	375	115	335	55	150	630	825
1121	Lincoln	Kentucky	4130	2050	375	55	630	240	530	50	200	1150	1535
1122	Livingston	Kentucky	2160	1060	190	15	350	75	305	40	125	585	810
1123	Logan	Kentucky	4945	2675	430	60	845	220	515	30	170	1380	2120
1124	Lyon	Kentucky	1565	930	140	15	215	45	175	15	30	500	615
1125	McCracken	Kentucky	13945	8025	965	85	2035	555	1635	135	510	3765	6110
1126	McCreary	Kentucky	3280	1040	240	55	605	190	695	100	355	630	975
1127	McLean	Kentucky	1940	1015	185	15	340	70	225	20	70	540	835
1128	Madison	Kentucky	8550	4615	690	95	1230	380	1080	90	370	2265	3460
1129	Magoffin	Kentucky	2255	715	205	30	405	180	405	100	215	505	645
1130	Marion	Kentucky	3315	1775	265	50	495	165	370	40	155	790	1485
1131	Marshall	Kentucky	6575	3835	635	60	885	200	685	60	215	2010	2685
1132	Martin	Kentucky	2675	625	185	35	395	170	665	175	425	435	575
1133	Mason	Kentucky	3365	2030	280	30	520	125	260	30	90	995	1495
1134	Meade	Kentucky	2610	1235	255	30	435	130	350	35	140	670	915
1135	Menifee	Kentucky	1010	440	95	15	150	55	175	15	65	265	325
1136	Mercer	Kentucky	3905	2350	310	25	590	135	360	30	105	1090	1760
1137	Metcalfe	Kentucky	2145	1055	200	30	355	95	290	25	95	595	795
1138	Monroe	Kentucky	2680	1205	240	20	485	130	450	25	125	675	1035
1139	Montgomery	Kentucky	3885	2070	305	40	575	180	500	40	175	1040	1525
1140	Morgan	Kentucky	2250	860	215	30	380	110	380	70	205	565	685
1141	Muhlenberg	Kentucky	7090	3165	705	85	1375	325	925	140	370	1785	2740
1142	Nelson	Kentucky	5485	3070	470	60	765	315	555	45	205	1345	2450
1143	Nicholas	Kentucky	1430	795	125	25	220	70	135	15	45	400	600
1144	Ohio	Kentucky	4650	2330	455	55	730	200	605	65	210	1275	1770
1145	Oldham	Kentucky	3495	1955	265	60	450	230	370	25	140	990	1290
1146	Owen	Kentucky	1440	805	110	20	245	50	140	10	60	415	605
1147	Owsley	Kentucky	1140	460	115	15	190	65	180	35	80	310	375
1148	Pendleton	Kentucky	2095	1065	210	25	360	110	225	15	85	580	830
1149	Perry	Kentucky	6040	1890	475	105	1150	470	1135	235	580	1175	1830
1150	Pike	Kentucky	15520	4350	1325	210	2690	940	3445	735	1825	2930	4265
1151	Powell	Kentucky	2175	880	155	30	335	125	405	55	190	515	675
1152	Pulaski	Kentucky	10890	5245	955	160	1625	550	1600	155	600	2865	3930
1153	Robertson	Kentucky	435	220	40	5	80	20	40	10	20	125	175
1154	Rockcastle	Kentucky	2825	1240	270	50	485	160	410	45	165	715	1020
1155	Rowan	Kentucky	3170	1530	275	25	505	185	430	50	170	840	1145
1156	Russell	Kentucky	3725	1750	330	40	645	165	560	55	180	995	1370
1157	Scott	Kentucky	3650	2130	275	30	520	180	340	25	150	1015	1545
1158	Shelby	Kentucky	4385	2545	360	35	675	190	420	25	135	1305	1865
1159	Simpson	Kentucky	3025	1750	215	10	435	140	305	30	140	835	1285
1160	Spencer	Kentucky	1365	690	140	20	205	60	175	15	60	385	520
1161	Taylor	Kentucky	4705	2485	370	40	660	195	675	45	235	1270	1835
1162	Todd	Kentucky	2500	1360	240	35	420	115	215	30	85	710	1080
1163	Trigg	Kentucky	2695	1600	230	35	390	80	270	15	75	850	1080
1164	Trimble	Kentucky	1200	635	125	10	180	50	130	15	55	365	460
1165	Union	Kentucky	2925	1500	250	30	520	150	325	35	115	790	1210
1166	Warren	Kentucky	12690	7005	815	135	1810	580	1645	110	590	3295	5215
1167	Washington	Kentucky	2175	1220	215	25	330	85	210	20	70	605	975
1168	Wayne	Kentucky	3845	1625	385	55	600	190	630	75	285	1010	1275
1169	Webster	Kentucky	3105	1565	295	25	590	110	330	45	145	865	1300
1170	Whitley	Kentucky	6615	2830	450	95	1150	365	1080	145	500	1525	2310
1171	Wolfe	Kentucky	1370	485	95	30	225	100	255	40	140	305	400
1172	Woodford	Kentucky	2935	1850	225	25	375	110	265	10	75	890	1280
1173	Unknown	Kentucky	35	15	    	    	5	5	5	    	5	5	15
1175	"Louisiana, total"	Louisiana	688744	332855	61847	9618	116455	46444	73861	10038	37626	177227	267454
1176	Acadia	Louisiana	10710	4235	1030	120	1940	645	1470	290	980	2435	3785
1177	Alien	Louisiana	4080	1675	385	70	825	210	525	95	295	1025	1475
1178	Ascension	Louisiana	7690	3340	780	105	1420	665	785	125	470	1930	2800
1179	Assumption	Louisiana	3770	1415	425	65	690	315	480	90	290	905	1275
1180	Avoyelles	Louisiana	8105	3435	900	85	1535	465	980	170	535	2070	3090
1181	Beauregard	Louisiana	5165	2445	545	70	935	275	530	95	270	1410	1945
1182	Bienville	Louisiana	3725	1805	375	40	740	205	345	50	165	1030	1535
1183	Bossier	Louisiana	11505	6215	920	175	1815	850	1060	95	375	3030	4540
1184	Caddo	Louisiana	43315	24300	3325	530	7060	2590	3810	280	1420	11545	19155
1185	Calcasieu	Louisiana	28880	13660	3040	395	5235	1735	2965	395	1455	7730	11135
1186	Caldwell	Louisiana	2035	965	190	20	390	125	230	25	90	540	810
1187	Cameron	Louisiana	1025	515	135	5	175	50	100	10	35	315	380
1188	Catahoula	Louisiana	2230	985	225	35	405	115	280	40	145	585	790
1189	Claiborne	Louisiana	3490	1885	310	45	700	185	235	25	105	995	1585
1190	Concordia	Louisiana	3970	1945	335	80	680	290	410	50	180	1095	1445
1191	De Soto	Louisiana	4995	2440	430	65	920	305	515	75	245	1320	2060
1192	East Baton Rouge	Louisiana	49930	25680	4760	730	8615	3610	4155	410	1970	13395	20890
1193	East Carroll	Louisiana	1740	840	120	55	280	195	170	10	70	465	635
1194	East Feliciana	Louisiana	2990	1280	255	50	535	270	400	45	155	795	1025
1195	Evangeline	Louisiana	7800	2615	745	70	1255	375	1405	270	1065	1640	2420
1196	Franklin	Louisiana	4130	2030	430	50	815	255	350	55	145	1175	1715
1197	Grant	Louisiana	2715	1260	275	35	480	170	295	50	150	755	1025
1198	Iberia	Louisiana	11885	5115	1185	185	2000	775	1330	285	1010	2910	4215
1199	Iberville	Louisiana	5060	2355	485	75	965	390	495	65	230	1375	1890
1200	Jackson	Louisiana	3405	1725	345	55	640	170	295	45	130	955	1465
1201	Jefferson	Louisiana	68745	37100	5845	845	11025	3855	6720	685	2670	18405	28410
1202	Jefferson Davis	Louisiana	6160	2635	640	70	1060	375	720	145	515	1535	2220
1203	Lafayette	Louisiana	22185	10545	2100	275	3570	1435	2465	355	1440	5530	8170
1204	Lafourche	Louisiana	14220	5560	1765	175	2525	880	1815	395	1105	3505	4830
1205	La Salle	Louisiana	2885	1235	275	25	610	135	370	55	180	720	1160
1206	Lincoln	Louisiana	5470	2950	515	70	1005	335	370	40	185	1550	2420
1207	Livingston	Louisiana	9810	4330	930	125	1660	720	1230	190	625	2505	3395
1208	Madison	Louisiana	2455	1130	175	65	450	235	245	30	125	625	905
1209	Morehouse	Louisiana	6485	3115	685	130	1145	385	645	90	290	1805	2510
1210	Natchitoches	Louisiana	6255	2950	595	100	1240	470	590	60	250	1650	2530
1211	Orleans	Louisiana	84020	43630	5410	1200	12945	6805	9385	740	3905	20835	34495
1212	Ouachita	Louisiana	21495	11490	1870	270	3700	1275	1835	175	880	5770	9280
1213	Plaquemines	Louisiana	3420	1545	340	85	615	320	325	45	145	885	1155
1214	Pointe Coupee	Louisiana	3775	1670	440	55	715	245	350	70	230	1065	1385
1215	Rapides	Louisiana	22320	10610	1845	510	3645	1910	2380	280	1140	5425	8730
1216	Red River	Louisiana	1810	890	155	15	315	130	195	25	85	475	735
1217	Richland	Louisiana	4085	2045	410	70	745	275	345	35	160	1185	1675
1218	Sabine	Louisiana	4970	2360	540	55	880	280	500	95	260	1400	1860
1219	St Bernard	Louisiana	12350	6275	1100	140	2090	625	1355	185	580	3260	4885
1220	St Charles	Louisiana	5435	2555	595	80	895	415	535	70	290	1440	1885
1221	St Helena	Louisiana	1195	475	95	30	230	100	125	30	110	345	385
1222	St James	Louisiana	3140	1400	385	55	650	240	255	40	115	845	1205
1223	St John The Baptist	Louisiana	4945	2095	445	55	885	555	540	100	270	1185	1660
1224	St Landry	Louisiana	16760	6200	1590	210	2875	1090	2490	505	1800	3750	5385
1225	St Martin	Louisiana	7210	2755	695	75	1170	490	1080	230	715	1615	2320
1226	St Mary	Louisiana	9415	3965	900	135	1590	690	1220	215	700	2290	3145
1227	St Tammany	Louisiana	21640	11065	1890	270	3140	1400	2435	335	1105	5850	7930
1228	Tangipahoa	Louisiana	15415	6830	1155	330	2520	1315	1910	250	1105	3690	5445
1229	Tensas	Louisiana	1475	735	155	50	290	110	85	10	40	415	635
1230	Terrebonne	Louisiana	16515	5850	1510	190	2455	1130	2690	650	2040	3420	4785
1231	Union	Louisiana	4420	2185	460	55	810	200	460	60	190	1240	1800
1232	Vermilion	Louisiana	9945	4305	1260	85	1885	465	990	225	730	2620	3815
1233	Vernon	Louisiana	5140	2380	470	75	880	420	550	85	280	1305	1830
1234	Washington	Louisiana	9430	4255	820	145	1625	585	1230	180	590	2330	3540
1235	Webster	Louisiana	8975	4735	820	115	1635	555	775	80	260	2505	3805
1236	West Baton Rouge	Louisiana	2850	1265	280	55	540	240	275	45	150	730	1060
1237	West Carroll	Louisiana	2625	1265	280	35	500	135	245	40	125	735	1085
1238	West Feliciana	Louisiana	1160	570	100	20	205	105	110	5	45	330	425
1239	Winn	Louisiana	3765	1750	355	50	720	240	405	60	185	1020	1470
1240	Unknown	Louisiana	10	5	    	    	    	5	    	    	    	5	    
1242	"Maine, total"	Maine	227813	142237	16183	1922	28255	7908	22671	1665	6972	66662	99073
1243	Androscoggin	Maine	19980	12735	870	145	2055	710	2565	125	775	5475	8555
1244	Aroostook	Maine	16640	9285	1440	180	2335	590	2000	215	595	4785	6640
1245	Cumberland	Maine	41925	27135	3060	330	5285	1330	3710	165	910	12290	19660
1246	Franklin	Maine	5405	3405	345	40	625	190	560	50	190	1570	2295
1247	Hancock	Maine	9775	6310	835	65	1340	275	700	45	205	3095	4435
1248	Kennebec	Maine	22205	13510	1405	215	2695	965	2425	175	815	6165	9475
1249	Knox	Maine	8115	5305	695	70	990	270	565	50	170	2625	3730
1250	Lincoln	Maine	6875	4505	655	55	875	210	415	25	135	2260	3105
1251	Oxford	Maine	11145	6740	810	100	1360	435	1240	90	370	3260	4550
1252	Penobscot	Maine	24760	14230	1955	230	3450	1010	2800	235	850	6930	10240
1253	Piscataquis	Maine	3805	2370	270	35	465	125	360	30	150	1150	1610
1254	Sagadahoc	Maine	4745	3005	340	35	675	165	375	30	120	1390	2225
1255	Somerset	Maine	8575	5310	510	80	1045	295	925	95	315	2505	3495
1256	Waldo	Maine	6335	3825	490	55	795	225	640	75	230	1905	2580
1257	Washington	Maine	7960	4950	580	80	990	235	780	80	265	2435	3370
1258	York	Maine	29525	19605	1910	195	3275	885	2600	180	875	8810	13085
