id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
920	Ringgold	Iowa	1464	965	145	15	200	30	90	    	20	490	715
921	Sac	Iowa	3040	1945	345	10	455	85	155	5	40	1030	1495
922	Scott	Iowa	24046	15305	1620	205	2860	890	2330	90	745	7050	10640
923	Shelby	Iowa	3109	1985	385	20	440	75	155	5	45	1100	1510
924	Sioux	Iowa	5658	3465	820	35	830	140	270	15	85	1960	2775
925	Story 	Iowa	9177	6390	660	55	1035	260	620	10	145	2915	4510
926	Tama	Iowa	3990	2500	460	20	625	115	200	5	65	1330	1965
927	Taylor	Iowa	1869	1175	215	10	265	45	120	5	35	630	905
928	Union	Iowa	2831	1765	230	20	385	100	235	15	85	835	1345
929	Van Buren	Iowa	1912	1245	175	15	250	60	120	5	45	650	875
930	Wapello	Iowa	8502	5150	675	80	1140	270	865	55	265	2465	3795
931	Warren	Iowa	5726	3845	385	45	610	185	510	15	130	1765	2515
932	Washington	Iowa	4522	2965	425	30	570	150	275	10	95	1435	2220
933	Wayne	Iowa	1958	1205	235	5	280	50	125	10	45	665	925
934	Webster	Iowa	8999	5750	685	65	1085	330	790	30	265	2725	4135
935	Winnebago	Iowa	2742	1810	280	15	360	80	130	5	65	895	1365
936	Winneshiek	Iowa	3835	2500	415	40	520	120	195	    	45	1345	1830
937	Woodbury	Iowa	18148	11425	1235	140	2180	685	1780	60	645	5285	8285
938	Worth	Iowa	1801	1155	160	    	265	50	115	5	50	585	870
939	Wright	Iowa	3554	2200	380	20	570	100	195	10	80	1135	1785
940	Unknown	Iowa	5	    	    	    	5	    	    	    	    	    	5
942	"Kansas, total"	Kansas	434770	279921	31362	3380	52936	16656	37424	1153	11938	132229	199387
943	Allen	Kansas	3344	2005	275	25	480	140	290	15	110	1030	1485
944	Anderson	Kansas	1920	1205	165	20	265	60	145	10	50	610	890
945	Atchison	Kansas	3243	2175	215	20	405	100	245	10	75	980	1540
946	Barber	Kansas	1432	925	135	10	205	30	85	5	40	465	705
947	Barton	Kansas	6016	3980	485	30	865	165	365	10	115	1915	2975
948	Bourbon	Kansas	3643	2345	205	25	430	145	325	20	150	1070	1660
949	Brown	Kansas	2561	1635	200	25	355	110	175	5	55	810	1230
950	Butler	Kansas	9140	5850	675	70	1150	390	710	20	275	2820	4055
951	Chase	Kansas	697	450	60	5	80	20	60	    	20	235	315
952	Chautauqua	Kansas	1285	790	105	15	160	35	115	10	55	425	545
953	Cherokee	Kansas	4667	2615	355	30	765	170	550	30	150	1300	2075
954	Cheyenne	Kansas	930	600	135	5	135	15	30	    	10	340	470
955	Clark	Kansas	597	410	45	    	90	20	25	    	5	200	305
956	Clay	Kansas	2141	1370	220	10	320	55	120	10	40	735	1055
957	Cloud	Kansas	2895	1955	225	15	355	95	180	10	60	865	1505
958	Coffey	Kansas	1883	1225	150	10	270	70	125	5	30	630	895
959	Comanche	Kansas	577	375	45	5	80	25	35	5	5	190	285
960	Cowley	Kansas	7308	4575	520	95	895	335	640	20	225	2165	3265
961	Crawford	Kansas	7497	4500	575	60	1095	285	695	35	250	2105	3600
962	Decatur	Kansas	1018	665	110	5	155	40	35	    	10	340	505
963	Dickinson	Kansas	4232	2775	365	15	570	125	275	20	85	1360	2055
964	Doniphan	Kansas	1685	1025	150	15	255	65	130	5	40	545	770
965	Douglas	Kansas	9490	5935	650	95	1065	370	1030	20	325	2760	4200
966	Edwards	Kansas	901	595	80	10	120	35	45	    	15	310	425
967	Elk	Kansas	1055	635	90	20	145	30	95	5	35	340	445
968	Ellis	Kansas	4691	2960	370	55	610	220	365	5	105	1470	2125
969	Ellsworth	Kansas	1529	1050	105	10	220	30	85	5	25	495	785
970	Finney	Kansas	3771	2050	290	55	515	305	385	15	155	1035	1550
971	Ford	Kansas	4280	2810	315	30	525	190	315	10	85	1415	1945
972	Franklin	Kansas	4479	2805	320	25	555	205	425	15	130	1340	1965
973	Geary	Kansas	3410	2060	235	35	435	160	345	20	120	990	1415
974	Gove	Kansas	767	490	110	5	115	15	25	5	    	270	385
975	Graham	Kansas	889	575	65	5	130	20	65	5	25	285	405
976	Grant	Kansas	932	555	75	5	150	60	60	5	20	280	420
977	Gray	Kansas	847	535	105	5	120	25	45	    	10	285	415
978	Greeley	Kansas	321	195	25	    	60	20	15	    	5	110	155
979	Greenwood	Kansas	2259	1415	185	15	310	60	185	10	80	725	1030
980	Hamilton	Kansas	583	380	60	    	80	15	35	5	10	195	290
981	Harper	Kansas	1742	1140	160	15	275	50	75	5	20	565	900
982	Harvey	Kansas	5794	4030	415	30	605	155	445	5	110	1845	2825
983	Haskell	Kansas	579	340	75	    	80	40	25	    	15	190	255
984	Hodgeman	Kansas	450	275	55	    	70	10	30	    	10	165	210
985	Jackson	Kansas	2469	1555	225	20	300	80	200	5	85	800	1100
986	Jefferson	Kansas	3072	1950	215	20	330	145	290	10	110	980	1210
987	Jewell	Kansas	1180	735	155	5	175	20	70	    	20	425	565
988	Johnson	Kansas	49259	34080	3355	265	5305	1615	3500	65	1070	15310	23605
989	Kearny	Kansas	599	345	65	    	95	25	50	    	15	190	270
990	Kingman	Kansas	1965	1260	205	15	280	50	115	5	35	680	935
991	Kiowa	Kansas	876	600	75	10	95	25	60	    	10	305	415
992	Labette	Kansas	4967	3115	300	95	580	250	455	15	155	1410	2280
993	Lane	Kansas	560	335	65	    	100	15	35	    	10	185	275
994	Leavenworth	Kansas	8358	5290	570	55	975	355	810	20	285	2430	3630
995	Lincoln	Kansas	1001	645	110	    	130	25	65	    	25	340	475
996	Linn	Kansas	2280	1455	175	15	255	90	205	5	80	760	925
997	Logan	Kansas	768	505	75	10	115	10	40	    	10	265	370
998	Lyon	Kansas	4994	3155	320	45	615	220	480	20	140	1390	2350
999	Me Pherson	Kansas	6135	4285	540	35	735	140	290	5	105	2075	3140
1000	Marion	Kansas	3304	2210	315	30	415	90	200	5	40	1130	1620
1001	Marshall	Kansas	2754	1770	300	15	405	65	140	10	50	945	1365
1002	Meade	Kansas	947	630	95	5	150	25	35	    	10	325	490
1003	Miami	Kansas	4180	2565	260	40	490	220	440	10	155	1210	1760
1004	Mitchell	Kansas	1765	1200	145	10	245	60	75	5	25	590	885
1005	Montgomery	Kansas	8776	5470	620	65	1185	330	800	30	275	2565	4055
1006	Morris	Kansas	1562	1045	140	10	200	45	95	5	20	540	720
1007	Morton	Kansas	593	360	65	5	95	5	40	    	20	180	295
1009	Nemaha	Kansas	2542	1650	285	30	370	60	110	5	30	895	1250
1010	Neosho	Kansas	3751	2355	270	40	500	155	320	10	100	1130	1735
1011	Ness	Kansas	985	640	110	5	155	20	40	5	10	345	485
1012	Norton	Kansas	1446	940	125	5	210	30	80	5	50	485	710
1013	Osage	Kansas	3281	2095	220	20	415	105	305	10	110	1000	1415
1014	Osborne	Kansas	1330	885	135	5	215	20	60	    	10	465	700
1015	Ottawa	Kansas	1319	855	105	5	180	40	85	10	40	425	620
1016	Pawnee	Kansas	1664	1090	130	10	205	60	130	    	40	500	800
1017	Phillips	Kansas	1549	950	170	15	260	55	75	    	20	505	780
1018	Pottawatomie	Kansas	2938	1920	255	10	340	115	205	10	85	975	1315
1019	Pratt	Kansas	2141	1415	190	5	305	55	135	    	35	700	1050
1020	Rawlins	Kansas	882	550	115	15	135	25	40	    	5	315	430
1021	Reno	Kansas	13059	8620	985	90	1570	385	1060	35	310	4060	6160
1022	Republic	Kansas	1771	1205	180	10	220	40	90	5	20	615	875
1023	Rice	Kansas	2474	1590	200	25	340	65	170	10	75	785	1165
1024	Riley	Kansas	5385	3590	440	35	615	185	395	15	110	1725	2525
1025	Rooks	Kansas	1496	930	165	5	240	45	80	10	20	480	735
1026	Rush	Kansas	1139	720	115	10	175	20	70	5	25	385	545
1027	Russell	Kansas	2131	1375	190	15	330	65	130	    	25	720	1045
1028	Saline	Kansas	9258	6060	615	60	1140	345	800	20	215	2795	4330
1029	Scott	Kansas	939	605	100	5	140	20	50	    	20	320	455
1030	Sedgwick	Kansas	65064	42445	3945	535	6965	2665	6425	135	1945	19210	28985
1031	Seward	Kansas	2504	1535	165	20	335	135	225	5	85	735	1085
1032	Shawnee	Kansas	28876	18340	1420	295	2920	1275	3535	65	1025	7915	12525
1033	Sheridan	Kansas	673	420	80	15	115	15	20	5	5	230	325
1034	Sherman	Kansas	1362	825	125	15	225	50	100	    	25	425	655
1035	Smith	Kansas	1449	945	160	5	225	30	60	5	20	520	725
1036	Stafford	Kansas	1251	810	115	15	180	60	50	    	20	405	620
1037	Stanton	Kansas	377	230	40	5	50	25	20	    	5	125	160
1038	Stevens	Kansas	919	545	105	10	150	55	40	    	15	285	455
1039	Sumner	Kansas	4814	2990	370	25	690	180	405	20	135	1440	2230
1040	Thomas	Kansas	1409	895	135	15	175	60	90	10	30	440	660
1041	Trego	Kansas	936	610	100	    	130	25	60	    	10	315	450
1042	Wabaunsee	Kansas	1462	915	135	10	175	70	110	5	40	510	590
1043	Wallace	Kansas	357	235	40	    	50	15	15	    	5	125	170
1044	Washington	Kansas	1954	1260	230	10	290	30	95	5	35	725	945
1045	Wichita	Kansas	487	305	60	    	65	20	25	    	10	180	215
1046	Wilson	Kansas	2598	1615	230	15	345	80	210	10	90	795	1190
1047	Woodson	Kansas	1171	750	100	10	140	30	100	5	35	400	505
1048	Wyandotte	Kansas	25780	15350	1125	285	2825	1505	3455	110	1125	6625	10665
1049	Unknown	Kansas	3	5	    	    	    	    	    	    	    	    	5
1051	"Kentucky, total"	Kentucky	718187	367672	50420	6880	102748	31866	110907	8236	39458	182446	278078
1052	Adair	Kentucky	3605	1760	265	25	545	150	580	45	235	910	1340
1053	Allen	Kentucky	3310	1870	200	30	435	130	460	20	165	895	1280
1054	Anderson	Kentucky	2714	1610	185	15	350	125	315	5	110	770	1115
1055	Ballard	Kentucky	1887	1040	140	15	295	65	235	20	80	515	810
1056	Barren	Kentucky	7793	4285	500	55	1045	300	1190	40	380	2035	3115
1057	Bath	Kentucky	2258	1105	200	30	340	80	350	30	125	625	835
1058	Beil	Kentucky	7262	2380	495	85	1330	400	1680	205	685	1410	2300
1059	Boone	Kentucky	9318	5195	635	70	1225	430	1245	45	475	2465	3685
1060	Bourbon	Kentucky	3495	2055	230	20	505	140	405	15	125	930	1540
1061	Boyd	Kentucky	10778	5450	985	85	1835	385	1480	110	450	2800	4465
1062	Boyle	Kentucky	5265	3145	335	40	660	165	685	30	205	1440	2250
1063	Bracken	Kentucky	1631	815	160	25	295	75	190	10	60	450	655
1064	Breathitt	Kentucky	3494	995	235	60	480	200	945	120	460	630	840
1065	Breckinridge	Kentucky	3602	1875	345	45	550	175	430	35	145	1025	1350
1066	Bullitt	Kentucky	7283	3655	455	75	875	340	1395	55	430	1800	2295
1067	Butler	Kentucky	2394	1060	165	25	385	115	450	30	165	595	835
1068	Caldwell	Kentucky	3200	1865	190	25	455	120	400	20	125	855	1375
1069	Calloway	Kentucky	6495	3950	475	45	905	185	675	40	220	1910	2880
1070	Campbell	Kentucky	14525	8535	1030	105	2070	585	1605	70	525	3955	6450
1071	Carlisle	Kentucky	1293	755	90	5	190	50	165	5	35	365	550
1072	Carroll	Kentucky	1977	1070	130	10	285	105	275	10	90	540	770
1073	Carter	Kentucky	5084	2135	455	65	875	295	900	75	285	1270	1710
1074	Casey	Kentucky	3088	1410	265	30	555	150	505	20	155	805	1155
1075	Christian	Kentucky	9490	5310	620	100	1285	505	1245	55	370	2505	3845
1076	Clark	Kentucky	5746	3115	405	60	755	250	835	50	280	1510	2200
1077	Clay	Kentucky	4333	1355	300	75	675	250	1055	135	485	860	1165
1078	Clinton	Kentucky	2302	1045	130	15	325	90	510	25	165	530	780
1079	Crittenden	Kentucky	2159	1095	145	10	350	90	325	25	120	555	820
1080	Cumberland	Kentucky	1702	830	140	15	255	85	300	10	70	445	645
1081	Daviess	Kentucky	17380	10425	1060	145	2215	615	2095	100	725	4610	7525
1082	Edmonson	Kentucky	2286	1075	190	15	355	80	430	25	115	600	815
1083	Elliott	Kentucky	1279	435	130	20	255	75	235	35	95	295	420
1084	Estill	Kentucky	3005	1340	210	40	405	140	615	50	205	705	990
1085	Fayette	Kentucky	32969	19725	2070	265	4240	1390	4065	105	1110	8795	14565
1086	Fleming	Kentucky	2685	1345	250	40	455	125	325	25	120	715	1065
1087	Floyd	Kentucky	10273	2915	730	115	1695	550	2570	435	1260	1890	2760
1088	Franklin	Kentucky	9629	5375	355	200	1010	1185	1050	30	425	2335	3850
1089	Fulton	Kentucky	2029	1105	105	20	295	105	300	15	80	510	845
1090	Gallatin	Kentucky	1006	505	60	15	155	65	140	5	60	270	355
1091	Garrard	Kentucky	2696	1445	195	25	375	110	385	25	135	725	1030
1092	Grant	Kentucky	3434	1670	220	30	485	200	580	30	220	840	1235
1093	Graves	Kentucky	8341	4890	550	55	1020	295	1130	70	330	2280	3555
1094	Grayson	Kentucky	4896	2460	395	55	715	200	765	35	270	1350	1750
1095	Green	Kentucky	2590	1345	240	20	400	75	370	20	120	725	1025
1096	Greenup	Kentucky	6207	2760	545	65	945	270	1135	95	390	1470	2170
1097	Hancock	Kentucky	1306	730	110	5	195	40	155	15	60	375	525
1098	Hardin	Kentucky	12253	6360	1030	120	1775	630	1635	80	620	3275	4615
1099	Harlan	Kentucky	9269	2645	625	105	1640	480	2250	375	1150	1655	2705
1100	Harrison	Kentucky	3423	1915	255	20	495	180	400	20	140	975	1410
1101	Hart	Kentucky	3393	1630	310	40	565	170	485	30	165	885	1300
1102	Henderson	Kentucky	8184	4570	475	40	1230	335	1125	60	350	2130	3415
1103	Henry	Kentucky	2667	1425	225	20	395	125	340	20	115	755	1035
1104	Hickman	Kentucky	1245	695	75	15	165	40	180	10	65	320	520
1105	Hopkins	Kentucky	9686	4780	735	85	1650	415	1470	100	450	2400	3955
1106	Jackson	Kentucky	2573	965	235	40	415	100	540	60	215	615	790
1107	Jefferson	Kentucky	123579	74000	8025	1015	16420	4650	14740	445	4285	33565	54835
1108	Jessamine	Kentucky	4845	2720	330	45	580	225	670	30	245	1360	1840
1109	Johnson	Kentucky	5130	1885	375	60	840	245	1140	125	460	1120	1600
1110	Kenton	Kentucky	21954	12645	1365	195	2985	940	2765	130	930	5710	9595
1111	Knott	Kentucky	3632	955	280	40	625	250	900	145	440	675	950
1112	Knox	Kentucky	6219	2190	390	85	1025	355	1470	135	570	1220	1905
1113	Larue	Kentucky	2636	1395	235	15	425	110	335	20	100	760	1070
1114	Laurel	Kentucky	9236	3835	745	105	1365	410	1930	155	690	2150	2940
1115	Lawrence	Kentucky	3091	1105	255	40	530	180	635	95	250	690	955
1116	Lee	Kentucky	1757	640	125	25	285	65	410	45	160	395	530
1118	Leslie	Kentucky	3034	760	210	35	440	165	870	160	395	525	700
1119	Letcher	Kentucky	6239	1745	500	55	1160	340	1545	235	655	1180	1810
1120	Lewis	Kentucky	2561	1140	205	40	385	100	445	55	195	630	840
1121	Lincoln	Kentucky	4368	2165	330	45	640	200	735	40	210	1150	1590
1122	Livingston	Kentucky	2232	1075	185	15	330	65	405	30	125	590	800
1123	Logan	Kentucky	5197	2810	375	55	800	210	660	35	250	1375	2155
1124	Lyon	Kentucky	1784	1050	135	10	235	45	240	5	65	550	690
1125	McCracken	Kentucky	13595	7830	865	95	1850	495	1815	90	555	3590	5960
1126	McCreary	Kentucky	3364	1065	200	35	550	190	885	75	365	630	950
1127	McLean	Kentucky	2029	1080	160	20	305	70	290	20	85	555	805
1128	Madison	Kentucky	9497	5110	655	80	1205	365	1535	80	465	2465	3690
1129	Magoffin	Kentucky	2528	740	190	35	440	170	595	95	260	505	660
1130	Marion	Kentucky	3430	1795	245	45	465	175	495	40	170	815	1440
1131	Marshall	Kentucky	6862	4070	565	40	895	190	830	45	230	2130	2740
1132	Martin	Kentucky	2868	645	175	35	410	150	855	165	435	465	595
1133	Mason	Kentucky	3411	2040	245	35	470	115	330	30	145	980	1500
1134	Meade	Kentucky	3093	1450	270	35	495	160	460	25	195	825	1050
1135	Menifee	Kentucky	1242	515	90	15	170	65	270	25	90	290	345
1136	Mercer	Kentucky	4085	2410	290	25	580	145	475	25	135	1135	1790
1137	Metcalfe	Kentucky	2122	1075	170	20	325	110	330	10	85	570	780
1138	Monroe	Kentucky	2737	1205	175	25	440	125	585	20	160	635	985
1139	Montgomery	Kentucky	4095	2105	275	30	565	170	690	50	210	1060	1565
1140	Morgan	Kentucky	2424	960	220	30	370	85	470	70	220	615	745
1141	Muhlenberg	Kentucky	7220	3190	630	85	1335	275	1170	115	420	1780	2730
1142	Nelson	Kentucky	5936	3235	455	60	815	310	740	30	290	1480	2495
1143	Nicholas	Kentucky	1478	805	110	10	200	55	205	10	80	385	600
1144	Ohio	Kentucky	4828	2375	385	55	715	210	770	60	255	1270	1760
1145	Oldham	Kentucky	4167	2365	285	55	500	270	490	25	175	1135	1560
1146	Owen	Kentucky	1669	945	110	15	220	60	225	15	75	480	655
1147	Owsley	Kentucky	1185	450	110	20	180	60	235	35	95	300	360
1148	Pendleton	Kentucky	2166	1070	165	30	335	105	305	25	135	580	795
1149	Perry	Kentucky	6857	1960	460	80	1165	415	1690	295	790	1185	1945
1150	Pike	Kentucky	16510	4520	1245	165	2580	810	4460	700	2030	2970	4320
1151	Powell	Kentucky	2434	955	150	25	335	130	555	45	235	535	680
1152	Pulaski	Kentucky	12531	5930	950	155	1690	600	2270	155	780	3160	4330
1153	Robertson	Kentucky	431	210	45	10	75	15	50	5	20	120	175
1154	Rockcastle	Kentucky	3090	1335	265	40	480	155	570	45	200	770	1030
1155	Rowan	Kentucky	3367	1630	250	40	460	150	585	45	205	850	1200
1156	Russell	Kentucky	4023	1860	325	40	595	165	750	50	240	1015	1430
1157	Scott	Kentucky	3985	2285	265	35	530	195	475	20	180	1060	1635
1158	Shelby	Kentucky	4663	2680	315	35	670	200	565	20	175	1330	1930
1159	Simpson	Kentucky	2890	1710	175	15	385	125	345	10	125	830	1235
1160	Spencer	Kentucky	1427	730	135	20	170	55	210	15	95	410	480
1161	Taylor	Kentucky	5108	2690	330	40	640	200	860	45	300	1285	1910
1162	Todd	Kentucky	2287	1230	200	25	385	95	265	15	75	635	970
1163	Trigg	Kentucky	2911	1705	210	30	390	95	360	20	100	900	1110
1164	Trimble	Kentucky	1291	670	120	15	190	50	165	15	70	370	480
1165	Union	Kentucky	3009	1540	230	20	505	125	390	40	160	790	1210
1166	Warren	Kentucky	13715	7740	780	140	1700	615	2025	70	645	3540	5495
1167	Washington	Kentucky	2283	1230	215	25	320	95	270	25	100	600	990
1168	Wayne	Kentucky	4136	1790	355	45	565	205	805	60	310	1070	1280
1169	Webster	Kentucky	3049	1535	265	30	525	90	395	30	180	820	1225
1170	Whitley	Kentucky	7514	3140	445	80	1190	385	1545	130	600	1655	2540
1171	Wolfe	Kentucky	1690	605	120	40	245	110	390	40	140	360	455
1172	Woodford	Kentucky	3258	2035	205	30	370	105	375	10	125	965	1360
1173	Unknown	Kentucky	16	5	    	    	5	5	    	    	5	5	5
1175	"Louisiana, total"	Louisiana	703157	346630	59255	9523	113619	46148	83055	7322	37605	184059	275461
1176	Acadia	Louisiana	10856	4425	970	135	1905	635	1605	235	950	2560	3845
1177	Allen	Louisiana	4171	1805	335	60	810	230	590	70	270	1055	1510
1178	Ascension	Louisiana	8449	3735	845	95	1515	725	975	105	455	2120	3080
1179	Assumption	Louisiana	3869	1510	400	70	685	305	565	75	260	970	1285
1180	Avoyelles	Louisiana	8157	3475	825	85	1530	485	1060	135	560	2055	3125
1181	Beauregard	Louisiana	5134	2495	530	55	885	275	590	75	230	1410	1970
1182	Bienville	Louisiana	3422	1745	285	40	650	175	345	30	150	950	1460
1183	Bossier	Louisiana	12624	7160	950	145	1855	770	1245	65	435	3515	5040
1184	Caddo	Louisiana	43185	24700	3050	530	6570	2465	4265	195	1410	11675	19075
1185	Calcasieu	Louisiana	29579	14370	3045	375	5120	1725	3225	305	1415	8150	11655
1186	Caldwell 	Louisiana	1848	890	160	20	320	115	240	25	75	505	710
1187	Cameron	Louisiana	1313	655	160	15	230	70	125	15	45	400	500
1188	Catahoula	Louisiana	2423	1125	240	35	425	115	320	35	130	665	915
1189	Claiborne	Louisiana	3419	1885	275	35	615	170	290	25	125	1000	1470
1190	Concordia	Louisiana	4002	1965	340	85	675	265	475	35	165	1100	1495
1191	De Soto	Louisiana	4914	2450	365	65	860	360	555	40	215	1295	1970
1192	East Baton Rouge	Louisiana	51857	27235	4580	765	8435	3870	4575	300	2095	14070	21915
1193	East Carroll	Louisiana	1692	830	110	60	255	170	190	5	75	450	605
1194	East Feliciana	Louisiana	2943	1325	235	40	515	230	405	30	160	810	1055
1195	Evangeline	Louisiana	7360	2635	640	70	1130	370	1430	205	880	1580	2305
1196	Franklin	Louisiana	4131	2115	400	60	770	260	370	20	135	1170	1740
1197	Grant	Louisiana	3250	1440	285	25	550	200	490	45	215	860	1155
1198	Iberia	Louisiana	11999	5305	1180	205	2000	805	1420	200	885	3055	4370
1199	Iberville	Louisiana	5127	2385	465	75	960	385	555	55	250	1390	1925
1200	Jackson	Louisiana	3397	1790	310	45	600	180	330	25	120	960	1440
1201	Jefferson	Louisiana	71299	38860	5680	835	10790	3850	7805	465	3015	19610	29800
1202	Jefferson Davis	Louisiana	5947	2685	600	85	990	330	760	90	405	1565	2230
1203	Lafayette	Louisiana	24022	11855	2180	275	3780	1475	2805	255	1400	6280	9275
1204	Lafourche	Louisiana	14789	5960	1825	190	2550	835	1995	315	1120	3775	5200
1205	La Salle	Louisiana	2973	1305	250	25	625	120	390	70	190	750	1170
1206	Lincoln	Louisiana	5516	3045	480	80	950	315	425	35	190	1620	2435
1207	Livingston	Louisiana	10902	4975	960	140	1780	800	1505	135	610	2800	3785
1208	Madison	Louisiana	2235	1075	135	70	405	200	240	5	105	575	865
1209	Morehouse	Louisiana	6257	3105	610	100	1090	370	660	55	265	1730	2545
1210	Natchitoches	Louisiana	6099	2955	540	90	1130	440	645	40	260	1620	2485
1211	Orleans	Louisiana	80181	41080	4600	1190	11485	6780	10435	510	4100	19430	32180
1212	Ouachita	Louisiana	22064	12075	1820	250	3685	1295	2055	105	780	6005	9690
1213	Plaquemines	Louisiana	3650	1715	350	95	630	305	375	30	150	990	1310
1214	Pointe Coupee	Louisiana	3849	1780	425	45	710	235	400	50	200	1085	1500
1215	Rapides	Louisiana	22524	10970	1720	440	3505	1820	2675	195	1195	5630	8685
1216	Red River	Louisiana	1918	930	150	15	340	160	220	10	90	510	755
1217	Richland	Louisiana	4004	2035	355	55	715	290	380	25	145	1105	1700
1218	Sabine	Louisiana	5125	2495	500	65	845	275	595	75	275	1460	1925
1219	St Bernard	Louisiana	12665	6600	1075	115	2105	630	1495	110	535	3440	5260
1220	St Charles	Louisiana	6037	2880	640	85	920	385	720	55	350	1675	2135
1221	St Helena	Louisiana	2306	980	145	40	410	185	320	40	185	535	810
1222	St James	Louisiana	3287	1450	385	60	615	235	325	40	175	895	1240
1223	St John The Baptist	Louisiana	5392	2275	455	65	910	565	695	70	360	1300	1825
1224	St Landry	Louisiana	17058	6705	1570	215	2835	1045	2680	395	1615	4045	5735
1225	St Martin	Louisiana	7588	3000	665	125	1195	505	1180	165	755	1790	2410
1226	St Mary	Louisiana	9578	4090	880	125	1615	615	1385	165	705	2360	3315
1227	St Tammany	Louisiana	24992	13260	2065	305	3480	1445	2995	230	1210	6945	9480
1228	Tangipahoa	Louisiana	14888	6680	1045	300	2345	1245	2085	150	1040	3545	5310
1229	Tensas	Louisiana	1338	690	110	35	265	85	100	10	45	375	585
1230	Terrebonne	Louisiana	17227	6440	1610	220	2470	1085	2965	485	1950	3850	5195
1231	Union	Louisiana	4345	2215	405	45	745	235	490	40	170	1225	1735
1232	Vermilion	Louisiana	9784	4380	1155	80	1865	455	1050	170	630	2655	3900
1233	Vernon	Louisiana	5727	2720	525	85	945	370	690	70	320	1550	2035
1234	Washington	Louisiana	9297	4230	700	130	1590	560	1335	145	610	2300	3535
1235	Webster	Louisiana	9177	4885	775	115	1640	570	850	60	280	2570	3915
1236	West Baton Rouge	Louisiana	3052	1400	260	65	550	240	345	35	155	800	1105
1237	West Carroll	Louisiana	2646	1305	235	40	500	140	275	25	125	710	1080
1238	West Feliciana	Louisiana	1218	610	100	25	195	115	115	10	50	345	460
1239	Winn	Louisiana	3070	1480	285	40	570	165	335	40	155	825	1260
1240	Unknown	Louisiana	10	5	    	    	    	5	    	    	    	5	    
1242	"Maine, total"	Maine	241514	147929	15233	1909	26719	7941	30454	1498	9831	69643	101273
1243	Androscoggin	Maine	20690	12865	775	150	1920	705	3220	95	960	5490	8595
1244	Aroostook	Maine	17461	9680	1315	175	2230	585	2575	165	735	4950	6855
1245	Cumberland	Maine	44479	28145	2865	300	4920	1425	5170	160	1495	12810	19895
1246	Franklin	Maine	5875	3595	350	45	580	180	795	50	280	1680	2355
1247	Hancock	Maine	10225	6590	785	90	1205	280	935	45	295	3250	4550
1248	Kennebec	Maine	23464	13910	1315	210	2490	1000	3215	140	1185	6400	9555
1249	Knox	Maine	8317	5410	645	85	920	285	715	35	220	2650	3725
1250	Lincoln	Maine	7345	4885	610	70	825	185	560	25	185	2475	3245
1251	Oxford	Maine	11797	7095	750	100	1310	380	1535	90	535	3435	4770
1252	Penobscot	Maine	26469	14715	1950	235	3270	975	3890	230	1205	7260	10480
1253	Piscataquis	Maine	3922	2390	240	25	445	130	500	25	165	1165	1590
1254	Sagadahoc	Maine	5376	3345	330	35	695	150	580	30	210	1535	2355
1255	Somerset	Maine	9433	5600	495	65	990	300	1400	80	505	2660	3630
1256	Waldo	Maine	6641	3945	455	55	820	190	830	65	280	1975	2665
1257	Washington	Maine	8201	5065	555	85	945	230	965	75	280	2480	3360
1258	York	Maine	31798	20675	1800	180	3155	940	3570	180	1300	9415	13645
1259	Unknown	Maine	21	10	5	    	    	    	    	    	5	    	15
1261	"Maryland, total"	Maryland	690350	445630	41110	6029	83352	35952	60286	1659	16332	202539	310320
1262	Allegany	Maryland	16060	9765	1330	120	2425	520	1415	95	390	4610	7525
1263	Anne Arundel	Maryland	57313	37280	3790	390	7030	2610	4755	155	1305	17330	25250
1264	Baltimore	Maryland	129706	87475	8345	960	16195	5085	8905	265	2475	40135	61660
1265	Baltimore City	Maryland	118254	68820	4500	1255	15570	9265	15085	315	3445	29780	50740
1266	Calvert	Maryland	7604	4790	480	60	880	430	705	25	235	2215	3200
1267	Caroline	Maryland	5368	3490	295	50	605	255	490	20	160	1595	2325
1268	Carroll	Maryland	19481	13255	1085	125	2265	745	1495	60	450	5905	8935
1269	Cecil	Maryland	11099	6550	690	110	1420	575	1260	55	440	3175	4390
1270	Charles	Maryland	10838	6440	645	95	1295	775	1190	35	360	2995	4300
1271	Dorchester	Maryland	6504	4665	235	60	695	215	515	15	105	2050	2975
1272	Frederick	Maryland	21489	14010	1340	170	2525	950	1830	60	605	6285	9710
1273	Garrett	Maryland	5407	3025	520	55	850	230	545	35	145	1595	2245
1274	Harford	Maryland	25407	16560	1560	170	3145	1135	2120	75	640	7540	11080
1275	Howard	Maryland	19077	12645	1060	165	2110	1130	1460	40	470	5675	8340
1276	Kent	Maryland	4999	3475	355	45	555	140	325	15	90	1685	2270
1277	Montgomery	Maryland	89724	62470	6975	790	10035	3010	5035	100	1310	28670	45365
1278	Prince George?s	Maryland	70120	42230	3680	785	7515	6095	7405	135	2275	18755	28155
1279	Queen Anne?s	Maryland	5432	3755	345	40	540	200	430	10	110	1815	2280
1280	St Mary?s	Maryland	8565	5245	625	95	1065	520	760	30	225	2635	3535
1281	Somerset	Maryland	4436	2990	205	65	470	200	395	5	105	1360	1905
