id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
732	Butler	Iowa	3673	2210	475	20	610	90	195	10	60	1235	1780
733	Calhoun	Iowa	3039	1865	320	25	510	85	165	10	60	945	1505
734	Carroll	Iowa	4788	2970	510	80	705	190	260	5	65	1530	2350
735	Cass	Iowa	3685	2340	340	25	540	95	260	5	80	1150	1820
736	Cedar	Iowa	3505	2260	360	20	485	95	195	10	80	1165	1675
737	Cerro Gordo	Iowa	10247	6685	705	85	1315	360	870	25	205	3095	4835
738	Cherokee	Iowa	3258	2055	330	15	440	105	230	5	80	1065	1505
739	Chickasaw	Iowa	2954	1825	370	30	435	85	170	5	30	1035	1345
740	Clarke	Iowa	1913	1250	165	15	225	80	130	5	40	590	895
741	Clay	Iowa	3726	2420	350	10	510	85	285	10	55	1190	1840
742	Clayton	Iowa	4328	2745	440	35	625	150	255	10	70	1420	2005
743	Clinton	Iowa	10144	6600	740	60	1270	300	885	25	265	3040	4695
744	Crawford	Iowa	3637	2150	410	10	555	105	315	10	80	1145	1675
745	Dallas	Iowa	5526	3670	375	30	670	220	415	5	140	1745	2550
746	Davis	Iowa	1666	1035	160	5	245	35	135	5	45	520	790
747	Decatur	Iowa	1929	1250	140	20	260	65	150	10	35	620	900
748	Delaware	Iowa	3292	2010	425	20	435	105	215	5	75	1065	1455
749	Des Moines	Iowa	8569	5815	470	65	965	275	755	20	205	2500	4080
750	Dickirison	Iowa	4085	2750	415	15	490	105	235	10	65	1395	1945
751	Dubuque 	Iowa	16279	10620	1285	125	2035	510	1285	50	365	4890	7665
752	Emmet	Iowa	2525	1615	225	20	375	75	170	5	40	790	1245
753	Fayette	Iowa	4905	3065	495	30	730	150	325	15	95	1565	2320
754	Floyd	Iowa	4126	2505	375	35	570	150	375	15	100	1265	1870
755	Franklin	Iowa	2652	1660	290	10	395	85	155	5	55	865	1300
756	Fremont	Iowa	1936	1265	140	15	240	60	160	    	55	605	915
757	Greene	Iowa	2651	1720	245	15	360	70	180	5	55	845	1325
758	Grundy	Iowa	2868	1865	320	10	400	55	155	5	60	950	1420
759	Guthrie	Iowa	2959	1950	250	15	400	80	195	5	65	965	1390
760	Hamilton	Iowa	3613	2415	295	20	455	95	240	5	85	1195	1685
761	Hancock	Iowa	2616	1630	290	10	385	95	145	5	55	850	1265
762	Hardin	Iowa	4602	2960	430	15	710	120	265	10	90	1480	2295
763	Harrison	Iowa	3277	2020	295	25	485	95	255	15	90	1030	1515
764	Henry	Iowa	3728	2475	280	20	470	115	275	10	80	1155	1790
765	Howard	Iowa	2478	1510	295	10	415	60	130	10	45	850	1205
766	Humboldt	Iowa	2581	1610	285	15	395	65	170	10	35	845	1250
767	Ida	Iowa	1971	1215	260	10	300	50	105	5	25	665	975
768	Iowa	Iowa	3193	2185	245	15	440	80	180	5	45	1055	1560
769	Jackson	Iowa	4257	2680	400	30	605	135	305	15	85	1350	1960
770	Jasper	Iowa	7383	4925	565	70	860	230	570	20	145	2310	3400
771	Jefferson	Iowa	2692	1780	190	25	345	75	230	5	45	825	1295
772	Johnson	Iowa	10195	6685	610	95	995	400	1105	15	290	3005	4465
773	Jones	Iowa	3940	2505	395	25	575	95	250	15	80	1280	1840
774	Keokuk	Iowa	2769	1705	280	10	450	85	180	5	55	895	1340
775	Kossuth	Iowa	4304	2670	470	45	665	120	240	10	85	1410	2015
776	Lee	Iowa	7632	4900	465	55	1000	280	695	20	220	2220	3580
777	Linn	Iowa	29616	20240	1715	235	3145	1010	2525	65	680	9060	13285
778	Louisa	Iowa	2152	1370	165	15	265	85	190	5	60	670	930
779	Lucas	Iowa	2225	1425	185	20	300	60	185	10	40	705	1055
780	Lyon	Iowa	2572	1590	345	20	390	60	120	    	45	890	1260
781	Madison	Iowa	2572	1665	195	20	350	85	185	10	60	825	1210
782	Mahaska	Iowa	4571	2970	410	35	540	125	350	15	125	1470	2135
783	Marion	Iowa	6042	3835	515	35	760	195	535	10	155	1880	2755
784	Marshall	Iowa	8007	5340	555	60	900	225	685	25	220	2655	3610
785	Mills	Iowa	2613	1480	170	110	255	295	205	10	85	725	1005
787	Mercer	Iowa	3517	2210	330	25	505	95	250	10	90	1165	1565
788	Monroe	Iowa	4314	2790	350	30	595	135	295	10	105	1370	1955
789	Montgomery	Iowa	6663	4125	570	35	980	215	530	35	170	2020	3115
790	Morgan	Iowa	7350	4470	510	90	915	455	670	20	220	2100	3275
791	Moultrie	Iowa	2979	1935	225	15	410	95	225	10	60	905	1415
792	Ogle	Iowa	8539	5650	620	45	990	345	650	20	220	2785	3745
793	Peoria	Iowa	33112	20870	2325	310	4295	1280	3055	85	895	9840	15175
794	Perry	Iowa	4534	2665	390	40	705	145	440	25	125	1280	2115
795	Piatt	Iowa	2948	1860	245	30	420	110	210	5	70	910	1390
796	Pike	Iowa	4115	2545	350	35	615	135	335	15	85	1305	1920
797	Pope	Iowa	961	555	85	10	145	30	100	10	25	295	380
798	Pulaski	Iowa	1762	980	115	15	285	95	185	10	75	495	750
799	Putnam	Iowa	1153	780	95	    	140	30	75	10	25	400	520
800	Randolph	Iowa	6675	4205	465	50	910	240	575	15	215	1970	3080
801	Richland	Iowa	3751	2340	295	25	500	140	330	15	110	1125	1685
802	Rock Island	Iowa	28345	18475	1925	240	3655	890	2440	70	650	8525	13010
803	St Clair	Iowa	43273	25145	2685	495	5995	2290	4895	160	1610	11845	18615
804	Saline	Iowa	6619	3570	475	55	1195	270	780	45	230	1760	2930
805	Sangamon	Iowa	34039	20710	1800	395	3735	2370	3250	70	1705	9050	14840
806	Schuyler	Iowa	1631	1035	145	10	240	45	105	10	40	535	750
807	Scott	Iowa	1148	690	115	10	170	40	85	5	35	350	510
808	Shelby	Iowa	4351	2700	410	35	610	125	345	15	110	1435	1925
809	Stark	Iowa	1570	990	180	10	235	45	85	    	25	505	765
810	Stephenson	Iowa	9942	6970	575	55	1035	265	800	20	225	3120	4645
811	Tazewell	Iowa	23650	15410	1975	160	3100	745	1710	55	495	7555	10670
812	Union	Iowa	4035	2290	285	70	530	290	420	25	125	1140	1670
813	Vermilion	Iowa	17747	10670	1085	150	2245	635	2190	80	690	4965	7590
814	Wabash	Iowa	2674	1690	215	25	375	100	200	15	55	820	1260
815	Warren	Iowa	3324	2120	240	20	470	110	295	10	60	1010	1585
816	Washington	Iowa	3144	1885	300	20	505	125	230	10	70	1045	1440
817	Wayne	Iowa	3901	2425	345	25	580	120	305	20	80	1200	1840
818	White	Iowa	4157	2485	360	25	695	120	345	30	95	1275	1940
819	Whiteside	Iowa	12366	7705	1065	110	1605	420	1140	30	290	3835	5480
820	Will	Iowa	48328	30095	2995	465	5925	2440	4590	145	1675	14045	20565
821	Williamson	Iowa	12737	7635	855	90	1805	475	1385	70	425	3610	5585
822	Winnebago	Iowa	45806	29970	2525	340	4895	1800	4815	80	1380	13745	20045
823	Woodford	Iowa	5725	3820	555	30	770	175	280	10	85	1835	2800
825	"Indiana, total"	Indiana	982167	615893	59598	8369	117800	40510	103530	3623	32844	281541	428655
826	Adams	Indiana	5223	3580	355	30	630	150	360	10	105	1585	2550
827	Allen	Indiana	48882	31745	2615	505	5265	2375	4700	110	1570	14225	21625
828	Bartholomew	Indiana	11467	7080	785	75	1370	410	1275	50	420	3260	4930
829	Benton	Indiana	1907	1210	160	20	265	60	135	10	45	590	915
830	Blackford	Indiana	2974	1900	190	15	385	100	280	15	90	865	1350
831	Boone	Indiana	6721	4545	450	50	780	245	490	10	150	2035	3155
832	Brown	Indiana	2657	1720	170	15	280	85	270	15	105	815	1040
833	Carroll	Indiana	3563	2385	270	15	420	115	280	10	70	1125	1635
834	Cass	Indiana	7400	4725	385	55	845	290	865	20	215	2085	3270
835	Clark	Indiana	16392	9460	875	130	2110	585	2445	85	700	4280	6695
836	Clay	Indiana	5435	3205	455	40	815	220	510	25	165	1540	2460
837	Clinton	Indiana	5772	3785	370	30	675	210	510	20	170	1710	2670
838	Crawford	Indiana	2180	1105	150	20	300	105	340	30	130	595	770
839	Daviess	Indiana	5031	3075	355	35	665	215	505	25	155	1450	2285
840	Dearborn	Indiana	7352	4380	535	60	935	320	830	35	260	2160	3000
841	Decatur	Indiana	4373	2785	320	35	540	155	370	20	145	1345	1900
842	De Kalb	Indiana	5857	3820	340	65	670	235	525	15	190	1765	2570
843	Delaware	Indiana	21374	12985	1390	185	2735	830	2425	110	715	5915	9285
844	Dubois	Indiana	6350	4090	465	45	865	225	495	20	145	1950	2960
845	Elkhart	Indiana	24921	16680	1270	185	2450	1050	2420	45	820	7355	11175
846	Fayette	Indiana	5413	3190	395	55	705	220	630	30	185	1550	2290
847	Floyd	Indiana	11689	6925	725	100	1445	505	1450	40	500	3150	5020
848	Fountain	Indiana	3837	2355	270	30	570	115	375	20	105	1115	1705
849	Franklin	Indiana	3969	2390	320	40	510	150	410	20	130	1160	1725
850	Fulton	Indiana	4060	2670	250	35	460	125	395	15	110	1240	1775
851	Gibson	Indiana	6387	3945	535	40	940	220	540	20	145	1895	2970
852	Grant	Indiana	14856	9235	880	135	1675	565	1830	55	485	4125	6300
853	Greene	Indiana	6460	3820	480	45	910	230	730	35	210	1800	2810
854	Hamilton	Indiana	16142	10845	1065	125	1765	760	1175	25	380	5035	7205
855	Hancock	Indiana	7746	5115	485	65	810	300	715	25	230	2310	3280
856	Harrison	Indiana	5671	3120	470	60	745	280	710	30	255	1620	2185
857	Hendricks	Indiana	11826	7945	795	55	1325	435	920	25	325	3575	5240
858	Henry	Indiana	10389	6435	705	110	1350	430	1015	45	300	3000	4520
859	Howard	Indiana	15220	9810	815	100	1755	545	1680	50	465	4240	6615
860	Huntington	Indiana	6644	4585	370	30	680	260	525	20	175	1985	3110
861	Jackson	Indiana	7535	4540	450	55	950	270	940	30	300	2055	3195
862	Jasper	Indiana	4848	2925	400	35	630	185	470	35	170	1410	2075
863	Jay	Indiana	4322	2790	245	30	535	170	415	20	115	1285	1925
864	Jefferson	Indiana	5845	3395	335	65	655	305	835	25	230	1585	2350
865	Jennings	Indiana	4618	2385	240	130	475	435	675	30	245	1130	1605
866	Johnson	Indiana	15174	10220	800	100	1675	495	1390	50	445	4435	6850
867	Knox	Indiana	8179	4825	530	65	1210	325	900	40	280	2260	3625
868	Kosciusko	Indiana	11424	7620	690	70	1155	490	1080	30	290	3555	4940
869	Lagrange	Indiana	4126	2750	250	30	400	155	385	15	140	1295	1695
870	Lake	Indiana	84426	48650	5860	1160	11970	4250	8970	420	3150	24015	35090
871	La Porte	Indiana	18843	12155	1040	160	2215	735	1860	65	610	5605	8345
872	Lawrence	Indiana	8739	5280	590	65	1120	335	1015	40	295	2490	3720
873	Madison	Indiana	36206	16820	1620	190	3010	915	2690	90	870	7490	11530
874	Marion	Indiana	127658	79555	5865	1215	13765	6050	15845	360	5005	34155	55260
875	Marshall	Indiana	7507	5090	460	50	900	255	550	20	180	2350	3470
876	Martin	Indiana	1996	1205	150	20	205	75	255	10	75	580	810
877	Miami	Indiana	5850	3660	375	50	690	220	600	25	230	1645	2545
878	Monroe	Indiana	14170	9375	810	85	1430	520	1525	30	395	4175	6265
879	Montgomery	Indiana	6698	4280	505	35	840	250	575	25	185	2000	3035
880	Morgan	Indiana	9455	5805	635	80	1105	415	1020	35	360	2725	3840
881	Newton	Indiana	2367	1485	170	15	300	95	235	10	60	720	1005
882	Noble	Indiana	6814	4315	340	50	775	275	760	35	265	1985	2850
883	Ohio	Indiana	885	525	65	10	140	35	95	5	10	250	385
884	Orange	Indiana	3887	2275	255	30	475	160	480	30	180	1095	1580
885	Owen	Indiana	3536	2130	260	25	405	150	410	20	135	1080	1355
886	Parke	Indiana	3277	1960	235	25	445	150	365	15	80	950	1385
887	Perry	Indiana	3735	2405	210	25	480	145	355	15	100	1080	1695
888	Pike	Indiana	2591	1450	220	20	395	100	290	25	90	745	1055
889	Porter	Indiana	20416	12395	1500	170	2765	865	1990	70	660	5985	8720
890	Posey	Indiana	4385	2605	380	20	615	135	465	15	150	1305	1890
892	Mitchell	Indiana	2608	1685	310	10	365	45	145	5	40	905	1255
893	Monona	Indiana	2702	1640	260	15	480	75	165	10	55	880	1330
894	Monroe	Indiana	1958	1225	145	15	280	65	155	10	65	605	895
895	Montgomery	Indiana	2961	1915	235	15	360	80	250	10	95	920	1420
896	Muscatine	Indiana	7014	4535	500	45	840	230	670	20	175	2145	3165
897	O'Brien	Indiana	3768	2275	475	40	585	125	200	5	65	1215	1845
898	Osceola	Indiana	1607	965	205	5	265	40	85	    	40	535	795
899	Page	Indiana	4160	2775	320	30	470	140	295	10	120	1320	1975
900	Palo Alto	Indiana	2533	1555	270	20	420	70	155	    	40	810	1235
901	Plymouth	Indiana	4875	3080	540	25	670	145	325	    	90	1680	2250
902	Pocahontas	Indiana	2277	1415	250	10	380	45	125	5	50	755	1130
903	Polk	Indiana	52223	34900	2415	380	5310	2010	5440	105	1665	14935	23705
904	Pottawattamie	Indiana	14860	9260	900	105	1690	565	1730	55	555	4220	6415
905	Poweshiek	Indiana	3829	2630	310	15	485	105	230	    	55	1270	1870
906	Ringgold	Indiana	1445	955	140	15	195	30	95	    	15	485	705
907	Sac	Indiana	3029	1930	345	15	450	80	155	10	45	1005	1500
908	Scott	Indiana	24122	15375	1595	210	2835	685	2405	80	735	7040	10635
909	Shelby	Indiana	3106	2000	375	15	425	80	165	5	40	1085	1510
910	Sioux	Indiana	5652	3475	790	25	835	145	280	10	90	1950	2740
911	Story	Indiana	9290	6470	630	65	1035	265	650	10	165	2915	4520
912	Tama	Indiana	3989	2525	450	20	610	100	205	10	70	1340	1960
913	Taylor	Indiana	1835	1160	205	10	255	45	125	5	30	610	900
914	Union	Indiana	2799	1760	225	15	365	85	250	10	90	815	1325
915	Van Buren	Indiana	1947	1265	175	15	245	65	130	10	40	655	865
916	Wapello	Indiana	8354	5070	625	70	1130	270	865	40	280	2405	3750
917	Warren	Indiana	5848	3930	360	40	620	185	560	15	140	1785	2560
918	Washington	Indiana	4557	3025	410	30	550	140	290	10	100	1445	2235
919	Wayne	Indiana	1928	1200	225	5	265	55	130	10	40	655	910
920	Webster	Indiana	8961	5770	665	55	1040	315	820	25	270	2735	4070
921	Winnebago	Indiana	2733	1825	270	20	345	75	135	10	55	900	1335
922	Winneshiek	Indiana	3850	2505	415	40	505	120	215	5	45	1330	1825
923	Woodbury	Indiana	17909	11275	1175	125	2155	665	1835	55	625	5210	8165
924	Worth	Indiana	1787	1140	155	    	265	50	125	5	50	580	865
925	Wright	Indiana	3564	2255	375	20	545	90	195	5	80	1135	1795
927	"Kansas , total"	Kansas	434972	280815	30266	3349	51977	16688	38761	1049	12067	132133	198444
928	Allen	Kansas	3307	2000	270	20	465	125	295	10	120	1000	1490
929	Anderson	Kansas	1922	1225	160	10	255	65	150	10	50	605	890
930	Atchison	Kansas	3239	2150	210	25	415	120	250	    	65	965	1535
931	Barber	Kansas	1388	910	120	10	195	30	85	5	35	450	680
932	Barton	Kansas	5998	3965	460	35	835	160	395	20	130	1915	2940
933	Bourbon	Kansas	3672	2345	205	30	425	150	350	15	155	1055	1675
934	Brown	Kansas	2535	1625	200	25	335	115	175	5	55	815	1200
935	Butler	Kansas	9186	5910	655	75	1140	365	740	20	280	2835	4065
936	Chase	Kansas	687	445	60	    	80	20	60	5	15	225	310
937	Chautauqua	Kansas	1266	785	105	10	155	40	115	5	50	410	540
938	Cherokee	Kansas	4650	2610	320	35	735	180	570	30	170	1275	2040
939	Cheyenne	Kansas	910	585	125	5	140	15	30	    	10	335	460
940	Clark	Kansas	563	390	40	5	80	15	30	    	5	190	290
941	Clay	Kansas	2128	1370	210	10	305	55	125	5	45	730	1020
942	Cloud	Kansas	2827	1920	205	10	345	90	190	10	55	835	1465
943	Coffey	Kansas	1911	1225	150	15	265	75	135	5	40	625	875
944	Comanche	Kansas	565	375	40	5	85	25	35	    	    	185	285
945	Cowley	Kansas	7271	4600	485	85	885	335	660	20	200	2160	3230
946	Crawford	Kansas	7457	4455	535	60	1080	290	750	30	255	2035	3530
947	Decatur	Kansas	1009	665	105	10	145	30	45	5	5	345	505
948	Dickinson	Kansas	4240	2800	340	20	565	120	285	15	95	1365	2035
949	Doniphan	Kansas	1712	1040	145	15	245	60	150	5	50	540	765
950	Douglas	Kansas	9703	6100	660	95	1060	405	1065	10	305	2840	4260
951	Edwards	Kansas	886	585	80	10	115	35	50	    	15	300	425
952	Elk	Kansas	1042	645	80	15	140	35	95	    	30	325	455
953	Ellis	Kansas	4697	3000	355	45	600	205	365	10	115	1470	2145
954	Ellsworth	Kansas	1514	1040	95	5	215	35	95	5	25	485	775
955	Finney	Kansas	3750	2100	270	45	505	285	385	15	145	1050	1560
956	Ford	Kansas	4244	2790	290	30	535	195	310	5	85	1410	1940
957	Franklin	Kansas	4506	2830	310	25	535	200	445	15	145	1335	1970
958	Geary	Kansas	3441	2070	225	30	445	165	355	15	135	985	1420
959	Gove	Kansas	774	495	105	5	115	20	30	    	5	275	385
960	Graham	Kansas	886	585	65	    	120	25	60	5	25	300	400
961	Grant	Kansas	963	570	75	10	150	60	65	10	20	290	425
962	Gray	Kansas	839	530	95	5	120	30	50	    	10	275	410
963	Greeley	Kansas	322	200	30	    	50	20	15	    	10	110	150
964	Greenwood	Kansas	2197	1400	165	10	285	65	195	5	70	705	995
965	Hamilton	Kansas	557	365	55	    	70	20	35	    	10	185	275
966	Harper	Kansas	1713	1125	145	10	280	45	85	    	20	560	875
967	Harvey	Kansas	5801	4030	400	40	590	150	455	10	125	1865	2820
968	Haskell	Kansas	591	355	70	5	75	35	30	    	20	195	260
969	Hodgeman	Kansas	467	295	45	    	70	5	30	5	20	165	215
970	Jackson	Kansas	2491	1565	210	15	300	100	200	10	90	800	1090
971	Jefferson	Kansas	3154	2010	210	15	340	165	300	10	105	1010	1240
972	Jewell	Kansas	1182	740	150	10	175	15	75	    	15	435	560
973	Johnson	Kansas	50087	34810	3320	280	5305	1670	3570	65	1070	15520	23930
974	Kearny	Kansas	611	370	70	    	90	25	35	5	15	210	270
975	Kingman	Kansas	2018	1295	215	5	285	60	115	5	40	695	950
976	Kiowa	Kansas	851	585	75	15	85	25	55	    	10	295	405
977	Labette	Kansas	4933	3095	275	90	580	255	485	15	140	1380	2245
978	Lane	Kansas	547	330	65	    	100	10	30	    	10	190	260
979	Leavenworth	Kansas	8418	5370	540	55	970	325	860	15	285	2470	3605
980	Lincoln	Kansas	984	640	105	    	130	25	65	    	20	335	465
981	Linn	Kansas	2276	1450	175	15	250	95	205	10	75	760	910
982	Logan	Kansas	751	495	75	    	115	20	35	    	10	270	350
983	Lyon	Kansas	4968	3150	295	40	610	215	500	20	135	1370	2310
984	Mc Pherson	Kansas	6132	4290	520	30	720	165	295	5	110	2055	3085
985	Marion	Kansas	3251	2195	295	20	405	85	200	5	45	1095	1610
986	Marshall	Kansas	2716	1730	295	20	395	70	150	5	50	930	1330
987	Meade	Kansas	933	620	90	5	145	25	35	    	10	305	495
988	Miami	Kansas	4182	2570	250	40	480	210	470	5	155	1205	1750
989	Mitchell	Kansas	1727	1195	135	10	230	50	75	5	25	580	880
990	Montgomery	Kansas	8690	5425	605	60	1140	320	815	20	305	2550	3980
991	Morris	Kansas	1540	1035	130	15	195	35	95	5	30	530	715
992	Morton	Kansas	600	365	60	5	90	10	45	5	20	195	280
994	Nemaha	Kansas	2510	1640	275	30	365	60	110	5	25	885	1240
995	Neosho	Kansas	3724	2330	250	35	500	150	340	10	110	1105	1720
996	Ness	Kansas	975	640	110	10	145	15	45	    	10	340	480
997	Norton	Kansas	1403	915	110	5	205	35	90	    	40	475	680
998	Osage	Kansas	3254	2120	220	25	375	105	295	10	105	1020	1405
999	Osborne	Kansas	1317	880	130	    	205	25	60	    	15	445	695
1000	Ottawa	Kansas	1319	865	100	    	180	45	95	5	30	425	615
1001	Pawnee	Kansas	1616	1075	120	10	190	60	125	    	35	505	775
1002	Phillips	Kansas	1565	960	165	10	255	55	85	    	35	495	775
1003	Pottawatomie	Kansas	2950	1930	250	20	330	110	225	5	80	980	1305
1004	Pratt	Kansas	2122	1405	190	5	300	50	135	5	35	690	1060
1005	Rawlins	Kansas	863	535	110	15	130	25	45	    	5	315	420
1006	Reno	Kansas	13011	8625	960	90	1545	415	1065	35	275	4065	6090
1007	Republic	Kansas	1776	1200	175	10	230	40	95	5	20	610	880
1008	Rice	Kansas	2453	1590	180	20	345	65	180	10	60	770	1160
1009	Riley	Kansas	5445	3630	440	25	615	185	430	10	110	1735	2550
1010	Rooks	Kansas	1485	930	155	5	235	40	85	5	30	480	730
1011	Rush	Kansas	1113	710	105	10	170	15	70	5	30	370	535
1012	Russell	Kansas	2112	1365	190	15	325	45	140	5	30	715	1035
1013	Saline	Kansas	9245	6050	600	45	1125	355	825	15	230	2780	4280
1014	Scott	Kansas	928	590	90	5	140	20	55	5	25	310	445
1015	Sedgwick	Kansas	65205	42540	3845	545	6810	2735	6645	125	1960	19305	28975
1016	Seward	Kansas	2476	1500	175	25	315	130	240	5	85	730	1075
1017	Shawnee	Kansas	29213	18535	1370	290	2900	1280	3695	75	1070	8040	12475
1018	Sheridan	Kansas	645	405	75	10	110	20	25	    	    	220	320
1019	Sherman	Kansas	1347	810	120	20	225	45	100	5	20	415	655
1020	Smith	Kansas	1422	945	150	5	215	25	65	    	15	510	705
1021	Stafford	Kansas	1247	800	115	15	180	50	60	5	25	405	615
1022	Stanton	Kansas	368	225	35	10	50	25	15	    	5	125	160
1023	Stevens	Kansas	919	545	95	5	145	55	55	    	20	280	460
1024	Sumner	Kansas	4851	3010	370	25	655	185	425	15	165	1460	2225
1025	Thomas	Kansas	1424	910	120	15	185	60	100	5	30	445	665
1026	Trego	Kansas	924	610	95	5	135	15	55	5	5	315	455
1027	Wabaunsee	Kansas	1432	890	125	20	160	65	125	    	45	485	585
1028	Wallace	Kansas	352	240	35	5	45	10	10	    	5	115	170
1029	Washington	Kansas	1929	1260	205	10	285	30	95	    	40	720	915
1030	Wichita	Kansas	484	310	60	5	60	10	25	5	10	180	220
1031	Wilson	Kansas	2594	1600	230	20	340	85	230	5	85	805	1185
1032	Woodson	Kansas	1113	730	85	10	135	30	90	    	35	390	495
1033	Wyandotte	Kansas	25460	15130	1100	290	2720	1450	3550	100	1120	6530	10475
1035	"Kentucky, total"	Kentucky	724319	371003	49177	6760	101424	31519	117281	7575	39580	183298	277776
1036	Adair	Kentucky	3685	1815	245	30	540	135	640	40	240	930	1335
1037	Allan	Kentucky	3390	1895	190	30	410	150	515	20	180	905	1290
1038	Anderson	Kentucky	2837	1655	180	20	350	135	375	10	115	775	1130
1039	Ballard	Kentucky	1824	1000	125	15	290	70	230	15	80	485	785
1040	Barren	Kentucky	7817	4345	485	55	1015	290	1240	30	360	2045	3115
1041	Bath	Kentucky	2307	1120	200	25	335	85	395	25	125	625	830
1042	Bell	Kentucky	7238	2370	495	80	1315	390	1745	175	670	1390	2265
1043	Boone	Kentucky	9620	5385	615	60	1260	435	1340	50	475	2515	3830
1044	Bourbon	Kentucky	3549	2080	215	25	495	150	430	20	135	935	1515
1045	Boyd	Kentucky	10861	5455	995	80	1785	365	1625	105	450	2805	4435
1046	Boyle	Kentucky	5328	3185	335	50	650	150	720	30	210	1455	2275
1047	Bracken	Kentucky	1609	815	145	20	285	75	200	10	60	450	630
1048	Breathitt	Kentucky	3557	1000	220	60	495	200	1000	120	465	630	850
1049	Breckinridge	Kentucky	3625	1885	345	55	545	160	470	25	140	1035	1365
1050	Bullitt	Kentucky	7581	3870	460	70	880	355	1475	40	430	1905	2395
1051	Butler	Kentucky	2427	1085	165	25	385	110	450	30	175	590	855
1052	Caldwell	Kentucky	3172	1870	170	30	435	110	410	25	120	855	1370
1053	Calloway	Kentucky	6531	4000	460	45	890	175	715	40	205	1940	2870
1054	Campbell	Kentucky	14524	8515	1020	110	2030	575	1680	60	535	3930	6355
1055	Carlisle	Kentucky	1321	775	85	5	190	50	170	5	40	385	560
1056	Carroll	Kentucky	2018	1090	130	10	280	105	300	15	90	550	760
1057	Carter	Kentucky	5101	2135	440	65	865	275	965	80	275	1265	1705
1058	Casey	Kentucky	3159	1440	260	35	570	155	520	20	160	810	1170
1059	Christian	Kentucky	9596	5405	595	105	1260	525	1300	45	360	2535	3850
1060	Clark	Kentucky	5809	3140	410	60	740	250	880	45	280	1535	2225
1061	Clay	Kentucky	4413	1355	295	75	665	240	1170	115	495	870	1150
1062	Clinton	Kentucky	2366	1080	135	15	310	95	545	20	165	545	780
1063	Crittenden	Kentucky	2159	1100	135	15	330	95	345	25	115	555	830
1064	Cumberland	Kentucky	1762	865	125	15	260	80	325	15	80	450	660
1065	Daviess	Kentucky	17479	10485	1060	145	2190	605	2180	90	725	4595	7575
1066	Edmonson	Kentucky	2353	1120	190	20	340	95	450	15	125	640	815
1067	Elliott	Kentucky	1263	430	125	20	245	65	245	30	105	290	415
1068	Estill	Kentucky	2985	1345	205	45	400	130	625	45	190	705	995
1069	Fayette	Kentucky	33308	19950	2055	270	4150	1365	4300	95	1120	8930	14585
1070	Fleming	Kentucky	2783	1375	245	35	470	125	375	25	135	725	1090
1071	Floyd	Kentucky	10255	2935	710	130	1670	530	2710	385	1185	1890	2715
1072	Franklin	Kentucky	9714	5370	340	195	1010	1185	1125	20	470	2345	3825
1073	Fulton	Kentucky	1971	1070	110	20	275	95	305	15	80	490	805
1074	Gallatin	Kentucky	1013	510	60	15	155	65	155	10	45	265	365
1075	Garrard	Kentucky	2743	1480	185	15	360	110	420	20	150	730	1035
1076	Grant	Kentucky	3433	1660	210	40	485	180	600	25	235	840	1225
1077	Graves	Kentucky	8324	4880	535	55	1000	285	1180	60	330	2270	3510
1078	Grayson	Kentucky	4964	2515	390	60	680	195	810	35	280	1365	1740
1079	Green	Kentucky	2652	1375	220	30	400	85	410	15	115	730	1030
1080	Greenup	Kentucky	6445	2825	540	60	945	290	1260	105	420	1480	2220
1081	Hancock	Kentucky	1347	725	105	10	205	55	165	10	75	370	535
1082	Hardin	Kentucky	12572	6570	1000	120	1805	620	1750	75	630	3360	4735
1083	Harlan	Kentucky	9323	2660	575	105	1590	455	2380	370	1190	1655	2635
1084	Harrison	Kentucky	3440	1930	250	20	485	185	425	15	130	965	1415
1085	Hart	Kentucky	3436	1660	305	45	560	155	515	20	175	900	1320
1086	Henderson	Kentucky	8241	4625	465	45	1195	325	1200	50	335	2175	3415
1087	Henry	Kentucky	2681	1420	215	20	390	115	365	15	140	760	1040
1088	Hickman	Kentucky	1239	695	70	15	160	40	195	5	60	325	505
1089	Hopkins	Kentucky	9727	4810	715	75	1640	395	1515	105	470	2405	3945
1090	Jackson	Kentucky	2638	980	225	40	420	120	575	45	235	610	780
1091	Jefferson	Kentucky	123206	73750	7840	965	16085	4555	15425	405	4180	33500	54370
1092	Jessamine	Kentucky	5001	2770	325	35	610	230	740	30	260	1360	1890
1093	Johnson	Kentucky	5172	1890	360	55	825	245	1215	135	445	1100	1570
1094	Kenton	Kentucky	21884	12605	1320	195	2930	915	2885	110	925	5680	9460
1095	Knott	Kentucky	3543	930	265	40	580	215	935	135	445	645	905
1096	Knox	Kentucky	6351	2210	390	85	995	350	1605	120	595	1235	1910
1097	Larue	Kentucky	2669	1395	240	20	415	120	355	25	100	745	1080
1098	Laurel	Kentucky	9492	3980	710	110	1360	420	2055	145	710	2215	2990
1099	Lawrence	Kentucky	3157	1130	265	45	535	180	685	75	240	690	945
1100	Lee	Kentucky	1778	645	120	25	285	75	420	45	160	385	535
1102	Leslie	Kentucky	3109	765	215	35	460	165	900	155	415	530	720
1103	Letcher	Kentucky	6187	1755	490	60	1130	315	1585	225	625	1170	1785
