id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
908	Monroe	Iowa	1939	1185	145	20	275	65	160	15	70	580	845
909	Montgomery	Iowa	3038	1990	245	25	385	60	230	15	90	955	1455
910	Muscatine	Iowa	7098	4530	535	55	900	230	620	35	190	2175	3160
911	O'Brien	Iowa	3804	2260	520	40	620	105	185	10	65	1230	1870
912	Osceola	Iowa	1686	995	210	10	290	40	90	5	45	560	800
913	Page	Iowa	4338	2830	350	35	550	145	290	20	120	1345	2055
914	Palo Alto	Iowa	2654	1600	295	25	445	65	170	15	40	850	1280
915	Plymouth	Iowa	4900	2990	585	35	735	160	280	15	100	1645	2270
916	Pocahontas	Iowa	2320	1445	275	10	405	40	105	10	30	785	1185
917	Polk	Iowa	51657	34060	2650	380	5670	1960	5095	175	1665	14630	23630
918	Pottawattamie	Iowa	14845	9130	980	105	1830	595	1555	100	550	4150	6460
919	Poweshiek	Iowa	3858	2610	340	20	505	110	220	5	50	1265	1895
920	Ringgold	Iowa	1520	980	160	10	220	30	95	5	20	505	740
921	Sac	Iowa	3082	1950	375	15	470	70	155	5	40	1025	1515
922	Scott	Iowa	23932	15010	1665	200	3030	890	2230	105	800	6925	10530
923	Shelby	Iowa	3102	1925	420	25	470	70	130	10	50	1060	1505
924	Sioux	Iowa	5684	3405	835	35	900	135	270	15	90	1910	2790
925	Story 	Iowa	9019	6175	710	50	1105	245	575	25	130	2800	4490
926	Tama	Iowa	4058	2510	510	20	670	115	175	10	50	1360	1980
927	Taylor	Iowa	1905	1200	235	10	280	45	100	10	25	635	945
928	Union	Iowa	2915	1785	270	20	400	105	230	20	85	870	1365
929	Van Buren	Iowa	1990	1270	200	20	285	55	110	10	40	680	910
930	Wapello	Iowa	8466	5105	705	65	1200	255	820	60	255	2445	3835
931	Warren	Iowa	5593	3680	385	35	645	185	485	30	150	1720	2455
932	Washington	Iowa	4569	2950	480	35	585	155	260	10	90	1460	2245
933	Wayne	Iowa	2058	1250	270	10	300	55	110	5	55	710	990
934	Webster	Iowa	9134	5820	715	70	1125	330	750	50	275	2775	4200
935	Winnebago	Iowa	2794	1835	295	15	410	70	120	5	40	910	1395
936	Winneshiek	Iowa	3822	2460	440	40	530	105	185	5	55	1325	1815
937	Woodbury	Iowa	18635	11675	1310	150	2300	705	1730	90	675	5420	8470
938	Worth	Iowa	1833	1170	170	5	280	55	100	10	45	585	890
939	Wright	Iowa	3666	2260	410	20	615	85	185	15	75	1195	1840
940	Unknown	Iowa	10	5	    	    	    	    	5	    	    	5	    
942	"Kansas, total"	Kansas	434369	276737	33333	3474	55779	16591	35067	1578	11810	131766	199702
943	Allen	Kansas	3374	2000	275	25	525	130	280	30	110	1025	1515
944	Anderson	Kansas	1974	1220	185	20	290	85	115	5	50	620	940
945	Atchison	Kansas	3277	2170	230	20	440	110	235	10	65	980	1580
946	Barber	Kansas	1482	935	140	10	230	40	85	10	30	470	725
947	Barton	Kansas	6091	3910	530	30	930	180	365	20	125	1900	2985
948	Bourbon	Kansas	3640	2335	225	25	440	160	285	25	145	1080	1650
949	Brown	Kansas	2689	1695	235	25	380	105	165	10	75	855	1285
950	Butler	Kansas	8816	5590	690	60	1225	340	635	35	245	2715	3955
951	Chase	Kansas	730	475	65	5	80	30	55	    	20	250	335
952	Chautauqua	Kansas	1324	810	115	15	175	30	100	10	65	445	560
953	Cherokee	Kansas	4783	2670	390	30	775	170	525	35	190	1345	2115
954	Cheyenne	Kansas	918	575	135	5	140	20	30	5	10	335	460
955	Clark	Kansas	610	415	50	5	90	15	30	    	5	205	315
956	Clay	Kansas	2245	1425	250	10	350	60	100	10	40	780	1110
957	Cloud	Kansas	2942	1960	260	15	385	90	170	10	50	890	1560
958	Coffey	Kansas	1901	1210	165	20	310	70	95	5	30	650	930
959	Comanche	Kansas	617	390	55	    	95	25	40	5	5	195	305
960	Cowley	Kansas	7397	4550	550	100	915	395	625	40	225	2150	3335
961	Crawford	Kansas	7774	4590	640	70	1205	290	660	50	270	2200	3765
962	Decatur	Kansas	1035	665	120	5	160	30	45	    	10	340	510
963	Dickinson	Kansas	4244	2760	380	25	610	125	250	15	80	1370	2070
964	Doniphan	Kansas	1683	1030	160	10	255	60	130	    	35	555	780
965	Douglas	Kansas	9288	5705	645	95	1135	340	1000	45	325	2685	4075
966	Edwards	Kansas	941	605	90	10	135	35	50	5	10	320	455
967	Elk	Kansas	1041	625	95	20	155	35	75	5	30	340	475
968	Ellis	Kansas	4706	2885	410	55	660	205	365	15	110	1455	2100
969	Ellsworth	Kansas	1563	1055	120	5	240	40	75	5	25	515	795
970	Finney	Kansas	3778	2035	290	65	555	290	370	20	150	1020	1530
971	Ford	Kansas	4339	2815	365	50	550	175	290	15	80	1435	1980
972	Franklin	Kansas	4530	2810	355	35	580	185	415	25	125	1370	1980
973	Geary	Kansas	3307	1985	245	25	450	175	290	20	120	955	1360
974	Gove	Kansas	783	495	115	5	120	15	25	    	5	285	390
975	Graham	Kansas	868	555	65	5	115	30	55	5	40	280	390
976	Grant	Kansas	907	535	80	5	155	50	65	    	15	270	395
977	Gray	Kansas	864	520	115	10	130	25	45	5	15	290	425
978	Greeley	Kansas	343	210	40	    	50	15	20	    	10	115	165
979	Greenwood	Kansas	2330	1455	210	20	310	70	185	10	70	750	1055
980	Hamilton	Kansas	601	380	60	    	95	15	35	5	10	190	295
981	Harper	Kansas	1855	1190	185	10	300	60	70	5	35	600	950
982	Harvey	Kansas	5853	4005	440	30	645	150	425	15	145	1855	2855
983	Haskell	Kansas	546	320	65	5	90	30	25	    	10	175	240
984	Hodgeman	Kansas	442	285	50	    	70	5	25	    	5	165	220
985	Jackson	Kansas	2479	1550	230	25	315	85	180	5	90	795	1100
986	Jefferson	Kansas	3022	1875	235	25	335	125	285	20	120	960	1210
987	Jewell	Kansas	1218	750	170	5	190	20	60	5	20	435	575
988	Johnson	Kansas	47249	32255	3425	245	5415	1600	3235	75	1000	14555	22590
989	Kearny	Kansas	597	335	65	    	95	30	50	    	20	190	260
990	Kingman	Kansas	2006	1245	225	20	280	60	130	10	35	670	940
991	Kiowa	Kansas	892	595	85	10	105	25	60	    	10	300	420
992	Labette	Kansas	5061	3175	325	85	640	240	445	15	135	1455	2365
993	Lane	Kansas	541	330	60	5	105	15	25	    	5	180	275
994	Leavenworth	Kansas	8127	5130	590	60	1000	350	715	25	260	2395	3570
995	Lincoln	Kansas	1006	645	105	5	150	25	55	5	15	340	495
996	Linn	Kansas	2294	1430	195	15	285	80	195	10	85	770	940
997	Logan	Kansas	764	495	90	5	120	15	30	5	5	270	390
998	Lyon	Kansas	4936	3140	345	35	635	195	435	25	125	1405	2305
999	Me Pherson	Kansas	6019	4170	555	35	750	150	260	10	90	2030	3045
1000	Marion	Kansas	3314	2190	330	30	425	100	180	5	50	1135	1620
1001	Marshall	Kansas	2798	1760	310	25	440	65	135	10	50	960	1390
1002	Meade	Kansas	956	600	105	5	170	20	40	5	10	305	500
1003	Miami	Kansas	4088	2505	260	45	505	215	380	15	160	1160	1755
1004	Mitchell	Kansas	1804	1195	160	5	285	70	70	5	15	605	920
1005	Montgomery	Kansas	9044	5570	685	70	1280	330	780	45	280	2665	4170
1006	Morris	Kansas	1553	1040	155	5	205	35	80	10	20	530	720
1007	Morton	Kansas	599	360	70	10	100	10	30	5	15	195	280
1009	Nemaha	Kansas	2669	1695	305	30	420	75	105	10	30	925	1325
1010	Neosho	Kansas	3821	2410	290	40	525	155	290	15	95	1160	1780
1011	Ness	Kansas	1003	655	120	5	160	25	30	    	10	355	500
1012	Norton	Kansas	1474	960	135	5	220	25	85	10	35	490	725
1013	Osage	Kansas	3190	2025	225	20	415	110	280	15	100	965	1415
1014	Osborne	Kansas	1370	900	140	5	230	20	55	5	15	460	710
1015	Ottawa	Kansas	1324	850	110	5	205	35	75	5	40	425	645
1016	Pawnee	Kansas	1750	1105	155	20	235	75	125	    	35	515	840
1017	Phillips	Kansas	1599	990	195	15	265	45	70	    	20	525	805
1018	Pottawatomie	Kansas	2916	1890	265	10	365	105	185	20	75	955	1320
1019	Pratt	Kansas	2189	1410	205	5	320	55	150	10	35	710	1055
1020	Rawlins	Kansas	872	540	115	15	135	20	40	    	5	315	430
1021	Reno	Kansas	12986	8500	1050	80	1610	395	970	50	330	4020	6145
1022	Republic	Kansas	1819	1235	185	10	250	40	70	5	25	630	935
1023	Rice	Kansas	2502	1595	220	20	380	70	150	10	55	785	1195
1024	Riley	Kansas	5304	3495	445	40	650	205	355	10	100	1655	2530
1025	Rooks	Kansas	1549	975	180	5	265	45	65	5	10	510	775
1026	Rush	Kansas	1142	725	135	10	170	15	55	10	20	400	540
1027	Russell	Kansas	2171	1395	205	10	360	70	100	    	30	715	1070
1028	Saline	Kansas	9313	6005	665	50	1195	375	775	30	220	2810	4340
1029	Scott	Kansas	976	615	110	5	155	20	50	5	20	335	470
1030	Sedgwick	Kansas	64506	41710	4120	555	7245	2680	6090	205	1900	18870	28690
1031	Seward	Kansas	2476	1520	175	10	350	145	200	    	75	735	1060
1032	Shawnee	Kansas	28437	17925	1525	290	3010	1215	3375	80	1015	7800	12460
1033	Sheridan	Kansas	682	415	90	10	120	20	25	    	5	230	325
1034	Sherman	Kansas	1396	835	130	15	230	60	90	5	30	430	670
1035	Smith	Kansas	1456	940	175	5	240	30	45	5	15	530	740
1036	Stafford	Kansas	1311	830	135	15	205	55	50	    	20	430	660
1037	Stanton	Kansas	367	215	45	5	55	25	15	    	5	120	165
1038	Stevens	Kansas	919	555	110	5	145	50	40	    	15	295	455
1039	Sumner	Kansas	4915	2995	400	35	765	195	365	20	140	1460	2295
1040	Thomas	Kansas	1391	895	140	5	195	55	70	5	25	450	670
1041	Trego	Kansas	947	600	110	5	140	25	50	5	15	325	460
1042	Wabaunsee	Kansas	1489	905	150	15	185	60	105	10	60	490	625
1043	Wallace	Kansas	354	235	40	5	50	10	10	    	5	130	175
1044	Washington	Kansas	2049	1305	250	15	330	35	80	5	30	765	985
1045	Wichita	Kansas	470	300	60	5	65	10	20	    	10	180	205
1046	Wilson	Kansas	2651	1635	265	15	360	90	195	10	80	835	1205
1047	Woodson	Kansas	1198	775	105	10	140	25	95	10	40	415	520
1048	Wyandotte	Kansas	26613	15940	1240	285	3030	1495	3285	155	1180	6910	11060
1049	Unknown	Kansas	5	5	    	    	    	    	    	    	    	    	    
1051	"Kentucky, total"	Kentucky	708941	359877	52616	7219	106334	32450	101448	9684	39313	179981	276458
1052	Adair	Kentucky	3502	1715	290	35	555	140	505	40	220	940	1330
1053	Allen	Kentucky	3209	1750	215	25	470	140	425	30	155	865	1270
1054	Anderson	Kentucky	2562	1520	185	15	350	100	270	15	110	725	1090
1055	Ballard	Kentucky	1848	1015	135	15	300	75	220	20	65	515	795
1056	Barren	Kentucky	7482	4090	510	55	1100	270	1075	45	335	1975	3010
1057	Bath	Kentucky	2179	1080	210	30	345	90	310	25	90	620	810
1058	Bell	Kentucky	7454	2430	530	105	1415	430	1545	250	750	1440	2375
1059	Boone	Kentucky	8590	4755	600	70	1225	425	1075	55	385	2195	3440
1060	Bourbon	Kentucky	3509	2045	240	30	505	140	385	25	140	935	1520
1061	Boyd	Kentucky	10783	5415	1000	85	1920	400	1385	130	445	2785	4525
1062	Boyle	Kentucky	5116	3015	340	40	705	155	635	30	195	1365	2220
1063	Bracken	Kentucky	1679	805	170	25	320	85	185	25	65	455	680
1064	Breathitt	Kentucky	3467	990	245	75	495	190	870	160	440	645	850
1065	Breckinridge	Kentucky	3521	1820	345	50	535	155	410	35	170	1015	1330
1066	Bullitt	Kentucky	6731	3315	465	65	820	320	1225	70	450	1665	2130
1067	Butler	Kentucky	2339	1040	185	25	395	110	385	30	170	610	815
1068	Caldwell	Kentucky	3183	1815	220	30	485	120	365	30	120	840	1385
1069	Calloway	Kentucky	6493	3895	495	35	955	185	660	50	215	1890	2890
1070	Campbell	Kentucky	14606	8465	1070	115	2205	630	1500	85	535	3940	6505
1071	Carlisle	Kentucky	1304	755	95	5	200	50	150	10	40	380	555
1072	Carroll	Kentucky	1980	1090	145	15	305	95	240	15	75	555	805
1073	Carter	Kentucky	4918	2045	455	65	885	305	775	100	290	1230	1685
1074	Casey	Kentucky	3040	1370	295	35	560	130	460	20	170	805	1150
1075	Christian	Kentucky	9555	5220	650	115	1360	535	1185	80	410	2490	3875
1076	Clark	Kentucky	5540	3000	420	55	775	245	730	50	265	1460	2190
1077	Clay	Kentucky	4321	1340	340	80	660	275	970	170	490	865	1145
1078	Clinton	Kentucky	2240	1020	135	20	315	85	455	35	175	515	765
1079	Crittenden	Kentucky	2152	1105	155	15	360	90	290	30	105	565	865
1080	Cumberland	Kentucky	1686	825	145	10	270	75	270	15	75	465	630
1081	Daviess	Kentucky	17382	10290	1095	140	2270	645	2035	130	775	4555	7375
1082	Edmonson	Kentucky	2214	985	190	20	355	80	405	30	150	555	765
1083	Elliott	Kentucky	1216	430	145	20	235	80	195	25	85	305	395
1084	Estill	Kentucky	2929	1275	210	50	440	140	560	50	205	690	980
1085	Fayette	Kentucky	32349	19325	2120	290	4385	1400	3645	130	1055	8600	14495
1086	Fleming	Kentucky	2601	1320	265	40	465	115	275	30	90	720	1040
1087	Floyd	Kentucky	10340	2900	790	120	1740	595	2400	505	1290	1945	2810
1088	Franklin	Kentucky	9476	5215	385	220	1035	1160	985	25	450	2335	3790
1089	Fulton	Kentucky	2104	1115	115	20	320	100	300	20	115	515	900
1090	Gallatin	Kentucky	984	475	65	15	155	55	145	15	60	260	345
1091	Garrard	Kentucky	2632	1405	200	25	385	110	345	35	125	730	1015
1092	Grant	Kentucky	3357	1605	240	35	490	185	525	45	230	815	1235
1093	Graves	Kentucky	8303	4835	565	50	1080	305	1030	85	355	2235	3600
1094	Grayson	Kentucky	4773	2355	440	50	690	195	705	65	275	1315	1720
1095	Green	Kentucky	2493	1270	255	25	400	75	340	20	110	695	1010
1096	Greenup	Kentucky	6056	2645	585	60	950	280	1015	120	400	1435	2155
1097	Hancock	Kentucky	1300	710	125	10	185	55	150	15	50	360	510
1098	Hardin	Kentucky	11697	6010	1025	140	1715	630	1450	100	630	3060	4330
1099	Harlan	Kentucky	9180	2580	650	115	1720	485	2045	425	1160	1660	2735
1100	Harrison	Kentucky	3373	1905	280	25	515	165	350	25	110	1030	1390
1101	Hart	Kentucky	3354	1620	315	25	585	175	435	45	155	885	1280
1102	Henderson	Kentucky	8146	4485	535	55	1295	350	1005	70	350	2110	3445
1103	Henry	Kentucky	2717	1430	250	20	420	135	305	25	130	780	1095
1104	Hickman	Kentucky	1383	775	100	25	180	40	195	10	60	380	575
1105	Hopkins	Kentucky	9821	4755	795	85	1730	440	1390	135	495	2440	3980
1106	Jackson	Kentucky	2551	975	255	45	415	120	465	60	215	630	800
1107	Jefferson	Kentucky	124665	73820	8360	1020	17495	4760	14205	625	4380	33410	55080
1108	Jessamine	Kentucky	4554	2525	315	50	615	205	585	45	215	1275	1735
1109	Johnson	Kentucky	5161	1815	405	55	840	265	1090	190	500	1105	1570
1110	Kenton	Kentucky	22089	12665	1455	200	3150	920	2570	180	950	5700	9780
1111	Knott	Kentucky	3628	935	295	40	655	260	820	170	450	645	980
1112	Knox	Kentucky	6052	2120	415	90	1050	405	1275	155	540	1180	1930
1113	Larue	Kentucky	2629	1360	280	20	430	105	305	30	100	770	1060
1114	Laurel	Kentucky	8711	3630	780	120	1295	430	1640	165	650	2080	2785
1115	Lawrence	Kentucky	3002	1095	270	50	505	180	550	85	265	690	935
1116	Lee	Kentucky	1763	635	130	25	295	75	370	55	180	385	530
1118	Leslie	Kentucky	2945	725	220	30	450	175	815	145	385	505	680
1119	Letcher	Kentucky	6117	1710	510	80	1165	355	1395	255	645	1165	1770
1120	Lewis	Kentucky	2495	1110	205	45	390	115	385	65	180	625	840
1121	Lincoln	Kentucky	4171	2085	340	45	640	215	610	45	195	1145	1535
1122	Livingston	Kentucky	2257	1060	175	10	365	80	375	40	150	585	800
1123	Logan	Kentucky	5116	2745	405	55	845	215	600	40	210	1400	2160
1124	Lyon	Kentucky	1681	980	140	10	230	45	220	10	45	505	655
1125	McCracken	Kentucky	13734	7845	895	100	1940	505	1755	115	580	3625	6030
1126	McCreary	Kentucky	3406	1075	225	40	585	200	800	95	385	655	975
1127	McLean	Kentucky	2017	1040	170	15	325	80	275	20	90	550	820
1128	Madison	Kentucky	8996	4770	650	95	1285	375	1310	75	435	2310	3565
1129	Magoffin	Kentucky	2504	730	210	35	430	185	530	115	270	520	670
1130	Marion	Kentucky	3451	1830	260	50	475	155	455	45	180	810	1470
1131	Marshall	Kentucky	6874	4000	600	50	905	205	805	65	240	2085	2750
1132	Martin	Kentucky	2760	635	185	40	410	155	775	165	395	440	610
1133	Mason	Kentucky	3373	1990	270	30	515	115	295	30	130	970	1485
1134	Meade	Kentucky	2831	1365	250	30	460	130	395	35	165	770	970
1135	Menifee	Kentucky	1118	460	90	15	160	60	225	20	85	270	325
1136	Mercer	Kentucky	4051	2405	300	20	600	160	410	25	130	1125	1780
1137	Metcalfe	Kentucky	2050	1000	175	15	335	100	310	15	100	560	765
1138	Monroe	Kentucky	2783	1245	205	25	465	120	530	25	165	675	1020
1139	Montgomery	Kentucky	3959	2055	280	45	575	170	595	45	195	1040	1545
1140	Morgan	Kentucky	2306	895	225	30	370	95	415	65	210	570	715
1141	Muhlenberg	Kentucky	7243	3160	665	80	1370	320	1095	135	415	1790	2755
1142	Nelson	Kentucky	5698	3125	455	55	815	310	645	45	245	1395	2470
1143	Nicholas	Kentucky	1453	785	115	15	215	55	185	20	60	395	590
1144	Ohio	Kentucky	4789	2355	420	50	735	200	715	70	245	1265	1805
1145	Oldham	Kentucky	3917	2155	295	60	500	255	455	30	165	1080	1445
1146	Owen	Kentucky	1529	850	120	15	230	55	175	20	65	440	610
1147	Owsley	Kentucky	1197	455	115	20	190	70	220	35	95	295	385
1148	Pendleton	Kentucky	2137	1070	185	30	350	110	265	20	105	580	815
1149	Perry	Kentucky	6557	1920	465	90	1165	460	1445	285	725	1190	1865
1150	Pike	Kentucky	16465	4495	1315	200	2675	870	4020	800	2090	2985	4355
1151	Powell	Kentucky	2367	910	155	30	345	130	505	60	230	505	675
1152	Pulaski	Kentucky	11861	5570	950	160	1730	580	1970	165	735	3000	4165
1153	Robertson	Kentucky	438	220	45	5	75	15	45	10	20	135	170
1154	Rockcastle	Kentucky	2982	1275	265	40	500	155	515	50	185	745	1035
1155	Rowan	Kentucky	3309	1565	260	30	490	170	525	55	215	835	1185
1156	Russell	Kentucky	3949	1780	330	45	620	180	705	60	230	990	1400
1157	Scott	Kentucky	3871	2205	275	35	530	185	430	25	185	1045	1580
1158	Shelby	Kentucky	4526	2595	330	35	690	195	500	25	155	1290	1855
1159	Simpson	Kentucky	2929	1700	190	15	405	120	345	20	135	830	1225
1160	Spencer	Kentucky	1393	690	135	20	185	60	210	15	80	405	475
1161	Taylor	Kentucky	4925	2565	340	35	675	215	775	45	275	1260	1880
1162	Todd	Kentucky	2304	1220	210	30	405	95	235	25	85	635	995
1163	Trigg	Kentucky	2785	1650	220	30	385	90	310	15	85	875	1100
1164	Trimble	Kentucky	1250	650	130	10	180	40	155	10	75	365	480
1165	Union	Kentucky	2968	1520	230	30	510	140	360	45	135	795	1205
1166	Warren	Kentucky	13446	7420	800	145	1825	600	1885	95	675	3435	5355
1167	Washington	Kentucky	2256	1225	225	20	330	85	255	20	95	610	990
1168	Wayne	Kentucky	4021	1705	385	50	585	205	720	65	305	1045	1285
1169	Webster	Kentucky	3131	1515	265	25	575	100	400	45	205	825	1240
1170	Whitley	Kentucky	7459	3160	475	85	1225	380	1395	135	600	1700	2580
1171	Wolfe	Kentucky	1668	580	115	40	250	120	350	40	170	360	455
1172	Woodford	Kentucky	3130	1930	220	30	375	115	320	10	130	925	1300
1173	Unknown	Kentucky	19	5	5	    	    	5	5	    	    	    	10
1175	"Louisiana, total"	Louisiana	701733	339025	60861	9613	116561	46756	79884	9668	39365	180762	271894
1176	Acadia	Louisiana	10875	4265	980	110	1910	650	1595	310	1055	2450	3775
1177	Allen	Louisiana	4107	1735	365	65	805	205	560	90	280	1040	1495
1178	Ascension	Louisiana	8152	3525	820	100	1505	730	895	115	465	2040	2930
1179	Assumption	Louisiana	3909	1470	420	70	690	320	535	110	295	935	1300
1180	Avoyelles	Louisiana	8256	3485	890	80	1530	455	1055	165	595	2080	3110
1181	Beauregard	Louisiana	5256	2475	535	55	960	290	580	90	270	1410	1975
1182	Bienville	Louisiana	3649	1800	325	45	715	200	370	35	160	1005	1495
1183	Bossier	Louisiana	12101	6635	955	155	1840	790	1195	105	425	3270	4725
1184	Caddo	Louisiana	43586	24525	3195	550	6925	2585	4065	255	1485	11625	19270
1185	Calcasieu	Louisiana	29782	14030	3080	395	5310	1775	3210	390	1595	7990	11475
1186	Caldwell	Louisiana	1975	955	185	25	365	115	235	25	70	540	780
1187	Cameron	Louisiana	1093	550	140	15	175	65	100	15	35	330	395
1188	Catahoula	Louisiana	2256	980	235	50	410	120	300	35	125	590	820
1189	Claiborne	Louisiana	3496	1920	295	40	670	180	250	30	110	1030	1540
1190	Concordia	Louisiana	4108	1965	350	70	705	285	465	50	215	1100	1505
1191	De Solo	Louisiana	4934	2420	400	70	895	330	540	60	220	1315	2015
1192	East Baton Rouge	Louisiana	51180	26395	4660	700	8635	3870	4425	400	2095	13750	21385
1193	East Carroll	Louisiana	1755	855	120	50	285	175	195	5	70	470	650
1194	East Feliciana	Louisiana	3056	1340	240	55	535	265	415	35	170	825	1050
1195	Evangeline	Louisiana	7684	2615	685	75	1210	360	1475	260	1000	1595	2365
1196	Franklin	Louisiana	4176	2070	420	50	800	290	365	35	145	1190	1715
1197	Grant	Louisiana	3057	1350	280	30	520	175	425	60	215	815	1090
1198	Iberia	Louisiana	12085	5220	1180	185	2030	805	1410	270	985	2995	4270
1199	Iberville	Louisiana	5079	2340	480	65	970	390	540	70	225	1350	1890
1200	Jackson	Louisiana	3406	1725	340	50	640	175	305	45	125	960	1460
1201	Jefferson	Louisiana	70690	38065	5800	840	11055	3900	7470	650	2910	19095	29325
1202	Jefferson Davis	Louisiana	6231	2700	635	75	1055	350	790	135	490	1575	2250
1203	Lafayette	Louisiana	23311	11205	2125	275	3755	1455	2715	335	1445	5890	8740
1204	Lafourche	Louisiana	14713	5755	1795	190	2550	865	1940	430	1190	3640	4965
1205	La Salle	Louisiana	2963	1270	255	30	635	120	400	70	185	730	1190
1206	Lincoln	Louisiana	5474	2950	490	80	975	330	420	35	195	1555	2410
1207	Livingston	Louisiana	10342	4580	960	140	1740	735	1365	180	640	2620	3565
1208	Madison	Louisiana	2289	1085	160	60	415	185	240	25	115	590	875
1209	Morehouse	Louisiana	6434	3130	665	125	1130	370	670	70	275	1780	2565
1210	Natchitoches	Louisiana	6279	2975	570	95	1205	455	625	60	290	1635	2530
1211	Orleans	Louisiana	82313	42050	5010	1210	12370	6820	10005	640	4210	20185	33355
1212	Ouachita	Louisiana	21973	11795	1875	275	3705	1290	1995	145	895	5890	9515
1213	Plaquemines	Louisiana	3638	1655	355	105	645	315	355	45	160	955	1270
1214	Pointe Coupee	Louisiana	3899	1720	440	50	730	245	400	65	250	1070	1460
1215	Rapides	Louisiana	22379	10600	1750	485	3595	1950	2530	270	1200	5400	8635
1216	Red River	Louisiana	1898	910	155	15	330	150	225	15	100	510	725
1217	Richland	Louisiana	4123	2035	390	75	745	295	375	35	175	1130	1695
1218	Sabine	Louisiana	5157	2450	530	70	875	285	575	100	270	1450	1920
1219	"St, Bernard"	Louisiana	12571	6450	1120	120	2130	625	1430	140	555	3390	5020
1220	St Charles	Louisiana	5803	2715	625	85	925	390	635	80	345	1555	2030
1221	Si Helena	Louisiana	2106	845	130	45	405	175	280	45	180	475	740
1222	St James	Louisiana	3176	1400	370	55	625	265	295	35	130	860	1190
1223	St John The Baptist	Louisiana	5085	2140	455	50	880	525	600	90	345	1235	1750
1224	St Landry	Louisiana	17079	6465	1605	225	2875	1095	2595	495	1725	3885	5640
1225	St Martin	Louisiana	7542	2850	685	105	1215	515	1160	220	790	1695	2350
1226	St Mary	Louisiana	9562	4035	870	135	1615	645	1310	205	745	2325	3235
1227	St Tammany	Louisiana	23285	12090	2020	295	3275	1390	2725	310	1180	6365	8625
1228	Tangipahoa	Louisiana	15007	6655	1065	295	2445	1270	1940	215	1120	3570	5260
1229	Tensas	Louisiana	1409	710	135	30	280	110	90	5	50	395	610
1230	Terrebonne	Louisiana	17252	6135	1555	205	2525	1110	2925	655	2140	3620	5000
1231	Union	Louisiana	4279	2140	410	55	775	200	465	50	185	1200	1720
1232	Vermilion	Louisiana	9992	4380	1205	95	1900	465	1030	225	695	2670	3915
1233	Vernon	Louisiana	5452	2520	525	85	920	385	605	100	310	1420	1960
1234	Washington	Louisiana	9570	4275	780	135	1640	580	1315	200	645	2340	3565
1235	Webster	Louisiana	9294	4880	820	115	1695	590	830	85	275	2575	3925
1236	West Baton Rouge	Louisiana	3004	1350	280	55	540	245	330	45	160	795	1065
1237	West Carroll	Louisiana	2620	1250	265	40	505	140	255	35	130	715	1065
1238	West Feliciana	Louisiana	1206	585	100	25	210	110	115	10	50	345	445
1239	Winn	Louisiana	3306	1560	310	35	610	205	350	50	185	905	1320
1240	Unknown	Louisiana	14	5	    	    	5	    	5	    	    	5	5
1242	"Maine, total"	Maine	236551	144868	15882	1955	28024	8010	27256	1793	8763	68146	100394
1243	Androscoggin	Maine	20493	12760	840	145	2055	720	2980	115	875	5475	8530
1244	Aroostook	Maine	17065	9420	1390	175	2315	575	2300	215	675	4830	6835
1245	Cumberland	Maine	43604	27675	2975	325	5225	1390	4635	175	1200	12595	19890
1246	Franklin	Maine	5643	3485	355	55	590	170	695	60	230	1590	2285
1247	Hancock	Maine	10126	6480	835	75	1325	280	805	50	275	3180	4530
1248	Kennebec	Maine	23101	13745	1365	200	2640	1010	2835	180	1125	6355	9495
1249	Knox	Maine	8182	5280	665	65	995	270	645	45	215	2635	3720
1250	Lincoln	Maine	7167	4675	650	60	850	210	525	40	160	2370	3135
1251	Oxford	Maine	11613	6955	800	100	1380	405	1400	105	470	3385	4730
1252	Penobscot	Maine	25813	14410	1985	240	3385	1015	3430	255	1095	7080	10340
1253	Piscataquis	Maine	3923	2380	245	30	480	135	435	35	180	1145	1610
1254	Sagadahoc	Maine	5015	3105	340	30	675	145	495	45	180	1435	2265
1255	Somerset	Maine	9105	5510	530	80	1010	305	1160	95	415	2590	3625
1256	Waldo	Maine	6519	3880	465	60	815	210	755	70	265	1915	2630
1257	Washington	Maine	8182	5020	565	90	980	220	920	100	285	2465	3380
1258	York	Maine	30966	20075	1870	210	3295	955	3255	210	1095	9075	13385
1259	Unknown	Maine	34	15	10	    	5	    	    	    	5	10	15
1261	"Maryland, total"	Maryland	675738	433099	42543	5816	86820	34989	55004	2192	15275	197431	305419
1262	Allegany	Maryland	16525	9995	1375	120	2650	540	1340	125	380	4740	7820
1263	Anne Arundel	Maryland	54884	35310	3785	390	7170	2580	4290	200	1160	16405	23975
1264	Baltimore	Maryland	126762	85210	8665	915	16735	4810	7980	335	2115	39325	60475
1265	Baltimore City	Maryland	123821	72395	4980	1290	17175	9435	14625	420	3500	31525	53915
1266	Calvert	Maryland	6893	4250	465	70	860	400	625	30	195	1985	2905
1267	Caroline	Maryland	5275	3450	300	50	615	230	445	25	160	1590	2260
1268	Carroll	Maryland	18629	12545	1105	135	2355	730	1335	60	365	5615	8545
1269	Cecil	Maryland	10684	6290	695	90	1415	550	1145	80	420	3080	4225
1270	Charles	Maryland	9860	5800	630	85	1285	690	990	45	335	2705	3990
