id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
763	Elkhart	Indiana	17878	13024	569	66	1931	544	1565	12	165	6710	7639
764	Fayette	Indiana	3799	2521	166	20	509	108	433	5	36	1385	1522
765	Floyd	Indiana	7964	5188	303	41	1093	269	961	11	99	2746	3210
766	Fountain	Indiana	2662	1779	118	11	411	66	256	2	22	969	1129
767	Franklin	Indiana	2949	1936	145	13	432	92	302	5	25	1105	1171
768	Fulton	Indiana	2742	1933	104	10	342	69	255	3	25	1057	1105
769	Gibson	Indiana	4350	2928	229	16	712	108	325	4	28	1607	1885
770	Grant	Indiana	10245	6963	352	56	1245	288	1224	15	100	3540	4167
771	Greene	Indiana	3978	2539	166	18	641	116	448	6	45	1352	1657
772	Hamilton	Indiana	11451	8261	449	55	1383	455	759	8	80	4486	4668
773	Hancock	Indiana	5301	3765	193	18	604	165	499	4	54	1918	2091
774	Harrison	Indiana	3418	2100	171	22	487	146	448	5	41	1182	1225
775	Hendricks	Indiana	8443	6045	330	25	1019	264	679	5	78	3165	3399
776	Henry	Indiana	7302	4951	300	55	1010	266	656	8	58	2642	3005
777	Howard	Indiana	10997	7642	354	37	1340	299	1203	12	112	3735	4525
778	Huntington	Indiana	4658	3429	158	15	529	141	348	4	36	1726	2034
779	Jackson	Indiana	5042	3354	181	27	687	120	602	10	58	1750	2050
780	Jasper	Indiana	3335	2151	173	14	493	116	343	7	38	1211	1310
781	Jay	Indiana	2986	2090	106	11	398	82	269	4	24	1117	1269
782	Jefferson	Indiana	3695	2399	124	27	435	130	522	7	49	1231	1422
783	Jennings	Indiana	2877	1659	94	57	333	235	445	6	49	899	958
784	Johnson	Indiana	10654	7661	331	40	1321	283	923	9	88	3832	4579
785	Knox	Indiana	5370	3443	214	19	906	159	567	7	55	1830	2308
786	Kosciusko	Indiana	8012	5792	289	28	880	255	702	7	62	3125	3209
787	Lagrange	Indiana	2738	1961	96	13	270	89	272	3	32	1055	1026
788	Lake	Indiana	62309	39501	2609	482	9581	2386	6872	103	774	22491	24185
789	La-Porte	Indiana	13740	9608	460	51	1768	389	1316	14	136	5116	5755
790	Lawrence	Indiana	5552	3625	224	25	793	163	660	8	56	1919	2267
791	Madison	Indiana	18888	13235	713	72	2334	494	1837	21	182	6666	7912
792	Marion	Indiana	91371	63130	2686	447	10918	2929	10250	77	935	31185	38857
793	Marshall	Indiana	5227	3750	201	21	687	148	377	5	37	2068	2194
794	Martin	Indiana	1127	747	47	6	141	35	140	2	10	391	445
795	Miami	Indiana	3799	2606	151	15	484	107	390	6	41	1362	1553
796	Monroe	Indiana	9997	7147	356	35	1110	278	988	8	77	3621	4197
797	Montgomery	Indiana	4598	3184	212	15	660	130	359	6	32	1723	1939
798	Morgan	Indiana	6379	4281	252	23	807	220	719	9	68	2329	2377
799	Newton	Indiana	1679	1135	73	7	232	50	164	3	14	654	658
800	Noble	Indiana	4555	3156	138	17	547	140	499	7	51	1644	1823
801	Ohio	Indiana	596	381	25	2	97	17	67	1	6	213	237
802	Orange	Indiana	2346	1529	94	14	308	64	300	6	31	832	910
803	Owen	Indiana	2267	1495	96	11	282	73	275	5	29	847	780
804	Parke	Indiana	2180	1416	94	9	326	73	242	4	18	776	870
805	Perry	Indiana	2519	1725	84	9	340	78	255	2	26	883	1051
806	Pike	Indiana	1669	1015	84	8	296	51	197	3	14	600	636
807	Porter	Indiana	14942	9876	654	65	2206	545	1427	24	146	5503	5894
808	Posey	Indiana	3034	1984	163	5	461	76	306	4	35	1138	1196
810	Pulaski	Indiana	1826	1198	83	9	266	58	183	5	26	700	715
811	Putnam	Indiana	3812	2695	142	17	474	106	349	4	26	1420	1498
812	Randolph	Indiana	3936	2691	175	13	557	101	355	7	36	1491	1594
813	Ripley	Indiana	2434	1521	103	9	355	112	296	4	33	853	930
814	Rush	Indiana	2367	1634	106	11	338	70	187	4	16	893	1004
815	St-Joseph	Indiana	33461	24548	1115	141	4196	852	2363	21	223	12810	14862
816	Scott	Indiana	2638	1545	80	13	353	87	492	11	59	789	941
817	Shelby	Indiana	4791	3302	167	14	638	153	461	5	52	1736	1961
818	Spencer	Indiana	2329	1562	96	10	328	53	250	5	24	865	896
819	Starke	Indiana	3008	1874	112	21	382	109	445	11	56	1055	1051
820	Steuben	Indiana	3723	2639	136	18	454	115	329	3	27	1429	1467
821	Sullivan	Indiana	2889	1836	121	18	457	80	341	5	31	1017	1176
822	Switzerland	Indiana	866	535	28	6	124	28	130	2	12	284	314
823	Tippecanoe	Indiana	12239	8695	497	36	1562	301	1051	9	86	4628	5264
824	Tipton	Indiana	2162	1535	85	6	300	49	172	2	14	797	929
825	Union	Indiana	767	492	37	4	118	20	89	1	6	278	309
826	Vanderburgh	Indiana	24437	16823	903	97	3454	655	2286	26	192	8616	10884
827	Vermillion	Indiana	2297	1435	78	7	419	64	269	4	21	735	1007
828	Vigo	Indiana	13664	9302	468	64	1909	395	1368	16	142	4599	6109
829	Wabash	Indiana	4920	3487	152	27	611	135	448	4	55	1788	2099
830	Warren	Indiana	1059	727	47	7	138	21	108	1	8	424	412
831	Warrick	Indiana	5062	3306	243	19	729	200	496	8	61	1883	1900
832	Washington	Indiana	2894	1802	109	15	347	110	461	8	44	985	1057
833	Wayne	Indiana	10617	7312	370	57	1347	283	1142	11	94	3796	4424
834	Wells	Indiana	3266	2374	139	12	402	87	234	2	16	1260	1403
835	White	Indiana	3509	2440	143	14	507	90	288	2	24	1343	1444
836	Whitley	Indiana	3537	2559	123	14	432	135	249	2	25	1356	1469
837	Unknown	Indiana	8	8			1		1		1	5	3
839	"Iowa,-total"	Iowa	367160	255797	17869	1530	51499	9250	28381	279	2556	141164	157833
840	Adair	Iowa	1230	858	83	3	206	23	53		4	511	554
841	Adams	Iowa	702	466	44	3	119	22	40	1	7	270	310
842	Allamakee	Iowa	1943	1397	105	11	268	49	104	2	8	791	835
843	Appanoose	Iowa	2145	1401	115	7	347	60	198	2	13	794	893
844	Audubon	Iowa	1143	804	81	2	167	17	61	2	8	468	524
845	Benton	Iowa	3130	2128	199	11	483	65	224	4	17	1270	1290
846	Black-Hawk	Iowa	16335	11309	655	78	2147	444	1549	16	136	5968	6880
847	Boone	Iowa	3641	2497	182	37	485	124	289	5	23	1368	1557
848	Bremer	Iowa	2982	2047	174	8	507	70	156	1	15	1180	1323
849	Buchanan	Iowa	2599	1746	149	10	410	73	193	2	16	1006	1090
850	Buena-Vista	Iowa	2934	2082	199	8	456	50	127	1	12	1269	1302
851	Butler	Iowa	2411	1578	196	6	433	53	133	2	13	1024	1021
852	Calhoun	Iowa	2084	1356	140	5	393	53	124	2	14	819	945
853	Carroll	Iowa	3154	2113	205	34	534	92	158	2	16	1250	1389
854	Cass	Iowa	2476	1671	142	6	423	54	163	2	14	945	1143
855	Cedar	Iowa	2395	1667	157	9	359	58	135	1	12	1015	1013
856	Cerro-Gordo	Iowa	7210	5036	309	39	999	200	584	5	39	2724	3115
857	Cherokee	Iowa	2230	1516	139	6	340	58	156	1	14	901	936
858	Chickasaw	Iowa	1887	1276	136	11	291	46	118	1	9	798	763
859	Clarke	Iowa	1165	810	60	6	150	39	87	1	7	440	501
860	Clay	Iowa	2557	1782	150	4	379	50	176	1	14	1019	1126
861	Clayton	Iowa	2622	1789	150	15	416	66	167	2	17	1027	1121
862	Clinton	Iowa	7119	4934	314	25	1001	178	599	11	57	2649	3090
863	Crawford	Iowa	2286	1473	154	5	387	58	196	2	13	908	950
864	Dallas	Iowa	3828	2671	160	9	535	119	301	2	31	1494	1607
865	Davis	Iowa	1017	679	58	2	171	17	81	1	7	399	431
866	Decatur	Iowa	1140	797	54	7	169	18	89	1	6	431	507
867	Delaware	Iowa	1993	1335	140	8	302	61	135	3	12	819	798
868	Des-Moines	Iowa	6173	4460	222	25	780	157	489	3	37	2258	2750
869	Dickinson	Iowa	2733	1957	175	6	381	60	145	2	9	1171	1150
870	Dubuque	Iowa	11154	7745	523	61	1586	280	882	8	69	4136	4813
871	Emmet	Iowa	1767	1214	97	8	288	39	109	1	12	712	774
872	Fayette	Iowa	3140	2136	196	14	504	72	199	2	17	1266	1344
873	Floyd	Iowa	2794	1888	151	12	438	68	215	3	20	1111	1171
874	Franklin	Iowa	1823	1234	128	5	301	48	97	1	9	746	801
875	Fremont	Iowa	1350	950	59	7	188	31	103	2	9	523	586
876	Greene	Iowa	1841	1279	111	5	287	39	110	1	8	752	826
877	Grundy	Iowa	1996	1383	140	4	322	34	98	2	12	832	877
878	Guthrie	Iowa	1900	1336	100	6	287	42	115	1	13	762	828
879	Hamilton	Iowa	2475	1776	130	8	350	62	136	1	14	1052	1062
880	Hancock	Iowa	1810	1211	119	4	313	56	98	3	8	757	787
881	Hardin	Iowa	3254	2242	201	6	536	64	182	3	20	1322	1454
882	Harrison	Iowa	2145	1434	119	10	358	51	157	2	13	846	916
883	Henry	Iowa	2565	1824	112	7	367	61	178	1	15	991	1152
884	Howard	Iowa	1515	1025	106	4	268	29	74	1	9	640	679
885	Humboldt	Iowa	1860	1257	130	5	327	33	100		9	780	824
886	Ida	Iowa	1285	864	94	4	238	21	62		3	543	565
887	Iowa	Iowa	2165	1549	102	10	332	38	122	1	10	850	971
888	Jackson	Iowa	2696	1824	143	12	421	76	197	2	20	1036	1116
889	Jasper	Iowa	5166	3683	256	23	669	142	364	4	26	2023	2157
890	Jefferson	Iowa	1865	1320	86	10	264	35	142	1	8	713	834
891	Johnson	Iowa	7250	5160	262	39	807	234	683	3	63	2654	3071
892	Jones	Iowa	2572	1791	150	11	390	52	161	2	15	1023	1094
893	Keokuk	Iowa	1790	1179	112	5	305	46	131	2	9	686	772
894	Kossuth	Iowa	2819	1870	196	16	500	68	152	2	14	1176	1202
895	Lee	Iowa	5271	3652	195	20	768	141	449	5	42	1883	2343
896	Linn	Iowa	21183	15481	747	94	2496	530	1669	12	153	7955	8930
897	Louisa	Iowa	1483	1028	67	5	203	39	131	1	11	589	593
898	Lucas	Iowa	1425	974	69	5	208	30	125	2	13	535	620
899	Lyon	Iowa	1624	1085	138	5	275	29	81	3	10	679	696
900	Madison	Iowa	1715	1175	86	11	261	47	121	2	12	667	734
901	Mahaska	Iowa	3004	2118	161	9	407	73	214	3	19	1199	1302
902	Marion	Iowa	3922	2625	206	11	551	102	389	4	33	1505	1625
903	Marshall	Iowa	5728	4155	238	18	725	110	443	4	36	2298	2425
904	Mills	Iowa	1686	1073	69	47	201	146	127	2	20	590	643
906	Mitchell	Iowa	1741	1206	125	5	269	33	93	1	10	739	739
907	Monona	Iowa	1704	1120	95	9	343	32	95	1	10	674	789
908	Monroe	Iowa	1167	786	47	6	175	30	110	1	13	432	483
909	Montgomery	Iowa	2008	1424	96	7	270	34	159	1	15	766	897
910	Muscatine	Iowa	4957	3455	212	19	650	116	463	2	40	1866	2071
911	O'Brien	Iowa	2498	1647	204	16	433	56	127	1	12	1035	1079
912	Osceola	Iowa	1102	718	81	4	207	25	58	2	7	446	486
913	Page	Iowa	2779	1988	130	13	372	73	180	2	20	1079	1259
914	Palo-Alto	Iowa	1763	1170	121	8	310	43	105	2	8	707	768
915	Plymouth	Iowa	3249	2228	216	11	491	82	203	1	18	1405	1339
916	Pocahontas	Iowa	1544	1040	104	2	288	21	81	1	8	649	704
917	Polk	Iowa	37540	27046	1095	145	4226	1026	3655	22	325	13348	16410
918	Pottawattamie	Iowa	9825	6717	380	37	1253	276	1049	10	105	3498	4087
919	Poweshiek	Iowa	2676	1958	132	10	353	53	158	1	10	1086	1182
920	Ringgold	Iowa	874	607	48	5	134	12	65	1	4	340	386
921	Sac	Iowa	2038	1423	143	6	314	40	103	1	9	858	899
922	Scott	Iowa	16866	11605	673	79	2218	460	1656	19	155	6134	6993
923	Shelby	Iowa	2043	1423	155	6	330	34	88	1	7	894	890
924	Sioux	Iowa	3683	2486	320	12	606	69	171	2	15	1641	1559
925	Story	Iowa	6710	4957	289	18	865	146	399	2	30	2622	3024
926	Tama	Iowa	2639	1780	184	7	460	55	138	1	13	1075	1158
927	Taylor	Iowa	1121	765	73	2	175	18	83	1	5	461	487
928	Union	Iowa	1751	1198	86	9	265	38	140	2	11	658	783
929	Van-Buren	Iowa	1169	816	61	6	165	35	75	1	8	464	495
930	Wapello	Iowa	5650	3752	261	25	840	130	578	9	55	2026	2387
931	Warren	Iowa	3926	2800	152	16	444	107	377	5	25	1485	1557
932	Washington	Iowa	3000	2146	174	9	402	77	174	2	18	1205	1341
933	Wayne	Iowa	1170	795	84	3	173	25	78	2	8	493	494
934	Webster	Iowa	6310	4432	284	27	826	179	512	5	46	2420	2690
935	Winnebago	Iowa	1771	1271	108	5	248	42	86	1	8	734	784
936	Winneshiek	Iowa	2370	1684	149	15	340	53	121	1	10	1012	1016
937	Woodbury	Iowa	12531	8660	513	49	1651	348	1174	12	126	4603	5426
938	Worth	Iowa	1167	806	62	2	186	28	74	1	9	460	515
939	Wright	Iowa	2508	1714	163	9	436	47	121	1	17	1048	1117
940	Unknown	Iowa	6	4			4		1			4	3
942	"Kansas,-total"	Kansas	302602	211857	13167	1254	40023	8556	25114	214	2416	115185	129262
943	Allen	Kansas	2131	1406	100	6	351	64	181	2	21	806	906
944	Anderson	Kansas	1227	831	59	6	185	36	98	1	11	471	530
945	Atchison	Kansas	2131	1501	85	6	306	52	164	1	17	796	937
946	Barber	Kansas	1037	712	58	4	169	20	66	2	7	404	472
947	Barton	Kansas	4339	3054	211	12	670	94	269	3	24	1742	1927
948	Bourbon	Kansas	2281	1604	80	9	283	72	205	3	25	824	986
949	Brown	Kansas	1668	1164	81	10	247	46	109	1	8	651	747
950	Butler	Kansas	6426	4461	282	23	906	200	500	4	54	2483	2629
951	Chase	Kansas	455	322	24	2	51	11	38	1	5	190	186
952	Chautauqua	Kansas	787	541	39	5	109	16	63	2	11	324	315
953	Cherokee	Kansas	3030	1890	133	14	516	80	363	6	29	1071	1256
954	Cheyenne	Kansas	630	437	51	2	107	7	25		2	285	277
955	Clark	Kansas	439	307	22	1	80	9	21		1	177	213
956	Clay	Kansas	1427	993	88	4	227	31	77	1	8	600	638
957	Cloud	Kansas	1898	1334	95	5	274	48	127	1	13	703	914
958	Coffey	Kansas	1204	826	58	6	200	36	74	1	6	489	529
959	Comanche	Kansas	425	290	23	2	70	12	25	2	1	163	201
960	Cowley	Kansas	5073	3491	215	41	678	180	418	5	45	1870	2180
961	Crawford	Kansas	4998	3286	233	24	815	131	456	6	46	1762	2289
962	Decatur	Kansas	690	489	44	2	116	15	21	1	1	290	307
963	Dickinson	Kansas	2750	1924	139	6	416	63	188	3	15	1078	1226
964	Doniphan	Kansas	1074	722	56	4	173	29	80	2	7	435	450
965	Douglas	Kansas	6753	4666	278	35	839	185	679	5	68	2508	2807
966	Edwards	Kansas	628	442	37	3	97	14	31		3	264	275
967	Elk	Kansas	640	432	31	4	93	17	57	1	6	252	262
968	Ellis	Kansas	3126	2130	149	19	456	117	232	1	22	1217	1296
969	Ellsworth	Kansas	1057	757	45	4	162	21	62	1	6	425	482
970	Finney	Kansas	2600	1623	128	20	395	152	250	3	27	958	1023
971	Ford	Kansas	3038	2174	139	14	405	89	198	2	16	1265	1280
972	Franklin	Kansas	2922	1984	124	13	401	104	273	2	24	1092	1193
973	Geary	Kansas	2029	1342	83	9	290	74	205	3	24	707	807
974	Gove	Kansas	523	369	46	2	84	3	19			239	231
975	Graham	Kansas	580	404	25	1	88	13	40	1	7	235	234
976	Grant	Kansas	674	451	35	4	112	23	43	1	3	265	280
977	Gray	Kansas	600	404	51	3	98	8	30	1	4	259	261
978	Greeley	Kansas	256	174	16		42	9	10	1	2	111	114
979	Greenwood	Kansas	1497	1029	71	6	212	30	131	2	15	600	626
980	Hamilton	Kansas	427	299	25		70	9	24		1	182	193
981	Harper	Kansas	1260	871	68	4	230	24	58		6	494	605
982	Harvey	Kansas	4064	3028	180	12	451	81	282	1	27	1635	1801
983	Haskell	Kansas	414	277	32	2	60	19	21	1	3	186	162
984	Hodgeman	Kansas	319	218	20		56	3	20		1	145	130
985	Jackson	Kansas	1589	1092	77	8	206	42	141	1	17	617	646
986	Jefferson	Kansas	1939	1334	75	8	221	62	214	2	24	759	705
987	Jewell	Kansas	769	531	57	3	123	10	43		2	341	324
988	Johnson	Kansas	38029	28069	1571	112	4475	981	2537	11	273	14832	16604
989	Kearny	Kansas	437	279	28	1	74	15	40		5	174	169
990	Kingman	Kansas	1350	937	87	5	194	31	87	1	7	574	565
991	Kiowa	Kansas	628	458	32	5	79	11	41	1	2	258	284
992	Labette	Kansas	3190	2186	112	32	416	118	295	1	31	1105	1434
993	Lane	Kansas	413	270	29	1	85	9	16		1	177	185
994	Leavenworth	Kansas	5215	3534	201	18	665	183	557	5	53	1849	2097
995	Lincoln	Kansas	645	452	37	1	97	14	39		5	273	279
996	Linn	Kansas	1467	1005	63	5	180	50	144	1	18	595	536
997	Logan	Kansas	541	381	36	2	93	7	19	1	3	234	241
998	Lyon	Kansas	3315	2293	129	14	432	107	311	3	25	1167	1468
999	Mc-Pherson	Kansas	4384	3290	232	15	569	75	179	1	23	1842	2033
1000	Marion	Kansas	2211	1589	131	12	284	53	128	1	11	939	961
1001	Marshall	Kansas	1748	1217	107	7	292	34	82	1	7	734	793
1002	Meade	Kansas	688	458	44	1	135	18	30	1	3	276	321
1003	Miami	Kansas	2795	1890	104	22	334	113	297	3	33	1020	1076
1004	Mitchell	Kansas	1210	869	61	5	192	27	51		4	501	562
1005	Montgomery	Kansas	5936	4054	249	20	863	169	526	7	48	2172	2581
1006	Morris	Kansas	947	685	54	3	127	14	58	1	4	397	408
1007	Morton	Kansas	434	289	29	1	76	8	30	1	3	176	186
1009	Nemaha	Kansas	1577	1099	100	11	255	37	72	1	4	672	706
1010	Neosho	Kansas	2490	1725	106	14	356	76	198	1	15	950	1076
1011	Ness	Kansas	691	487	47	2	113	11	28	1	3	297	307
1012	Norton	Kansas	970	684	53	2	154	11	61		5	395	444
1013	Osage	Kansas	2083	1443	82	6	268	52	206	3	23	779	845
1014	Osborne	Kansas	892	631	56	4	155	8	32	1	1	383	412
1015	Ottawa	Kansas	849	592	42	1	132	17	59	1	7	343	371
1016	Pawnee	Kansas	1204	842	65	6	172	30	79		6	450	558
1017	Phillips	Kansas	1025	699	72	4	175	25	45	1	4	418	466
1018	Pottawatomie	Kansas	1865	1316	96	3	234	54	141	1	18	761	749
1019	Pratt	Kansas	1573	1107	90	2	234	29	101	1	10	641	685
1020	Rawlins	Kansas	579	395	46	4	100	9	24		1	260	245
1021	Reno	Kansas	9172	6571	415	32	1189	189	700	7	67	3602	3974
1022	Republic	Kansas	1155	846	71	4	159	20	52	1	3	490	525
1023	Rice	Kansas	1742	1201	89	8	273	41	116	1	13	681	770
1024	Riley	Kansas	3684	2675	182	9	453	106	235	1	22	1476	1594
1025	Rooks	Kansas	1036	699	70	4	182	25	52	1	3	425	457
1026	Rush	Kansas	767	532	49	4	119	12	43	1	6	328	327
1027	Russell	Kansas	1492	1026	80	3	264	28	82		7	600	671
1028	Saline	Kansas	6415	4508	269	19	856	200	526	4	35	2449	2793
1029	Scott	Kansas	708	488	48	1	117	12	39	1	5	303	301
1030	Sedgwick	Kansas	47651	34010	1768	211	5465	1399	4378	30	391	17711	20012
1031	Seward	Kansas	1776	1209	77	4	253	72	148	1	16	690	701
1032	Shawnee	Kansas	19680	13615	599	110	2186	625	2332	12	202	6747	8242
1033	Sheridan	Kansas	465	312	34	3	91	13	14			201	200
1034	Sherman	Kansas	974	635	56	3	185	31	61		3	373	440
1035	Smith	Kansas	948	669	66	1	162	17	34		2	422	434
1036	Stafford	Kansas	946	643	56	6	154	37	40	1	5	382	424
1037	Stanton	Kansas	264	183	18	2	37	15	8		1	117	105
1038	Stevens	Kansas	675	449	45	2	121	25	30	1	2	275	306
1039	Sumner	Kansas	3414	2307	157	12	545	100	260	2	31	1276	1476
1040	Thomas	Kansas	1002	698	62	3	149	31	56	1	3	418	441
1041	Trego	Kansas	613	428	39	2	92	11	37		5	258	265
1042	Wabaunsee	Kansas	914	616	49	6	119	31	79	2	12	378	336
1043	Wallace	Kansas	243	173	18	1	35	8	11			106	104
1044	Washington	Kansas	1211	840	82	4	206	17	58	1	4	546	517
1045	Wichita	Kansas	340	238	27	1	56	4	13		1	168	135
1046	Wilson	Kansas	1697	1157	93	6	240	42	140	3	15	650	720
1047	Woodson	Kansas	726	510	36	4	87	15	68	1	7	297	287
1048	Wyandotte	Kansas	17686	11764	462	92	2055	683	2370	21	237	5806	7213
1049	Unknown	Kansas	2	3			1						3
1051	"Kentucky,-total"	Kentucky	437176	251337	17959	2232	65445	15233	75743	1510	7717	139585	160011
1052	Adair	Kentucky	1752	970	75	6	267	57	335	5	36	545	614
1053	Allen	Kentucky	1792	1100	60	6	243	65	286	4	27	578	659
1054	Anderson	Kentucky	1692	1092	61	5	231	60	217	2	23	572	662
1055	Ballard	Kentucky	1184	721	53	4	187	34	166	4	15	408	464
1056	Barren	Kentucky	4180	2544	151	18	566	120	714	6	61	1331	1570
1057	Bath	Kentucky	1127	613	56	7	176	38	213	5	19	382	371
1058	Bell	Kentucky	4071	1567	162	25	747	178	1207	38	146	997	1224
1059	Boone	Kentucky	6087	3779	249	28	858	230	845	9	90	2023	2236
1060	Bourbon	Kentucky	2061	1305	79	10	314	63	264	2	21	666	860
1061	Boyd	Kentucky	7282	4154	406	29	1334	205	1040	22	92	2444	2812
1062	Boyle	Kentucky	3267	2126	120	14	434	76	446	4	46	1070	1338
1063	Bracken	Kentucky	909	497	46	8	176	38	124	4	14	301	331
1064	Breathitt	Kentucky	1802	572	63	15	243	81	710	26	92	392	379
1065	Breckinridge	Kentucky	1963	1152	105	14	290	77	293	5	27	692	654
1066	Bullitt	Kentucky	4502	2502	169	28	558	164	978	12	91	1392	1296
1067	Butler	Kentucky	1232	621	52	8	197	45	272	5	30	387	390
1068	Caldwell	Kentucky	1921	1211	70	11	285	60	258	4	21	640	770
1069	Calloway	Kentucky	4068	2698	169	12	597	91	455	7	39	1500	1640
1070	Campbell	Kentucky	10005	6420	429	43	1575	309	1115	12	101	3448	4174
1071	Carlisle	Kentucky	782	488	32	2	116	25	108	1	7	275	299
1072	Carroll	Kentucky	1166	720	47	5	164	37	177	3	13	404	431
1073	Carter	Kentucky	2798	1355	146	19	495	132	588	14	51	880	852
1074	Casey	Kentucky	1466	747	71	8	256	51	300	3	28	455	504
1075	Christian	Kentucky	5553	3414	213	33	806	232	775	11	71	1826	2153
1076	Clark	Kentucky	3455	2072	149	18	480	120	557	7	52	1139	1249
1077	Clay	Kentucky	2104	740	76	14	324	104	719	26	100	488	502
1078	Clinton	Kentucky	1061	546	32	2	147	31	271	4	28	295	340
1079	Crittenden	Kentucky	1337	767	53	5	214	46	218	5	26	442	469
1080	Cumberland	Kentucky	817	433	33	3	121	33	178	3	13	244	275
1081	Daviess	Kentucky	11527	7553	425	49	1556	313	1465	19	146	3845	4694
1082	Edmonson	Kentucky	1191	611	50	6	189	35	273	3	26	371	367
1083	Elliott	Kentucky	641	259	40	4	132	31	153	6	17	191	182
1084	Estill	Kentucky	1560	784	61	11	221	50	391	8	35	445	483
1085	Fayette	Kentucky	21964	14415	883	105	3054	675	2587	22	224	7392	9282
1086	Fleming	Kentucky	1355	772	71	7	241	50	193	5	16	436	514
1087	Floyd	Kentucky	5709	1958	239	32	994	276	1898	76	237	1390	1455
1088	Franklin	Kentucky	6081	3927	140	74	698	496	657	6	82	1884	2488
1089	Fulton	Kentucky	1273	760	41	9	195	47	196	3	20	400	524
1090	Gallatin	Kentucky	548	307	22	4	89	29	85	1	10	176	187
1091	Garrard	Kentucky	1434	865	52	4	204	47	235	4	23	479	520
1092	Grant	Kentucky	1990	1084	74	12	301	85	382	6	45	606	676
1093	Graves	Kentucky	5254	3400	208	19	659	142	745	15	66	1809	2071
1094	Grayson	Kentucky	2574	1440	117	14	372	86	489	7	50	847	837
1095	Green	Kentucky	1278	739	69	7	197	32	214	3	17	434	464
1096	Greenup	Kentucky	3821	1919	212	20	631	138	808	21	74	1176	1230
1097	Hancock	Kentucky	810	487	42	3	123	22	119	2	10	275	290
1098	Hardin	Kentucky	6779	3888	327	30	1016	321	1068	16	115	2209	2329
1099	Harlan	Kentucky	5319	1782	203	32	999	231	1776	71	221	1216	1477
1100	Harrison	Kentucky	2001	1229	90	7	307	81	255	4	27	704	764
1101	Hart	Kentucky	1659	897	84	7	273	70	292	7	29	526	576
1102	Henderson	Kentucky	5348	3309	193	20	856	165	720	11	71	1781	2128
1103	Henry	Kentucky	1553	933	74	5	245	57	214	4	20	550	575
1104	Hickman	Kentucky	682	418	27	5	92	13	115	2	12	227	263
1105	Hopkins	Kentucky	6356	3463	285	28	1126	212	1116	22	105	2018	2365
1106	Jackson	Kentucky	1171	490	57	8	193	43	331	10	40	336	317
1107	Jefferson	Kentucky	85744	56004	3411	384	12403	2382	10172	97	890	29295	35875
1108	Jessamine	Kentucky	2931	1825	115	13	381	110	436	6	45	991	1040
1109	Johnson	Kentucky	2979	1233	119	18	481	121	876	26	105	808	835
1110	Kenton	Kentucky	15160	9615	578	75	2260	501	1912	28	192	5016	6303
1111	Knott	Kentucky	1893	583	76	12	328	114	673	25	80	426	443
1112	Knox	Kentucky	3160	1297	112	22	504	153	938	22	109	762	911
1113	Larue	Kentucky	1453	849	80	6	236	50	209	5	18	514	520
1114	Laurel	Kentucky	4957	2332	231	36	736	189	1270	24	138	1444	1410
1115	Lawrence	Kentucky	1673	672	78	12	303	88	457	15	48	456	463
1116	Lee	Kentucky	900	377	32	8	150	27	273	5	30	244	247
1118	Leslie	Kentucky	1639	433	58	8	217	76	731	31	85	315	302
1119	Letcher	Kentucky	3641	1192	157	18	693	152	1244	46	137	872	955
1120	Lewis	Kentucky	1293	666	57	10	198	45	282	8	29	390	408
1121	Lincoln	Kentucky	2256	1233	90	11	336	88	455	6	37	713	752
1122	Livingston	Kentucky	1378	734	65	5	205	35	301	6	27	453	438
1123	Logan	Kentucky	2903	1735	124	19	464	93	416	6	48	963	1099
1124	Lyon	Kentucky	1166	737	49	3	155	25	180	4	14	436	386
1125	McCracken	Kentucky	9011	5745	345	34	1312	234	1216	17	111	3086	3715
1126	McCreary	Kentucky	1732	630	62	11	285	79	585	13	66	407	466
1127	McLean	Kentucky	1256	723	60	6	198	36	213	3	18	420	452
1128	Madison	Kentucky	5406	3221	211	26	724	174	953	12	85	1705	1981
1129	Magoffin	Kentucky	1260	426	57	10	221	71	411	17	47	321	292
1130	Marion	Kentucky	1866	1084	78	10	276	76	307	3	30	556	731
1131	Marshall	Kentucky	4497	2883	220	13	610	116	594	10	51	1733	1592
1132	Martin	Kentucky	1687	440	54	11	228	83	736	35	99	336	298
1133	Mason	Kentucky	1999	1329	85	12	296	53	197	5	22	716	832
1134	Meade	Kentucky	1714	930	88	9	290	62	298	4	33	574	545
1135	Menifee	Kentucky	605	277	25	3	82	26	168	4	18	172	157
1136	Mercer	Kentucky	2447	1594	100	6	343	78	295	3	27	829	1002
1137	Metcalfe	Kentucky	1009	554	42	5	156	46	192	2	12	315	335
1138	Monroe	Kentucky	1295	627	44	6	205	47	338	4	25	358	430
1139	Montgomery	Kentucky	2311	1303	80	11	334	81	455	8	39	730	817
1140	Morgan	Kentucky	1149	515	56	6	182	39	302	11	37	352	323
1141	Muhlenberg	Kentucky	4516	2265	233	25	870	137	890	20	79	1418	1567
1142	Nelson	Kentucky	3491	2062	164	20	532	151	497	8	56	1088	1364
1143	Nicholas	Kentucky	773	463	33	4	111	24	126	1	12	247	291
1144	Ohio	Kentucky	2932	1590	136	18	454	88	576	14	56	942	991
