id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
914	Palo Alto	Iowa	1623	1071	117	9	276	41	100	1	8	663	699
915	Plymouth	Iowa	2820	1918	208	8	448	75	152	2	9	1189	1164
916	Pocahontas	Iowa	1411	945	105	1	272	21	61	    	6	581	648
917	Polk	Iowa	33382	24207	1097	127	3886	902	2879	28	256	11875	14799
918	Pottawattamie	Iowa	8712	5915	357	36	1157	263	882	12	90	3052	3625
919	Poweshiek	Iowa	2369	1739	127	8	329	47	112	1	6	960	1074
920	Ringgold	Iowa	784	548	51	1	116	14	52	    	2	326	340
921	Sac	Iowa	1853	1280	136	6	301	30	91	2	7	778	820
922	Scott	Iowa	14993	10370	622	62	2045	439	1323	19	113	5493	6201
923	Shelby	Iowa	1786	1224	148	6	303	28	70	1	6	780	777
924	Sioux	Iowa	3293	2161	299	9	595	74	142	3	10	1430	1406
925	Story	Iowa	5902	4346	286	14	788	123	322	3	20	2339	2679
926	Tama	Iowa	2489	1696	195	7	429	52	102	1	7	1069	1061
927	Taylor	Iowa	1063	748	76	3	161	17	54	1	3	441	475
928	Union	Iowa	1563	1054	86	8	247	48	110	1	9	573	709
929	Van Buren	Iowa	1084	761	64	4	162	25	64	    	4	446	462
930	Wapello	Iowa	5097	3426	253	24	755	114	475	8	42	1872	2152
931	Warren	Iowa	3166	2259	129	10	396	97	253	3	19	1200	1297
932	Washington	Iowa	2792	1965	180	13	398	76	147	2	11	1112	1257
933	Wayne	Iowa	1102	766	87	2	169	18	55	    	5	495	462
934	Webster	Iowa	5704	3989	273	24	779	153	443	8	35	2183	2442
935	Winnebago	Iowa	1697	1217	104	5	254	39	72	    	6	703	749
936	Winneshiek	Iowa	2143	1522	140	11	314	55	95	1	5	908	920
937	Woodbury	Iowa	11695	8167	514	45	1549	316	982	15	107	4363	5049
938	Worth	Iowa	1051	729	61	1	178	18	58	1	5	434	470
939	Wright	Iowa	2283	1557	172	8	398	34	101	1	12	957	1016
940	Unknown	Iowa	6	2	    	    	3	    	1	    	    	3	2
942	"Kansas, total"	Kansas	267648	188867	12877	1123	36585	7695	18548	253	1700	103388	115751
943	Allen	Kansas	1929	1283	103	6	329	54	136	2	16	737	836
944	Anderson	Kansas	1117	778	61	4	173	36	59	    	6	451	478
945	Atchison	Kansas	2006	1427	88	9	286	52	132	2	10	756	887
946	Barber	Kansas	921	633	56	7	153	22	47	    	3	375	417
947	Barton	Kansas	3966	2797	210	11	636	85	209	4	14	1581	1756
948	Bourbon	Kansas	2059	1474	75	7	262	70	152	3	16	763	909
949	Brown	Kansas	1561	1111	83	6	233	38	80	1	9	632	710
950	Butler	Kansas	5485	3833	259	24	801	196	336	4	32	2164	2282
951	Chase	Kansas	427	309	22	2	49	12	30	    	3	183	172
952	Chautauqua	Kansas	720	507	37	2	113	10	46	    	5	305	304
953	Cherokee	Kansas	2817	1807	150	9	462	81	282	5	21	1035	1170
954	Cheyenne	Kansas	569	402	46	1	99	10	10	    	1	268	251
955	Clark	Kansas	410	288	21	1	66	11	22	    	1	167	183
956	Clay	Kansas	1339	938	92	3	217	20	64	1	4	594	582
957	Cloud	Kansas	1777	1291	99	5	254	34	87	1	6	699	843
958	Coffey	Kansas	1050	731	59	4	178	24	48	1	5	445	458
959	Comanche	Kansas	406	278	25	    	68	10	24	    	1	165	187
960	Cowley	Kansas	4567	3147	213	47	602	189	333	5	31	1706	1954
961	Crawford	Kansas	4647	3128	242	21	783	115	319	6	33	1715	2156
962	Decatur	Kansas	630	438	48	1	110	10	23	    	    	272	284
963	Dickinson	Kansas	2454	1729	137	9	392	57	118	    	12	998	1113
964	Doniphan	Kansas	978	637	51	2	170	30	80	1	7	382	410
965	Douglas	Kansas	5803	4026	266	32	734	174	516	6	49	2173	2439
966	Edwards	Kansas	594	417	38	1	95	13	29	    	1	254	266
967	Elk	Kansas	572	387	34	4	94	14	35	    	4	226	252
968	Ellis	Kansas	2748	1855	146	17	409	104	196	2	19	1078	1119
969	Ellsworth	Kansas	941	685	49	3	148	13	38	1	4	396	427
970	Finney	Kansas	2251	1431	113	15	353	123	190	3	23	843	890
971	Ford	Kansas	2724	1947	141	10	365	79	168	1	13	1137	1136
972	Franklin	Kansas	2579	1753	127	11	377	75	211	4	21	976	1089
973	Geary	Kansas	1716	1144	74	6	255	77	145	3	12	617	697
974	Gove	Kansas	458	320	39	1	80	4	14	    	    	212	208
975	Graham	Kansas	515	358	26	1	78	10	36	    	6	217	209
976	Grant	Kansas	563	374	33	1	99	14	39	    	3	232	232
977	Gray	Kansas	568	377	50	2	101	12	25	    	1	244	249
978	Greeley	Kansas	225	153	16	    	43	5	8	    	    	96	100
979	Greenwood	Kansas	1397	975	79	7	201	27	95	1	12	575	600
980	Hamilton	Kansas	365	259	24	    	68	3	11	    	    	150	180
981	Harper	Kansas	1216	843	75	3	220	21	50	    	4	487	583
982	Harvey	Kansas	3596	2692	170	9	418	68	216	1	22	1450	1612
983	Haskell	Kansas	358	236	26	2	62	13	18	    	1	152	151
984	Hodgeman	Kansas	274	190	20	    	49	1	13	    	1	124	122
985	Jackson	Kansas	1367	957	70	6	193	42	90	1	8	537	562
986	Jefferson	Kansas	1683	1185	79	10	201	53	141	1	13	672	663
987	Jewell	Kansas	695	478	53	1	123	8	31	    	1	305	300
988	Johnson	Kansas	31726	23474	1476	91	3859	858	1780	15	173	12547	13856
989	Kearny	Kansas	381	248	27	1	66	15	22	    	2	154	158
990	Kingman	Kansas	1138	769	82	4	184	33	60	1	5	472	493
991	Kiowa	Kansas	583	434	35	    	78	9	25	    	2	247	258
992	Labette	Kansas	2968	2064	121	29	393	112	225	4	20	1066	1310
993	Lane	Kansas	358	237	28	    	73	6	14	    	    	156	167
994	Leavenworth	Kansas	4421	3014	187	15	584	168	417	3	33	1568	1829
995	Lincoln	Kansas	591	417	37	1	98	9	27	    	2	249	276
996	Linn	Kansas	1238	865	58	4	171	37	93	1	9	512	480
997	Logan	Kansas	461	328	35	    	82	5	10	    	1	211	212
998	Lyon	Kansas	2927	2051	126	10	395	97	222	3	23	1056	1301
999	Me Pherson	Kansas	3861	2911	211	7	509	74	133	1	15	1639	1744
1000	Marion	Kansas	2047	1497	130	9	259	43	100	1	8	896	886
1001	Marshall	Kansas	1581	1111	103	6	264	32	59	1	5	665	722
1002	Meade	Kansas	606	408	40	    	122	12	23	    	1	241	289
1003	Miami	Kansas	2346	1597	102	11	295	106	213	1	21	834	957
1004	Mitchell	Kansas	1116	797	62	3	184	26	41	    	3	446	524
1005	Montgomery	Kansas	5417	3753	256	24	790	141	409	7	37	2018	2391
1006	Morris	Kansas	836	612	49	1	109	16	46	    	3	358	361
1007	Morton	Kansas	377	254	27	    	73	7	16	    	    	168	156
1009	Nemaha	Kansas	1479	1015	99	9	250	37	64	1	4	631	662
1010	Neosho	Kansas	2300	1606	98	12	349	67	153	1	14	890	1007
1011	Ness	Kansas	636	459	43	1	105	10	16	    	2	292	287
1012	Norton	Kansas	882	631	54	1	139	11	42	    	4	363	413
1013	Osage	Kansas	1827	1275	76	5	243	48	163	2	15	686	748
1014	Osborne	Kansas	860	604	57	1	151	11	34	    	2	380	391
1015	Ottawa	Kansas	782	545	44	3	134	14	38	1	3	323	360
1016	Pawnee	Kansas	1139	779	65	8	166	33	84	    	4	418	530
1017	Phillips	Kansas	970	662	72	2	173	19	40	    	2	407	445
1018	Pottawatomie	Kansas	1644	1162	89	6	220	43	109	2	13	673	685
1019	Pratt	Kansas	1494	1062	84	5	227	25	82	    	9	607	672
1020	Rawlins	Kansas	531	361	43	3	91	6	26	    	1	240	222
1021	Reno	Kansas	8109	5862	407	34	1064	180	503	10	49	3222	3554
1022	Republic	Kansas	1062	782	65	3	160	13	37	    	2	460	500
1023	Rice	Kansas	1597	1122	94	4	261	35	75	1	5	637	726
1024	Riley	Kansas	3207	2327	167	8	401	106	179	3	16	1272	1413
1025	Rooks	Kansas	955	653	64	3	165	29	38	    	3	403	413
1026	Rush	Kansas	683	473	47	2	112	7	37	    	5	296	296
1027	Russell	Kansas	1315	914	77	2	238	25	55	    	4	537	606
1028	Saline	Kansas	5636	3973	253	17	781	171	412	5	24	2118	2467
1029	Scott	Kansas	655	450	50	2	117	11	22	    	3	293	291
1030	Sedgwick	Kansas	41401	29842	1694	187	4952	1249	3173	30	274	15555	17747
1031	Seward	Kansas	1549	1040	71	5	237	73	111	    	12	594	613
1032	Shawnee	Kansas	17062	12010	575	101	1935	552	1733	14	142	5899	7356
1033	Sheridan	Kansas	417	277	28	3	86	10	13	    	    	187	176
1034	Sherman	Kansas	880	584	58	2	161	24	47	    	4	344	399
1035	Smith	Kansas	890	628	70	1	152	17	22	    	    	401	399
1036	Stafford	Kansas	917	621	56	4	169	31	32	1	3	374	421
1037	Stanton	Kansas	231	155	16	1	41	6	12	    	    	99	94
1038	Stevens	Kansas	605	412	43	1	104	22	20	    	3	260	265
1039	Sumner	Kansas	2960	2024	158	11	463	86	197	4	17	1159	1283
1040	Thomas	Kansas	908	643	60	1	141	29	32	    	2	393	406
1041	Trego	Kansas	561	392	39	1	87	7	31	    	4	241	240
1042	Wabaunsee	Kansas	757	532	48	2	102	19	46	1	7	321	298
1043	Wallace	Kansas	228	163	15	    	35	8	7	    	    	97	99
1044	Washington	Kansas	1135	784	88	3	198	16	43	    	3	513	492
1045	Wichita	Kansas	300	213	23	    	51	3	9	    	1	140	131
1046	Wilson	Kansas	1547	1080	88	5	218	40	106	1	9	635	655
1047	Woodson	Kansas	661	481	36	2	78	14	46	1	3	280	269
1048	Wyandotte	Kansas	16437	11353	484	76	1992	626	1717	23	166	5632	6877
1049	Unknown	Kansas	4	3	    	    	1	    	    	    	    	    	2
1051	"Kentucky, total"	Kentucky	374612	219717	17006	2051	58899	14067	55589	1486	5797	122632	140601
1052	Adair	Kentucky	1482	839	72	7	241	57	235	5	26	496	533
1053	Allen	Kentucky	1535	967	54	9	218	58	208	3	18	526	576
1054	Anderson	Kentucky	1390	917	55	5	202	50	143	2	16	485	564
1055	Ballard	Kentucky	944	571	51	5	154	30	120	2	11	331	371
1056	Barren	Kentucky	3507	2182	140	12	497	107	520	5	44	1147	1346
1057	Bath	Kentucky	950	537	53	6	150	32	156	4	12	341	319
1058	Bell	Kentucky	3466	1434	153	25	697	180	843	36	98	916	1118
1059	Boone	Kentucky	4845	3004	201	23	728	203	620	9	57	1588	1823
1060	Bourbon	Kentucky	1750	1151	77	7	266	50	184	3	12	601	760
1061	Boyd	Kentucky	6399	3725	385	31	1234	199	744	19	62	2241	2487
1062	Boyle	Kentucky	2768	1836	115	9	379	72	321	5	31	922	1154
1063	Bracken	Kentucky	802	443	48	6	162	35	96	2	10	274	310
1064	Breathitt	Kentucky	1532	520	58	15	238	73	531	25	72	361	353
1065	Breckinridge	Kentucky	1691	1004	93	13	258	68	229	5	21	605	585
1066	Bullitt	Kentucky	3482	1944	150	20	450	159	664	15	80	1093	1026
1067	Butler	Kentucky	1063	546	49	7	190	45	202	4	20	353	348
1068	Caldwell	Kentucky	1819	1111	76	10	308	49	241	5	19	600	727
1069	Calloway	Kentucky	3707	2447	177	12	578	80	374	7	32	1381	1514
1070	Campbell 	Kentucky	8933	5793	410	39	1432	279	881	15	84	3065	3755
1071	Carlisle	Kentucky	719	470	32	1	115	19	77	1	4	273	286
1072	Carroll	Kentucky	1018	642	47	6	154	40	120	1	8	363	386
1073	Carter	Kentucky	2289	1128	137	13	443	123	398	12	35	745	755
1074	Casey	Kentucky	1281	649	72	7	241	48	237	3	24	416	438
1075	Christian	Kentucky	4704	2876	189	27	723	232	583	13	61	1521	1862
1076	Clark	Kentucky	2829	1745	144	14	424	100	358	8	36	951	1074
1077	Clay	Kentucky	1749	659	72	12	296	115	498	26	71	463	443
1078	Clinton	Kentucky	902	476	32	5	129	29	207	3	21	269	300
1079	Crittenden	Kentucky	1136	678	52	3	186	36	162	4	15	397	428
1080	Cumberland	Kentucky	660	362	29	2	110	26	120	2	9	210	236
1081	Daviess	Kentucky	9980	6570	406	40	1366	290	1178	20	110	3337	4035
1082	Edmonson	Kentucky	1004	492	48	4	164	36	236	4	20	295	307
1083	Elliott	Kentucky	520	224	34	3	107	28	109	4	11	167	146
1084	Estill	Kentucky	1312	661	55	11	209	51	294	6	25	383	438
1085	Fayette	Kentucky	18712	12515	813	85	2705	617	1802	19	156	6372	8124
1086	Fleming	Kentucky	1141	667	68	5	212	38	139	2	10	401	444
1087	Floyd	Kentucky	5058	1832	237	35	928	284	1463	76	203	1323	1330
1088	Franklin	Kentucky	5207	3392	146	69	600	427	510	3	60	1648	2140
1089	Fulton	Kentucky	1150	702	42	5	187	36	163	2	13	364	493
1090	Gallatin	Kentucky	501	282	24	3	77	23	82	2	8	173	164
1091	Garrard	Kentucky	1130	704	47	5	173	39	149	3	10	388	424
1092	Grant	Kentucky	1702	950	73	9	266	74	294	8	28	552	592
1093	Graves	Kentucky	4476	2939	184	15	608	127	537	16	50	1556	1844
1094	Grayson	Kentucky	2191	1254	111	12	323	78	364	8	41	755	731
1095	Green	Kentucky	1067	610	62	6	185	26	162	3	13	363	406
1096	Greenup	Kentucky	3130	1613	197	17	523	131	569	19	61	982	1026
1097	Hancock	Kentucky	672	416	37	4	96	21	91	1	6	246	231
1098	Hardin	Kentucky	5478	3138	282	31	870	290	765	16	86	1761	1903
1099	Harlan	Kentucky	4431	1626	202	33	917	233	1210	54	156	1136	1319
1100	Harrison	Kentucky	1764	1111	88	8	282	68	183	5	19	647	698
1101	Hart	Kentucky	1366	752	74	8	241	53	209	7	22	453	494
1102	Henderson	Kentucky	4723	2961	197	17	785	167	538	9	49	1641	1874
1103	Henry 	Kentucky	1411	846	80	4	234	54	167	4	22	520	532
1104	Hickman	Kentucky	685	447	29	7	90	18	85	1	8	252	271
1105	Hopkins	Kentucky	5586	3124	280	26	1011	208	834	24	79	1850	2100
1106	Jackson	Kentucky	996	440	55	8	179	51	228	8	27	298	283
1107	Jefferson	Kentucky	76542	50238	3213	353	11395	2157	8313	120	753	26003	32082
1108	Jessamine	Kentucky	2319	1439	99	15	320	104	308	6	28	795	847
1109	Johnson	Kentucky	2413	1036	118	15	425	99	617	27	76	686	721
1110	Kenton	Kentucky	13359	8577	560	70	2139	454	1401	28	130	4462	5681
1111	Knott	Kentucky	1721	586	86	12	334	104	514	24	61	425	455
1112	Knox	Kentucky	2775	1169	117	19	492	162	705	24	87	726	849
1113	Larue	Kentucky	1258	726	79	5	216	42	169	3	18	453	455
1114	Laurel	Kentucky	4079	1990	218	34	629	180	885	30	113	1286	1196
1115	Lawrence	Kentucky	1365	600	75	12	243	72	315	11	37	396	397
1116	Lee	Kentucky	788	351	35	9	140	32	196	5	20	236	229
1118	Leslie	Kentucky	1243	362	52	6	194	71	479	21	58	259	266
1119	Letcher	Kentucky	2607	936	131	18	580	135	690	30	87	693	763
1120	Lewis	Kentucky	1074	556	54	11	176	46	203	9	19	348	351
1121	Lincoln	Kentucky	1879	1057	89	11	284	90	311	6	31	626	649
1122	Livingston	Kentucky	1197	671	61	5	189	33	209	6	23	411	404
1123	Logan	Kentucky	2446	1490	124	16	400	84	300	4	28	844	966
1124	Lyon	Kentucky	915	593	44	4	121	22	121	3	7	362	304
1125	McCracken	Kentucky	8233	5275	337	22	1231	245	1018	19	86	2875	3364
1126	McCreary	Kentucky	1488	554	59	12	282	70	442	13	56	359	423
1127	McLean	Kentucky	1068	620	58	4	188	32	151	3	12	357	416
1128	Madison	Kentucky	4415	2672	198	23	627	159	658	13	65	1420	1688
1129	Magoffin	Kentucky	994	380	50	6	180	63	269	14	32	282	257
1130	Marion	Kentucky	1586	947	72	9	245	67	217	5	24	477	671
1131	Marshall	Kentucky	3878	2498	217	18	528	99	474	9	35	1494	1381
1132	Martin	Kentucky	1369	375	51	9	202	77	542	32	81	279	255
1133	Mason	Kentucky	1788	1206	83	9	274	51	150	4	11	651	753
1134	Meade	Kentucky	1368	729	73	7	235	60	237	5	22	427	429
1135	Menifee	Kentucky	459	231	23	1	65	18	111	2	8	149	132
1136	Mercer	Kentucky	2120	1419	92	7	305	55	220	4	18	719	894
1137	Metcalfe	Kentucky	882	488	41	6	145	33	156	2	11	286	302
1138	Monroe	Kentucky	1116	562	51	3	194	46	238	3	19	329	392
1139	Montgomery	Kentucky	1965	1155	82	10	295	75	313	5	30	643	711
1140	Morgan	Kentucky	984	447	51	4	167	45	234	9	27	306	274
1141	Muhlenberg	Kentucky	3955	2033	227	26	784	148	657	21	59	1272	1395
1142	Nelson	Kentucky	2914	1781	152	17	436	135	353	7	33	930	1190
1143	Nicholas	Kentucky	667	410	32	6	105	27	78	1	8	222	266
1144	Ohio	Kentucky	2512	1412	138	15	386	87	419	11	44	851	850
1145	Oldham	Kentucky	2116	1338	95	19	271	119	243	5	26	782	712
1146	Owen	Kentucky	718	454	28	4	121	20	82	1	8	254	287
1147	Owsley	Kentucky	440	208	25	4	73	21	97	4	8	146	131
1148	Pendleton	Kentucky	1079	619	61	6	190	48	140	2	13	372	385
1149	Perry	Kentucky	2962	1140	131	24	571	199	771	34	92	762	854
1150	Pike	Kentucky	8177	2788	391	54	1441	443	2588	126	346	2027	2038
1151	Powell	Kentucky	1041	482	42	7	169	51	253	7	30	304	305
1152	Pulaski	Kentucky	5404	2994	251	45	779	216	992	24	103	1770	1766
1153	Robertson	Kentucky	193	115	10	1	34	7	23	1	2	71	72
1154	Rockcastle	Kentucky	1195	602	58	10	208	59	231	5	22	366	403
1155	Rowan	Kentucky	1590	882	76	7	258	77	258	6	26	516	550
1156	Russell	Kentucky	1683	907	74	8	278	61	321	7	27	553	552
1157	Scott	Kentucky	1936	1259	81	6	279	77	205	3	26	662	776
1158	Shelby	Kentucky	2457	1593	112	9	377	83	258	4	21	890	977
1159	Simpson	Kentucky	1561	1017	60	3	222	61	177	3	18	528	634
1160	Spencer	Kentucky	714	415	40	5	106	24	112	2	10	247	245
1161	Taylor	Kentucky	2419	1445	105	11	332	79	398	6	43	801	888
1162	Todd	Kentucky	1181	726	63	7	203	45	121	3	13	424	468
1163	Trigg	Kentucky	1434	941	66	9	200	35	169	2	12	556	507
1164	Trimble	Kentucky	598	361	33	2	90	21	80	2	9	221	210
1165	Union	Kentucky	1761	990	88	9	317	85	240	6	26	587	664
1166	Warren	Kentucky	6991	4364	266	38	990	244	971	16	102	2313	2745
1167	Washington	Kentucky	1053	642	62	5	172	37	122	2	11	361	430
1168	Wayne	Kentucky	1624	825	87	9	251	73	334	8	37	538	490
1169	Webster	Kentucky	1747	990	97	7	326	55	239	7	26	617	653
1170	Whitley	Kentucky	3245	1610	118	24	559	149	680	20	85	961	1049
1171	Wolfe	Kentucky	564	233	21	4	94	35	153	4	20	151	159
1172	Woodford	Kentucky	1746	1197	78	6	229	56	163	2	15	639	713
1173	Unknown	Kentucky	13	7	    	    	1	2	3	    	    	2	5
1175	"Louisiana, total"	Louisiana	371841	209367	20261	2605	65399	19086	47830	1520	5773	126111	136328
1176	Acadia	Louisiana	5059	2393	301	30	978	262	930	37	128	1542	1675
1177	Allen	Louisiana	2031	971	110	18	429	91	354	13	45	647	691
1178	Ascension	Louisiana	4236	2177	265	30	827	295	545	19	78	1413	1434
1179	Assumption	Louisiana	1920	889	132	16	368	129	325	14	47	629	590
1180	Avoyelles	Louisiana	3502	1741	225	19	683	175	567	24	68	1147	1216
1181	Beauregard	Louisiana	2632	1438	159	17	490	126	349	13	40	916	904
1182	Bienville	Louisiana	1765	972	100	10	357	81	214	7	24	603	671
1183	Bossier	Louisiana	6214	3755	283	55	1002	360	680	15	64	2057	2303
1184	Caddo	Louisiana	24472	15439	1156	140	4104	1011	2343	42	237	8467	10250
1185	Calcasieu	Louisiana	16773	9265	1074	113	3187	787	2040	67	240	5953	5939
1186	Caldwell	Louisiana	986	514	50	5	194	52	151	4	16	313	356
1187	Cameron	Louisiana	570	316	44	1	99	28	75	1	6	218	177
1188	Catahoula	Louisiana	1005	512	59	5	193	44	170	5	17	335	327
1189	Claiborne	Louisiana	1772	1075	93	11	357	71	148	3	14	626	746
1190	Concordia	Louisiana	2045	1162	103	18	355	113	260	7	27	737	683
1191	De Soto	Louisiana	2480	1388	126	15	459	118	323	11	40	846	942
1192	East Baton Rouge	Louisiana	29222	17526	1729	202	5259	1450	2679	65	312	10519	11611
1193	East Carroll	Louisiana	729	424	32	9	115	56	85	    	8	259	263
1194	East Feliciana	Louisiana	1458	711	72	13	274	106	252	6	24	479	470
1195	Evangeline	Louisiana	3378	1403	192	17	588	151	869	31	127	969	978
1196	Franklin	Louisiana	1845	1029	109	9	373	88	207	8	22	638	713
1197	Grant	Louisiana	1258	666	71	9	224	69	187	7	25	432	429
1198	Iberia	Louisiana	6211	3234	391	42	1121	334	900	43	146	2098	2058
1199	Iberville	Louisiana	2602	1412	152	18	514	156	307	9	34	925	899
1200	Jackson 	Louisiana	1844	1071	109	16	351	72	196	7	22	646	741
1201	Jefferson	Louisiana	42048	25778	2144	259	7021	1715	4553	114	464	14720	16380
1202	Jefferson Davis	Louisiana	3126	1601	198	18	582	163	478	18	68	1045	1058
1203	Lafayette	Louisiana	11858	6639	704	74	2009	612	1554	50	216	4008	4062
1204	Lafourche	Louisiana	7776	3640	587	52	1500	401	1350	66	180	2552	2395
1205	La Salle	Louisiana	1499	731	82	7	329	65	249	7	29	468	559
1206	Lincoln	Louisiana	2793	1699	156	18	514	131	238	5	32	988	1151
1207	Livingston	Louisiana	5368	2750	301	33	944	334	868	31	107	1791	1685
1208	Madison	Louisiana	1087	592	45	14	209	79	129	3	16	359	399
1209	Morehouse	Louisiana	3397	1911	219	28	620	155	410	13	41	1245	1209
1210	Natchitoches	Louisiana	2917	1553	160	22	591	181	362	9	39	952	1100
1211	Orleans	Louisiana	46249	27778	1941	325	7520	2480	5509	104	592	15338	18853
1212	Ouachita	Louisiana	11838	7190	621	75	2108	510	1167	28	139	4115	4824
1213	Plaquemines	Louisiana	1903	1005	114	25	347	140	236	8	28	653	583
1214	Pointe Coupee	Louisiana	1786	938	127	11	350	98	223	9	30	665	588
1215	Rapides	Louisiana	11081	6123	548	148	1875	765	1426	36	160	3530	4144
1216	Red River	Louisiana	872	485	42	5	152	49	123	3	13	283	326
1217	Richland	Louisiana	1911	1090	110	16	358	97	210	5	25	689	719
1218	Sabine	Louisiana	2504	1383	156	13	437	112	350	11	42	897	823
1219	St Bernard	Louisiana	7270	4198	378	41	1297	291	941	30	94	2498	2674
1220	St Charles	Louisiana	3191	1778	212	23	533	197	387	11	50	1136	978
1221	St Helena	Louisiana	490	235	23	5	103	32	75	4	13	181	150
1222	St James	Louisiana	1794	949	135	16	375	107	184	7	21	644	611
1223	St John The Baptist	Louisiana	2760	1403	154	17	518	241	367	17	43	889	878
1224	St Landry	Louisiana	7509	3380	432	41	1373	425	1561	68	229	2265	2264
1225	St Martin	Louisiana	3370	1502	190	19	576	205	729	36	113	990	959
1226	St Mary	Louisiana	5176	2610	311	36	934	306	841	32	106	1716	1616
1227	"St, Tammany"	Louisiana	12647	7475	668	78	1888	629	1679	52	178	4541	4252
1228	Tangipahoa	Louisiana	7480	3898	335	90	1257	525	1181	37	157	2346	2514
1229	Tensas	Louisiana	684	404	43	8	135	39	51	1	3	256	272
1230	Terrebonne	Louisiana	8816	3902	521	55	1455	502	1977	98	306	2591	2469
1231	Union	Louisiana	2237	1267	132	15	406	89	292	8	28	789	816
1232	Vermilion	Louisiana	4843	2477	368	19	975	213	654	32	105	1685	1671
1233	Vernon	Louisiana	2385	1267	122	15	417	179	332	11	42	751	784
1234	Washington	Louisiana	4841	2547	254	44	865	227	780	26	98	1550	1723
1235	Webster	Louisiana	4934	2923	268	28	913	223	522	13	44	1764	1910
1236	West Baton Rouge	Louisiana	1519	793	95	14	306	105	176	7	23	525	523
1237	West Carroll	Louisiana	1175	638	70	7	228	53	153	6	20	398	442
1238	West Feliciana	Louisiana	585	337	30	4	106	39	63	    	6	216	201
1239	Winn	Louisiana	1847	983	100	12	353	100	259	9	31	633	659
1240	Unknown	Louisiana	3	2	    	    	    	    	1	    	    	2	    
1242	"Maine, total"	Maine	128853	88208	5378	580	16681	3495	13201	228	1082	47309	52384
1243	Androscoggin	Maine	11337	7912	291	43	1197	314	1444	16	120	3954	4625
1244	Aroostook	Maine	8469	5245	421	46	1249	248	1143	28	89	3055	3116
1245	Cumberland	Maine	25477	17914	1115	111	3365	621	2174	25	152	9395	11109
1246	Franklin	Maine	3015	2080	108	13	363	77	340	7	27	1085	1204
1247	Hancock	Maine	5649	3966	288	21	802	118	411	7	36	2220	2354
1248	Kennebec	Maine	12094	8096	445	64	1539	412	1385	25	128	4211	4899
1249	Knox	Maine	4686	3360	236	19	611	115	315	7	23	1890	1995
1250	Lincoln	Maine	3986	2870	225	15	527	90	234	4	21	1643	1638
1251	Oxford	Maine	6348	4253	276	32	803	190	726	13	55	2363	2399
1252	Penobscot	Maine	13977	8946	653	74	2074	448	1631	30	121	4978	5441
1253	Piscataquis	Maine	2040	1395	84	10	262	54	210	4	21	764	807
1254	Sagadahoc	Maine	2821	1949	116	11	424	75	226	4	16	1040	1237
1255	Somerset	Maine	4635	3138	158	22	565	132	557	12	51	1674	1762
1256	Waldo	Maine	3341	2234	145	14	441	93	374	9	31	1253	1275
1257	Washington	Maine	4010	2734	171	21	516	94	432	8	34	1529	1563
1258	York	Maine	16894	12099	635	54	1937	409	1588	24	148	6238	6940
1259	Unknown	Maine	19	13	1	    	3	    	2	    	    	7	9
1261	"Maryland, total"	Maryland	405765	284090	15567	1825	54997	14652	31694	400	2540	147479	173468
1262	Allegany	Maryland	10006	6641	507	37	1684	245	804	22	66	3548	4422
1263	Anne Arundel	Maryland	32441	22490	1312	134	4542	1159	2574	39	191	11903	13155
1264	Baltimore	Maryland	84735	61583	3496	346	11558	2211	5080	68	393	32831	36771
1265	Baltimore City	Maryland	74433	49460	1971	401	10748	3405	7844	67	537	24469	32473
1266	Calvert	Maryland	3714	2453	149	17	495	175	381	6	38	1290	1448
1267	Caroline	Maryland	3003	2144	107	11	369	104	242	3	23	1114	1237
1268	Carroll	Maryland	11286	8098	386	49	1493	364	818	10	68	4105	4836
1269	Cecil	Maryland	6049	3966	245	27	839	241	660	12	59	2216	2208
1270	Charles	Maryland	5003	3143	175	26	691	322	576	11	59	1592	1899
1271	Dorchester	Maryland	3872	2934	94	15	443	98	269	2	17	1437	1675
1272	Frederick	Maryland	11339	7958	449	48	1497	418	871	13	85	4107	4777
1273	Garrett	Maryland	2744	1690	157	21	479	91	276	9	21	1023	1049
1274	Harford	Maryland	13081	8958	496	46	1831	522	1110	18	100	4602	5245
1275	Howard	Maryland	10203	7197	372	41	1316	418	770	8	81	3651	4252
1276	Kent	Maryland	2739	2041	126	11	328	57	163	3	10	1151	1119
1277	Montgomery	Maryland	53865	39909	2680	203	7011	1359	2495	20	188	20897	25454
1278	Prince George?s 	Maryland	36040	23547	1282	191	4496	2284	3845	33	362	11757	14486
1279	Queen Anne's	Maryland	3193	2375	137	11	344	92	214	4	16	1307	1236
1280	St Mary?s	Maryland	4230	2831	193	24	550	214	378	7	33	1586	1584
1281	Somerset	Maryland	2537	1870	71	15	288	85	191	3	14	958	1029
1282	Talbot	Maryland	4649	3533	225	16	571	88	197	    	19	1937	2026
1283	Washington	Maryland	13168	9260	551	61	1896	348	955	20	77	4916	5615
1284	Wicomico	Maryland	7845	5744	209	38	914	246	637	6	51	2798	3317
1285	Worcester	Maryland	5484	4241	170	20	598	99	329	5	22	2268	2138
1286	Unknown	Maryland	13	9	    	    	2	    	2	    	    	3	7
1288	"Massachusetts, total"	Massachusetts	640351	459101	21738	2613	78129	15059	58523	752	4436	233258	285397
