id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
834	Wells	Indiana	4511	3050	330	25	535	165	315	10	80	1400	2135
835	White	Indiana	4971	3195	350	35	695	170	400	15	110	1535	2230
836	Whitley	Indiana	4956	3340	305	35	590	225	330	10	120	1535	2255
837	Unknown	Indiana	14	10	    	    	    	    	    	    	5	5	5
839	"Iowa, total"	Iowa	539232	343050	45759	4091	72097	17905	41312	1570	13448	166842	251710
840	Adair	Iowa	1935	1230	235	10	310	45	80	    	25	660	970
841	Adams	Iowa	1176	710	125	10	185	50	65	5	30	370	555
842	Allamakee	Iowa	3212	2120	315	40	435	100	155	10	40	1095	1515
843	Appanoose	Iowa	3541	2080	330	25	575	130	305	15	80	1075	1605
844	Audubon	Iowa	1867	1200	230	5	260	35	90	5	40	625	950
845	Benton	Iowa	4628	2855	510	30	685	130	315	15	85	1500	2150
846	Black Hawk	Iowa	23102	14430	1585	205	2895	855	2270	95	765	6695	10310
847	Boone	Iowa	5306	3345	445	90	660	225	405	20	115	1585	2480
848	Bremer	Iowa	4334	2720	455	20	710	130	215	10	75	1380	2150
849	Buchanan	Iowa	3882	2350	400	30	590	140	270	10	90	1215	1780
850	Buena Vista	Iowa	4298	2770	495	30	620	110	195	5	75	1470	2135
851	Butler	Iowa	3781	2215	530	15	640	100	195	10	80	1275	1830
852	Calhoun	Iowa	3139	1875	355	15	540	105	175	10	65	990	1560
853	Carroll	Iowa	4839	2965	530	85	750	175	240	10	85	1530	2345
854	Cass	Iowa	3785	2315	375	20	600	110	255	15	95	1165	1870
855	Cedar	Iowa	3581	2265	405	25	515	115	190	5	65	1220	1705
856	Cerro Gordo	Iowa	10372	6675	760	95	1360	380	870	25	205	3120	4850
857	Cherokee	Iowa	3274	2025	345	15	470	110	225	5	80	1050	1515
858	Chickasaw	Iowa	2955	1790	375	30	455	95	170	5	35	1020	1355
859	Clarke	Iowa	1924	1235	175	20	235	80	130	10	40	600	895
860	Clay	Iowa	3772	2410	375	10	530	95	275	5	70	1210	1825
861	Clayton	Iowa	4384	2725	460	40	665	140	255	10	90	1430	2050
862	Clinton	Iowa	10289	6550	790	65	1370	340	845	45	285	3075	4825
863	Crawford	Iowa	3658	2135	445	15	585	105	295	10	70	1175	1710
864	Dallas	Iowa	5469	3540	395	25	735	215	400	15	145	1720	2540
865	Davis	Iowa	1698	1035	170	5	265	45	120	10	50	550	780
866	Decatur	Iowa	1950	1255	170	20	270	45	140	5	45	625	920
867	Delaware	Iowa	3208	1920	400	25	455	115	210	15	70	1065	1430
868	Des Moines	Iowa	8595	5770	520	65	1035	290	700	20	195	2525	4130
869	Dickinson	Iowa	3984	2650	430	15	515	105	210	10	50	1385	1900
870	Dubuque	Iowa	16097	10355	1330	145	2140	505	1240	45	335	4780	7655
871	Emmet	Iowa	2586	1630	240	20	405	75	160	5	50	825	1260
872	Fayette	Iowa	5008	3090	545	40	775	155	300	15	85	1640	2370
873	Floyd	Iowa	4135	2510	390	30	630	140	315	15	105	1305	1915
874	Franklin	Iowa	2694	1660	315	15	415	90	145	5	50	860	1325
875	Fremont	Iowa	2043	1320	145	20	275	70	150	10	55	630	960
876	Greene	Iowa	2718	1735	265	15	395	80	170	5	55	870	1350
877	Grundy	Iowa	2891	1835	345	10	430	65	135	10	60	960	1430
878	Guthrie	Iowa	2975	1925	270	15	430	90	170	5	70	965	1425
879	Hamilton	Iowa	3630	2395	310	20	485	115	215	5	85	1230	1715
880	Hancock	Iowa	2676	1635	305	10	425	105	145	10	40	890	1300
881	Hardin	Iowa	4766	3005	495	15	735	135	260	15	105	1550	2360
882	Harrison	Iowa	3311	2020	335	30	525	100	235	10	55	1055	1565
883	Henry	Iowa	3763	2465	285	20	505	120	270	10	85	1185	1810
884	Howard	Iowa	2544	1545	325	15	435	60	115	5	45	900	1245
885	Humboldt	Iowa	2664	1635	320	15	445	60	150	5	35	880	1335
886	Ida	Iowa	1964	1200	255	10	340	45	95	    	15	660	970
887	Iowa	Iowa	3231	2145	270	25	480	75	175	5	60	1040	1595
888	Jackson	Iowa	4269	2640	410	35	645	155	280	10	95	1350	1935
889	Jasper	Iowa	7333	4815	625	60	900	255	525	20	135	2315	3385
890	Jefferson	Iowa	2782	1815	225	30	375	70	220	5	40	870	1340
891	Johnson	Iowa	9825	6355	605	90	1050	405	1020	15	285	2875	4375
892	Jones	Iowa	3898	2445	410	30	590	100	230	10	80	1255	1855
893	Keokuk	Iowa	2861	1700	315	20	460	100	195	10	60	885	1340
894	Kossuth	Iowa	4261	2565	505	45	695	130	230	10	80	1400	2020
895	Lee	Iowa	7709	4935	500	50	1060	275	640	25	220	2250	3640
896	Linn	Iowa	29053	19595	1785	235	3305	960	2365	65	745	8765	13230
897	Louisa	Iowa	2147	1375	170	15	275	75	175	5	55	690	935
898	Lucas	Iowa	2272	1435	195	15	320	60	185	10	55	715	1070
899	Lyon	Iowa	2557	1550	370	15	395	50	115	10	55	855	1240
900	Madison	Iowa	2579	1635	225	25	370	85	165	10	65	825	1205
901	Mahaska	Iowa	4586	2975	430	25	580	140	310	20	110	1490	2180
902	Marion	Iowa	6041	3720	555	35	820	195	535	20	160	1895	2760
903	Marshall	Iowa	8139	5445	570	50	975	225	640	20	215	2720	3670
904	Mills	Iowa	2598	1460	180	120	280	275	180	10	90	725	1030
906	Mitchell	Iowa	2651	1665	330	10	395	65	130	5	50	910	1275
907	Monona	Iowa	2685	1630	265	25	505	65	140	5	50	870	1350
908	Monroe	Iowa	1909	1180	140	20	275	60	155	10	70	585	840
909	Montgomery	Iowa	3063	1970	255	20	385	75	245	10	100	935	1445
910	Muscatine	Iowa	7028	4480	520	55	890	225	645	20	195	2135	3165
911	O?Brien	Iowa	3776	2250	510	40	605	110	195	5	60	1225	1840
912	Osceola	Iowa	1663	980	200	10	290	45	85	10	45	535	800
913	Page	Iowa	4281	2800	340	35	535	150	285	10	125	1350	2055
914	Palo AIto	Iowa	2665	1595	300	20	445	80	165	10	50	845	1280
915	Plymouth	Iowa	4924	3050	570	35	695	160	310	5	100	1700	2275
916	Pocahontas	Iowa	2284	1420	260	5	395	40	115	5	40	775	1165
917	Polk	Iowa	51751	34185	2550	380	5620	2005	5195	135	1680	14720	23680
918	Pottawattamie	Iowa	14774	9185	970	100	1770	565	1575	60	550	4205	6480
919	Poweshiek	Iowa	3852	2610	335	25	495	105	225	5	50	1275	1880
920	Ringgold	Iowa	1504	965	150	15	220	30	95	5	25	490	725
921	Sac	Iowa	3085	1955	370	15	450	80	160	5	50	1040	1510
922	Scott	Iowa	24017	15075	1645	205	2980	875	2335	90	810	6975	10600
923	Shelby	Iowa	3115	1970	405	15	465	70	140	10	40	1080	1530
924	Sioux	Iowa	5644	3410	825	40	865	140	265	10	90	1955	2765
925	Story 	Iowa	9131	6290	690	45	1095	255	595	15	145	2840	4515
926	Tama	Iowa	4004	2475	490	15	650	115	195	5	60	1325	1970
927	Taylor	Iowa	1904	1185	215	5	290	45	120	5	35	635	925
928	Union	Iowa	2828	1750	240	25	405	85	230	10	80	850	1350
929	Van Buren	Iowa	1917	1230	185	20	265	70	105	5	35	645	890
930	Wapello	Iowa	8524	5120	690	75	1205	255	855	50	270	2460	3835
931	Warren	Iowa	5640	3750	390	40	630	190	495	20	125	1745	2470
932	Washington	Iowa	4464	2910	450	25	560	155	260	10	95	1440	2200
933	Wayne	Iowa	2025	1245	255	10	285	55	115	10	50	700	955
934	Webster	Iowa	9114	5805	710	70	1125	345	770	25	260	2770	4170
935	Winnebago	Iowa	2732	1800	290	15	365	75	130	5	50	905	1360
936	Winneshiek	Iowa	3793	2460	430	40	515	105	190	    	55	1325	1810
937	Woodbury	Iowa	18457	11520	1265	145	2280	705	1785	65	695	5340	8420
938	Worth	Iowa	1818	1150	165	5	275	55	110	5	55	580	875
939	Wright	Iowa	3656	2260	400	25	590	90	195	5	90	1190	1810
940	Unknown	Iowa	10	5	    	    	5	    	    	    	    	5	    
942	"Kansas, total"	Kansas	435675	277619	32284	3419	54954	16759	36824	1274	12542	132095	199623
943	Allen	Kansas	3353	1990	275	20	510	135	285	15	125	1025	1500
944	Anderson	Kansas	1951	1210	165	20	280	75	135	5	60	610	920
945	Atchison	Kansas	3248	2155	220	15	430	100	240	5	85	985	1560
946	Barber	Kansas	1468	920	140	10	220	35	95	10	40	460	715
947	Barton	Kansas	6042	3930	500	30	890	170	380	20	120	1915	2960
948	Bourbon	Kansas	3653	2320	225	30	440	155	310	15	160	1075	1640
949	Brown	Kansas	2640	1670	225	25	365	110	175	10	60	840	1255
950	Butler	Kansas	8928	5665	675	55	1210	360	675	25	265	2755	4005
951	Chase	Kansas	719	460	65	5	80	20	60	5	25	240	325
952	Chautauqua	Kansas	1296	795	110	15	165	35	100	15	60	430	555
953	Cherokee	Kansas	4701	2615	355	35	780	170	540	35	170	1315	2075
954	Cheyenne	Kansas	939	590	135	5	140	15	40	    	15	340	455
955	Clark	Kansas	604	405	55	    	95	15	30	    	5	205	315
956	Clay	Kansas	2191	1405	230	10	325	60	110	5	45	750	1090
957	Cloud	Kansas	2917	1920	245	15	385	100	180	5	65	865	1530
958	Coffey	Kansas	1903	1215	160	15	300	70	110	5	30	640	915
959	Comanche	Kansas	583	375	50	5	85	25	35	5	5	185	295
960	Cowley	Kansas	7372	4570	535	110	925	350	625	30	230	2165	3335
961	Crawford	Kansas	7646	4515	595	65	1180	285	700	40	270	2140	3680
962	Decatur	Kansas	1036	675	115	5	160	30	35	5	10	345	510
963	Dickinson	Kansas	4260	2775	370	20	590	125	280	15	85	1365	2070
964	Doniphan	Kansas	1671	1020	150	15	260	60	120	10	35	550	770
965	Douglas	Kansas	9376	5805	645	90	1115	340	1015	25	340	2725	4115
966	Edwards	Kansas	931	600	90	10	125	35	50	    	20	315	435
967	Elk	Kansas	1032	630	90	15	145	35	85	    	30	335	450
968	Ellis	Kansas	4703	2925	385	50	645	220	360	5	110	1450	2145
969	Ellsworth	Kansas	1571	1055	110	10	235	40	90	5	30	515	795
970	Finney	Kansas	3784	2040	295	60	530	295	375	20	170	1030	1540
971	Ford	Kansas	4299	2805	335	40	545	185	295	10	85	1435	1960
972	Franklin	Kansas	4459	2775	330	35	575	190	420	15	120	1350	1965
973	Geary	Kansas	3409	2030	240	30	455	165	330	20	140	965	1395
974	Gove	Kansas	772	495	115	5	115	10	30	    	    	280	390
975	Graham	Kansas	885	575	65	5	125	25	55	5	30	290	395
976	Grant	Kansas	921	550	75	10	150	50	60	5	20	275	415
977	Gray	Kansas	846	515	115	10	130	15	45	    	15	285	420
978	Greeley	Kansas	331	205	30	    	50	20	15	5	10	110	165
979	Greenwood	Kansas	2299	1440	190	20	315	65	185	15	70	750	1050
980	Hamilton	Kansas	586	375	55	    	90	20	35	    	10	195	290
981	Harper	Kansas	1822	1175	165	10	300	55	85	    	35	580	945
982	Harvey	Kansas	5796	3995	430	30	615	150	435	10	130	1850	2820
983	Haskell	Kansas	569	330	70	5	80	35	30	5	15	190	250
984	Hodgeman	Kansas	453	280	50	    	75	5	30	5	10	165	210
985	Jackson	Kansas	2525	1575	225	25	310	80	200	10	100	810	1110
986	Jefferson	Kansas	2985	1870	215	20	325	130	280	15	130	955	1180
987	Jewell	Kansas	1213	755	155	10	180	20	70	    	20	435	570
988	Johnson	Kansas	48328	33130	3370	255	5435	1625	3390	60	1065	14915	23125
989	Kearny	Kansas	618	340	65	    	100	30	55	    	30	190	255
990	Kingman	Kansas	1984	1250	220	15	270	55	130	5	40	675	930
991	Kiowa	Kansas	867	585	75	10	100	20	65	5	10	295	420
992	Labette	Kansas	5013	3115	300	90	630	245	465	10	160	1410	2340
993	Lane	Kansas	556	335	65	5	105	15	25	    	5	190	275
994	Leavenworth	Kansas	8286	5235	575	55	995	355	775	25	270	2425	3595
995	Lincoln	Kansas	994	640	100	5	140	25	60	    	25	340	480
996	Linn	Kansas	2306	1450	180	15	275	95	195	5	90	770	935
997	Logan	Kansas	773	505	85	5	120	15	30	5	10	275	375
998	Lyon	Kansas	4966	3150	335	40	620	200	470	20	130	1405	2330
999	Me Pherson	Kansas	6071	4205	545	35	760	145	265	5	110	2035	3125
1000	Marion	Kansas	3352	2200	335	30	415	105	200	10	55	1140	1625
1001	Marshall	Kansas	2811	1775	310	20	435	75	135	10	50	955	1395
1002	Meade	Kansas	964	600	105	5	170	35	40	    	10	315	490
1003	Miami	Kansas	4196	2570	265	55	490	205	435	15	160	1215	1750
1004	Mitchell	Kansas	1795	1195	155	15	265	60	75	    	30	600	905
1005	Montgomery	Kansas	8932	5510	655	55	1255	335	800	35	285	2625	4105
1006	Morris	Kansas	1536	1025	155	10	200	30	85	5	25	535	720
1007	Morton	Kansas	608	360	70	    	100	15	40	5	20	190	290
1009	Nemaha	Kansas	2551	1630	285	35	395	65	110	5	25	895	1265
1010	Neosho	Kansas	3814	2390	285	40	520	165	310	5	95	1160	1760
1011	Ness	Kansas	986	640	115	5	160	20	35	    	10	350	490
1012	Norton	Kansas	1438	925	130	5	215	25	90	5	45	475	710
1013	Osage	Kansas	3263	2080	225	20	410	110	290	15	115	1000	1430
1014	Osborne	Kansas	1347	895	140	10	225	15	50	5	5	465	700
1015	Ottawa	Kansas	1311	845	110	    	190	35	85	5	40	425	625
1016	Pawnee	Kansas	1685	1085	145	25	210	65	120	5	30	510	810
1017	Phillips	Kansas	1558	970	185	10	250	50	65	5	25	515	780
1018	Pottawatomie	Kansas	2942	1895	265	10	355	110	205	10	90	975	1305
1019	Pratt	Kansas	2182	1415	205	5	310	55	150	5	40	700	1060
1020	Rawlins	Kansas	885	545	115	10	140	20	40	5	10	310	425
1021	Reno	Kansas	13080	8565	1020	85	1595	380	1030	40	365	4065	6150
1022	Republic	Kansas	1789	1215	190	10	230	40	80	5	20	625	900
1023	Rice	Kansas	2503	1585	210	20	365	80	165	5	70	775	1200
1024	Riley	Kansas	5373	3550	450	30	640	195	375	10	125	1710	2525
1025	Rooks	Kansas	1523	950	180	10	250	45	70	5	15	505	755
1026	Rush	Kansas	1157	740	125	10	170	20	60	5	25	400	550
1027	Russell	Kansas	2161	1370	200	10	360	65	120	    	35	705	1055
1028	Saline	Kansas	9311	5995	655	45	1185	390	800	25	215	2815	4365
1029	Scott	Kansas	961	605	105	    	150	20	55	5	25	315	455
1030	Sedgwick	Kansas	65151	42005	4015	550	7230	2715	6430	160	2045	19050	28895
1031	Seward	Kansas	2469	1525	175	10	335	130	215	    	80	740	1060
1032	Shawnee	Kansas	28746	18000	1470	295	3015	1285	3520	70	1095	7810	12485
1033	Sheridan	Kansas	682	420	90	10	115	20	25	    	    	235	325
1034	Sherman	Kansas	1377	835	125	10	235	55	90	5	25	420	670
1035	Smith	Kansas	1442	945	165	    	230	35	55	    	10	525	740
1036	Stafford	Kansas	1330	840	130	15	200	65	55	5	20	430	655
1037	Stanton	Kansas	365	220	40	5	50	30	15	    	5	120	160
1038	Stevens	Kansas	917	545	105	5	150	50	45	5	10	285	455
1039	Sumner	Kansas	4885	2995	385	30	745	195	365	15	155	1450	2270
1040	Thomas	Kansas	1398	890	130	10	185	60	85	10	30	450	660
1041	Trego	Kansas	944	610	105	5	130	25	55	    	15	320	460
1042	Wabaunsee	Kansas	1495	905	140	15	185	65	115	10	60	500	605
1043	Wallace	Kansas	359	230	45	    	50	20	15	    	    	125	170
1044	Washington	Kansas	2010	1290	240	10	310	35	95	5	25	755	965
1045	Wichita	Kansas	467	295	60	5	70	10	20	    	10	180	210
1046	Wilson	Kansas	2662	1635	250	20	355	85	210	15	90	820	1210
1047	Woodson	Kansas	1199	765	105	10	140	30	110	5	35	405	520
1048	Wyandotte	Kansas	26309	15585	1160	285	2940	1515	3450	130	1245	6790	10860
1049	Unknown	Kansas	4	5	    	    	    	    	    	    	    	    	5
1051	"Kentucky, total"	Kentucky	717335	363047	51492	7085	105660	32232	107872	8888	41059	181232	277482
1052	Adair	Kentucky	3570	1730	285	30	550	145	555	40	235	920	1330
1053	Alien	Kentucky	3318	1805	215	20	475	140	460	30	175	880	1305
1054	Anderson	Kentucky	2648	1550	180	15	360	120	305	10	105	740	1100
1055	Ballard	Kentucky	1904	1050	145	15	300	75	225	20	75	530	820
1056	Barren	Kentucky	7719	4195	500	60	1100	280	1155	40	390	2015	3070
1057	Bath	Kentucky	2246	1090	200	30	350	85	340	30	120	625	825
1058	Bell	Kentucky	7412	2400	525	95	1375	400	1640	225	750	1430	2360
1059	Boone	Kentucky	8992	4960	630	70	1230	420	1165	50	465	2325	3550
1060	Bourbon	Kentucky	3497	2030	230	30	510	135	395	20	145	930	1520
1061	Boyd	Kentucky	10808	5415	1005	80	1880	390	1430	125	485	2780	4525
1062	Boyle	Kentucky	5260	3090	335	40	695	165	675	30	230	1395	2255
1063	Bracken	Kentucky	1656	805	155	25	315	80	180	20	75	455	660
1064	Breathitt	Kentucky	3521	985	245	70	490	190	920	150	470	630	845
1065	Breckinridge	Kentucky	3587	1850	350	45	540	170	425	35	175	1030	1320
1066	Bullitt	Kentucky	6947	3445	460	75	840	310	1305	60	450	1715	2200
1067	Butler	Kentucky	2378	1055	180	25	385	110	420	35	170	610	825
1068	Caldwell	Kentucky	3196	1845	210	30	465	120	380	25	120	855	1390
1069	Calloway	Kentucky	6391	3850	470	35	925	185	670	45	210	1870	2835
1070	Campbell	Kentucky	14633	8450	1055	110	2180	610	1580	75	575	3950	6475
1071	Carlisle	Kentucky	1302	755	95	5	195	50	155	10	35	375	555
1072	Carroll	Kentucky	2017	1090	140	15	295	90	270	20	100	555	790
1073	Carter	Kentucky	5009	2100	455	65	880	290	845	85	290	1260	1700
1074	Casey	Kentucky	3043	1380	275	35	540	130	495	20	165	795	1145
1075	Christian	Kentucky	9567	5285	635	115	1350	510	1225	60	385	2525	3895
1076	Clark	Kentucky	5704	3070	415	60	775	255	795	45	290	1505	2215
1077	Clay	Kentucky	4452	1355	315	85	690	260	1040	170	535	850	1165
1078	Clinton	Kentucky	2266	1025	125	10	335	85	485	30	170	515	775
1079	Crittenden	Kentucky	2187	1125	150	15	360	95	300	25	115	575	840
1080	Cumberland	Kentucky	1729	835	140	15	270	80	295	15	75	465	640
1081	Daviess	Kentucky	17510	10400	1080	150	2270	625	2105	110	770	4620	7495
1082	Edmonson	Kentucky	2260	1050	180	20	355	75	425	20	135	590	780
1083	Elliott	Kentucky	1283	440	145	20	255	75	225	30	95	315	400
1084	Estill	Kentucky	2979	1315	210	40	435	135	585	50	210	700	985
1085	Fayette	Kentucky	32780	19475	2100	295	4390	1375	3910	120	1115	8665	14535
1086	Fleming	Kentucky	2661	1320	260	40	470	125	310	30	105	705	1055
1087	Floyd	Kentucky	10284	2895	765	120	1720	575	2495	450	1265	1910	2780
1088	Franklin	Kentucky	9625	5285	365	215	1060	1175	1015	30	480	2320	3825
1089	Fulton	Kentucky	2146	1145	115	25	310	105	320	15	110	530	900
1090	Gallatin	Kentucky	951	465	65	10	150	65	130	5	60	245	345
1091	Garrard	Kentucky	2632	1400	195	25	380	100	365	30	140	725	1030
1092	Grant 	Kentucky	3367	1620	215	35	490	180	550	40	240	815	1210
1093	Graves	Kentucky	8520	5005	585	55	1070	295	1100	70	340	2330	3665
1094	Grayson	Kentucky	4780	2380	415	50	705	195	725	40	270	1310	1735
1095	Green	Kentucky	2577	1320	260	25	405	80	350	20	115	730	1025
1096	Greenup	Kentucky	6160	2695	560	60	955	285	1100	115	390	1450	2180
1097	Hancock	Kentucky	1321	720	120	10	195	45	160	10	60	370	525
1098	Hardin	Kentucky	12102	6205	1035	115	1745	665	1590	85	660	3200	4485
1099	Harlan	Kentucky	9314	2600	630	110	1700	490	2170	410	1200	1645	2720
1100	Harrison	Kentucky	3436	1915	270	25	510	175	385	25	130	1005	1405
1101	Hart	Kentucky	3384	1630	315	30	570	180	450	40	170	890	1300
1102	Henderson	Kentucky	8173	4505	505	55	1275	330	1050	65	385	2115	3425
1103	Henry	Kentucky	2657	1410	225	20	415	130	320	20	115	760	1055
1104	Hickman	Kentucky	1189	650	80	15	160	25	185	10	65	310	490
1105	Hopkins	Kentucky	9752	4755	760	85	1700	400	1430	115	510	2435	3960
1106	Jackson	Kentucky	2575	950	240	45	425	105	520	60	230	615	795
1107	Jefferson	Kentucky	124509	73675	8190	1005	17170	4775	14685	530	4480	33525	55010
1108	Jessamine	Kentucky	4756	2650	325	40	605	220	640	35	240	1305	1785
1109	Johnson	Kentucky	5277	1870	400	55	845	275	1175	155	505	1130	1610
1110	Kenton	Kentucky	22275	12715	1400	190	3115	965	2720	155	1015	5690	9750
1111	Knott	Kentucky	3585	925	275	45	625	260	865	150	440	640	945
1112	Knox	Kentucky	6192	2165	395	85	1040	370	1395	155	585	1190	1920
1113	Larue	Kentucky	2657	1400	270	20	430	105	315	25	90	780	1075
1114	Laurel	Kentucky	9041	3720	760	115	1350	415	1805	155	720	2105	2855
1115	Lawrence	Kentucky	2993	1060	260	45	530	195	590	80	230	670	930
1116	Lee	Kentucky	1767	630	120	30	290	70	410	45	175	375	525
1118	Leslie	Kentucky	3043	750	225	30	445	175	865	150	400	520	690
1119	Letcher	Kentucky	6357	1750	505	75	1195	340	1535	245	710	1195	1800
1120	Lewis	Kentucky	2535	1140	205	40	385	110	425	50	180	625	855
1121	Lincoln	Kentucky	4357	2145	345	50	655	210	700	40	210	1170	1570
1122	Livingston	Kentucky	2248	1050	185	15	335	75	405	40	140	580	790
1123	Logan	Kentucky	5218	2790	385	60	845	220	640	35	245	1395	2145
1124	Lyon	Kentucky	1768	1030	135	10	240	45	235	15	60	540	680
1125	McCracken	Kentucky	13765	7845	880	105	1930	490	1805	100	610	3625	6020
1126	McCreary	Kentucky	3386	1070	215	45	555	200	835	85	385	640	980
1127	McLean	Kentucky	2040	1060	165	15	320	80	295	20	85	560	810
1128	Madison	Kentucky	9333	4970	655	90	1265	375	1445	80	455	2405	3635
1129	Magoffin	Kentucky	2514	730	200	35	440	175	560	105	270	515	650
1130	Marion	Kentucky	3488	1810	250	45	490	170	500	35	185	815	1445
1131	Marshall	Kentucky	6819	3975	570	35	915	215	805	55	250	2085	2735
1132	Martin	Kentucky	2813	645	175	40	400	155	805	170	425	460	590
1133	Mason	Kentucky	3411	2015	255	35	500	120	310	30	145	980	1485
1134	Meade	Kentucky	2919	1395	265	25	480	140	420	25	170	790	1025
1135	Menifee	Kentucky	1170	475	90	15	165	65	240	25	95	280	335
1136	Mercer	Kentucky	4069	2380	300	20	585	165	450	25	145	1130	1760
1137	Metcalfe	Kentucky	2123	1045	175	25	340	105	330	10	90	570	770
1138	Monroe	Kentucky	2753	1195	180	25	455	120	585	30	165	645	985
1139	Montgomery	Kentucky	4079	2085	265	40	580	175	665	50	215	1060	1550
1140	Morgan	Kentucky	2332	890	210	25	370	90	440	75	230	580	720
1141	Muhlenberg	Kentucky	7290	3165	640	75	1360	295	1175	125	455	1780	2730
1142	Nelson	Kentucky	5854	3160	450	60	830	305	710	40	300	1425	2490
1143	Nicholas	Kentucky	1464	795	110	15	205	55	200	10	75	395	580
1144	Ohio	Kentucky	4869	2360	390	55	745	190	770	80	280	1260	1805
1145	Oldham	Kentucky	4048	2245	275	55	505	290	475	20	180	1105	1490
1146	Owen	Kentucky	1632	910	115	10	235	50	215	20	80	465	640
1147	Owsley	Kentucky	1204	460	105	20	185	60	235	35	105	300	370
1148	Pendleton	Kentucky	2212	1090	180	30	360	115	285	20	130	585	820
1149	Perry	Kentucky	6890	1970	470	95	1165	430	1665	290	805	1205	1925
1150	Pike	Kentucky	16473	4485	1280	180	2625	830	4275	720	2080	2965	4325
1151	Powell	Kentucky	2398	925	145	20	340	125	545	45	250	515	670
1152	Pulaski	Kentucky	12173	5660	950	165	1750	590	2145	145	770	3055	4240
1153	Robertson	Kentucky	425	215	40	5	75	15	45	5	25	120	175
1154	Rockcastle	Kentucky	3045	1280	265	35	505	150	550	50	210	740	1030
1155	Rowan	Kentucky	3347	1600	240	35	475	155	555	60	230	850	1185
1156	Russell	Kentucky	3975	1800	315	40	620	165	730	65	240	985	1415
1157	Scott	Kentucky	3922	2240	275	35	535	185	445	20	185	1065	1595
1158	Shelby	Kentucky	4613	2635	325	35	690	205	545	25	155	1315	1905
1159	Simpson	Kentucky	2919	1690	185	25	395	130	355	10	130	815	1205
1160	Spencer	Kentucky	1437	725	145	20	175	55	210	15	95	410	480
1161	Taylor	Kentucky	5045	2610	340	40	650	205	840	45	315	1285	1880
1162	Todd	Kentucky	2304	1220	210	30	405	95	245	15	85	640	985
1163	Trigg	Kentucky	2848	1655	210	30	385	95	345	25	105	880	1095
1164	Trimble	Kentucky	1296	650	125	10	195	45	175	10	85	365	495
1165	Union	Kentucky	2942	1505	235	30	495	130	375	35	135	780	1200
1166	Warren	Kentucky	13653	7510	775	140	1800	615	2030	85	695	3440	5405
1167	Washington	Kentucky	2274	1225	225	25	330	85	270	25	90	600	985
1168	Wayne	Kentucky	4125	1755	365	45	585	200	785	60	330	1070	1275
1169	Webster	Kentucky	3103	1530	265	30	550	95	410	30	190	830	1240
1170	Whitley	Kentucky	7565	3135	450	85	1200	390	1515	145	645	1685	2520
1171	Wolfe	Kentucky	1775	605	130	35	265	115	395	50	180	380	480
1172	Woodford	Kentucky	3222	2000	215	30	385	100	350	15	130	960	1350
1173	Unknown	Kentucky	24	10	    	    	5	    	5	    	5	5	10
1175	"Louisiana, total"	Louisiana	703174	341792	59961	9555	115686	46919	81947	8029	39285	182299	273602
1176	Acadia	Louisiana	11091	4400	985	110	1970	675	1650	265	1035	2555	3880
1177	Allen	Louisiana	3986	1705	335	60	780	220	555	80	255	995	1465
1178	Ascension	Louisiana	8271	3615	825	95	1505	745	920	100	465	2065	2990
1179	Assumption	Louisiana	3916	1490	415	70	695	310	550	100	285	955	1295
1180	Avoyelles	Louisiana	8260	3500	865	95	1535	480	1060	140	585	2095	3130
1181	Beauregard 	Louisiana	5247	2500	545	55	930	275	610	85	250	1440	1980
1182	Bienville	Louisiana	3520	1750	310	40	680	185	360	35	160	965	1470
1183	Bossier	Louisiana	12400	6845	930	155	1855	815	1250	85	465	3355	4860
1184	Caddo	Louisiana	43542	24550	3110	560	6800	2570	4235	200	1515	11665	19115
1185	Calcasieu	Louisiana	29754	14180	3100	375	5240	1795	3255	320	1490	8055	11565
1186	Caldwell	Louisiana	1889	915	170	25	345	110	240	20	65	520	740
1187	Cameron	Louisiana	1220	610	150	15	205	70	110	10	50	370	445
1188	Catahoula	Louisiana	2362	1050	240	40	415	125	315	40	135	630	860
1189	Claiborne	Louisiana	3430	1885	280	40	635	175	275	20	120	1000	1495
1190	Concordia	Louisiana	4049	1925	345	85	700	280	465	45	205	1095	1485
1191	De Soto	Louisiana	4987	2435	385	60	905	355	565	50	230	1320	1990
1192	Bast Baton Rouge	Louisiana	51471	26810	4595	700	8520	3925	4540	330	2050	13885	21655
1193	Bast Carroll	Louisiana	1721	840	115	55	275	165	190	5	75	460	620
1194	Bast Feliciana	Louisiana	3015	1355	235	45	525	255	400	30	170	830	1055
1195	Evangeline	Louisiana	7483	2625	665	80	1160	380	1420	225	930	1580	2320
1196	Franklin	Louisiana	4138	2065	410	55	785	270	375	30	150	1180	1715
1197	Grant	Louisiana	3227	1445	280	25	540	190	465	55	225	855	1150
1198	Iberia	Louisiana	12056	5240	1175	205	2030	810	1405	220	970	3000	4345
1199	Iberville	Louisiana	5112	2365	460	70	960	395	550	55	260	1380	1910
1200	Jackson	Louisiana	3354	1740	320	50	625	170	310	30	105	950	1455
1201	Jefferson	Louisiana	70903	38225	5715	825	11055	3940	7625	510	3005	19270	29620
1202	Jefferson Davis	Louisiana	6150	2730	630	80	1040	355	765	95	455	1615	2245
