id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
838	Calhoun	Iowa	2113	1406	131	10	393	45	118	2	9	823	958
839	Carroll	Iowa	3283	2214	206	34	530	107	177	1	14	1302	1461
840	Cass	Iowa	2529	1758	134	9	402	47	168	    	13	975	1163
841	Cedar	Iowa	2474	1743	147	8	363	52	145	1	15	1022	1059
842	Cerro Gordo	Iowa	7483	5274	302	37	1027	200	598	5	41	2831	3270
843	Cherokee	Iowa	2322	1602	135	7	342	57	162	1	17	948	972
844	Chickasaw	Iowa	1983	1368	139	11	298	41	121	1	5	849	802
845	Clarke	Iowa	1211	855	59	5	153	40	89	1	9	453	524
846	Clay	Iowa	2657	1865	146	4	383	48	194	2	13	1043	1202
847	Clayton	Iowa	2728	1887	150	13	417	73	174	2	13	1073	1147
848	Clinton	Iowa	7387	5195	307	24	988	173	636	6	61	2729	3170
849	Crawford	Iowa	2391	1553	147	5	388	60	221	2	17	933	978
850	Dallas	Iowa	4076	2912	162	12	514	123	319	1	31	1601	1704
851	Davis	Iowa	1054	715	57	2	165	15	92	1	7	397	459
852	Decatur	Iowa	1212	839	46	8	177	29	105	2	7	451	531
853	Delaware	Iowa	2134	1451	155	8	306	59	142	1	13	852	843
854	Des Moines	Iowa	6444	4705	206	26	765	151	545	3	40	2354	2857
855	Dickinson	Iowa	2961	2147	176	6	386	65	168	2	11	1249	1251
856	Dubuque 	Iowa	11808	8315	531	50	1584	298	935	9	85	4433	5059
857	Emmet	Iowa	1818	1266	96	8	283	39	118	1	8	718	807
858	Fayette	Iowa	3253	2224	186	12	512	78	218	2	19	1277	1404
859	Floyd	Iowa	2902	1955	151	14	415	79	263	3	21	1114	1203
860	Franklin	Iowa	1872	1277	121	4	304	46	111	1	9	773	819
861	Fremont	Iowa	1344	955	59	5	173	31	110	    	10	529	587
862	Greene	Iowa	1878	1325	106	6	279	35	118	1	7	762	850
863	Grundy	Iowa	2095	1468	134	5	324	30	120	1	14	864	915
864	Guthrie	Iowa	2004	1432	96	5	281	37	141	1	14	804	852
865	Hamilton	Iowa	2573	1865	128	8	345	53	158	1	14	1073	1091
866	Hancock	Iowa	1855	1258	119	4	304	54	103	1	12	754	812
867	Hardin	Iowa	3305	2304	180	6	553	56	189	1	17	1332	1503
868	Harrison	Iowa	2210	1501	112	8	347	47	175	2	16	869	936
869	Henry	Iowa	2666	1913	113	8	362	62	189	2	16	1013	1192
870	Howard	Iowa	1558	1053	103	3	272	29	86	2	10	641	697
871	Humboldt	Iowa	1892	1286	120	6	315	37	119	1	8	778	818
872	Ida	Iowa	1342	911	100	4	223	25	73	2	5	567	593
873	Iowa	Iowa	2253	1646	94	6	326	45	129	1	7	903	1002
874	Jackson	Iowa	2827	1930	146	11	422	69	222	4	20	1084	1178
875	Jasper	Iowa	5460	3936	240	28	677	133	411	3	31	2118	2283
876	Jefferson	Iowa	1889	1349	74	9	257	40	152	1	9	705	851
877	Johnson	Iowa	7905	5700	280	41	805	238	774	3	65	2926	3285
878	Jones	Iowa	2719	1904	152	9	400	50	186	3	15	1092	1129
879	Keokuk	Iowa	1840	1244	105	3	311	42	125	1	10	728	816
880	Kossuth	Iowa	2988	2024	190	18	511	64	163	1	16	1244	1257
881	Lee	Iowa	5496	3808	192	22	765	152	509	4	46	1948	2436
882	Linn	Iowa	22706	16784	751	104	2498	583	1834	11	138	8630	9439
883	Louisa	Iowa	1543	1059	68	5	205	45	144	1	14	592	613
884	Lucas	Iowa	1462	1016	68	7	204	31	125	1	9	559	643
885	Lyon	Iowa	1716	1161	133	7	285	34	88	1	7	738	748
886	Madison	Iowa	1811	1250	78	10	263	52	143	2	13	695	778
887	Mahaska 	Iowa	3120	2212	159	12	402	69	244	2	20	1241	1336
888	Marion	Iowa	4142	2830	202	12	549	106	401	3	37	1567	1709
889	Marshall	Iowa	5907	4273	243	21	717	116	491	5	41	2357	2509
890	Mills	Iowa	1781	1141	71	44	190	165	149	2	17	624	659
892	Mitchell	Iowa	1796	1264	123	5	267	25	103	1	9	770	761
893	Monona	Iowa	1807	1192	97	5	344	42	113	2	10	717	825
894	Monroe	Iowa	1259	857	52	5	182	33	116	2	13	466	531
895	Montgomery	Iowa	2042	1452	89	5	274	40	163	1	16	789	923
896	Muscatine	Iowa	5207	3656	211	17	657	118	503	3	41	1965	2177
897	O?Brien	Iowa	2608	1730	200	17	444	67	135	1	16	1076	1136
898	Osceola	Iowa	1111	736	86	2	200	22	58	1	8	467	499
899	Page	Iowa	2850	2062	129	13	347	73	199	2	24	1105	1273
900	Palo Alto	Iowa	1761	1183	112	8	312	38	100	1	8	701	782
901	Plymouth	Iowa	3406	2356	217	9	502	79	222	    	21	1459	1396
902	Pocahontas	Iowa	1602	1079	105	4	289	24	90	1	11	655	719
903	Polk	Iowa	39801	28879	1081	152	4253	1089	3981	20	346	14139	17315
904	Pottawattamie	Iowa	10361	7094	369	43	1260	294	1186	10	104	3681	4250
905	Poweshiek	Iowa	2803	2070	128	6	366	55	168	    	12	1136	1244
906	Ringgold	Iowa	887	626	46	5	128	13	67	    	3	350	396
907	Sac	Iowa	2106	1472	137	6	332	42	105	3	9	871	940
908	Scott	Iowa	17788	12387	683	87	2223	472	1769	15	152	6480	7359
909	Shelby	Iowa	2138	1497	147	6	323	43	111	1	9	934	916
910	Sioux	Iowa	3872	2643	320	10	623	74	185	2	16	1722	1626
911	Story	Iowa	7175	5357	277	25	869	155	449	2	39	2820	3196
912	Tama	Iowa	2748	1897	176	8	450	51	149	2	15	1136	1204
913	Taylor	Iowa	1143	786	73	4	166	21	87	1	5	458	504
914	Union	Iowa	1814	1253	84	6	254	40	162	2	14	657	804
915	Van Buren	Iowa	1250	885	61	5	160	36	94	2	7	501	501
916	Wapello	Iowa	5792	3885	249	26	827	136	603	7	58	2076	2458
917	Warren	Iowa	4304	3092	147	17	471	109	438	3	29	1604	1707
918	Washington	Iowa	3208	2310	164	11	423	76	202	2	18	1264	1435
919	Wayne	Iowa	1179	798	76	2	177	27	91	1	8	481	501
920	Webster	Iowa	6494	4594	276	23	809	171	565	4	51	2498	2752
921	Winnebago	Iowa	1858	1351	105	8	247	43	96	1	9	764	808
922	Winneshiek	Iowa	2543	1809	149	15	352	68	139	1	8	1072	1075
923	Woodbury	Iowa	12776	8881	496	46	1634	347	1241	10	122	4698	5520
924	Worth	Iowa	1210	840	59	1	187	26	91	1	9	486	536
925	Wright	Iowa	2565	1770	159	8	427	51	132	1	17	1047	1156
927	"Kansas, total"	Kansas	317765	224328	12873	1316	40195	8893	27492	191	2477	120596	135330
928	Allen	Kansas	2205	1473	104	6	341	63	194	2	21	826	941
929	Anderson	Kansas	1284	886	59	3	177	32	112	2	13	493	538
930	Atchison	Kansas	2215	1561	83	9	310	62	175	1	15	813	961
931	Barber	Kansas	1034	725	52	4	163	18	64	1	8	409	471
932	Barton	Kansas	4513	3219	202	14	675	90	281	4	26	1812	2021
933	Bourbon	Kansas	2397	1680	76	8	290	70	244	3	29	844	1052
934	Brown	Kansas	1687	1189	75	10	244	51	110	1	8	667	758
935	Butler	Kansas	6925	4885	287	32	894	202	564	4	58	2693	2806
936	Chase	Kansas	458	326	22	1	53	12	41	1	4	186	186
937	Chautauqua	Kansas	819	559	38	4	104	19	80	    	11	324	325
938	Cherokee	Kansas	3129	1956	124	14	518	90	390	5	32	1084	1300
939	Cheyenne	Kansas	636	441	48	2	118	8	18	    	1	284	292
940	Clark	Kansas	426	308	17	3	68	9	21	    	2	173	201
941	Clay	Kansas	1469	1021	86	4	230	29	87	1	10	620	637
942	Cloud	Kansas	1915	1381	82	3	261	42	133	1	10	711	917
943	Coffey	Kansas	1275	883	57	6	189	40	91	    	9	504	536
944	Comanche	Kansas	429	302	19	2	72	12	24	    	1	169	203
945	Cowley	Kansas	5275	3679	204	34	683	175	454	3	42	1952	2222
946	Crawford	Kansas	5134	3398	219	24	790	141	508	4	47	1759	2325
947	Decatur	Kansas	705	501	43	3	113	14	29	1	1	297	319
948	Dickinson	Kansas	2854	2013	130	8	421	65	198	2	17	1119	1263
949	Doniphan	Kansas	1150	772	55	5	172	30	105	1	10	453	471
950	Douglas	Kansas	7349	5132	298	40	843	227	744	2	62	2733	3050
951	Edwards	Kansas	621	448	34	3	91	16	31	    	2	260	277
952	Elk	Kansas	679	458	30	6	95	19	68	    	6	256	278
953	Ellis	Kansas	3309	2295	144	17	456	119	250	2	26	1302	1376
954	Ellsworth	Kansas	1073	777	40	2	160	18	70	2	5	420	498
955	Finney	Kansas	2723	1739	123	17	401	155	266	3	22	1010	1086
956	Ford	Kansas	3153	2260	125	11	424	95	217	1	16	1298	1346
957	Franklin	Kansas	3090	2121	123	11	388	106	311	3	28	1137	1253
958	Geary	Kansas	2138	1420	80	10	297	78	228	2	22	747	853
959	Gove	Kansas	539	375	43	2	91	7	21	    	    	238	243
960	Graham	Kansas	610	434	25	1	88	11	44	1	7	252	252
961	Grant	Kansas	725	489	35	4	119	25	46	2	3	291	295
962	Gray	Kansas	632	433	45	2	95	17	37	    	3	262	273
963	Greeley	Kansas	265	177	16	    	47	11	11	    	2	114	114
964	Greenwood	Kansas	1511	1041	64	4	211	34	142	1	16	588	634
965	Hamilton	Kansas	425	307	26	    	57	10	26	    	1	179	192
966	Harper	Kansas	1248	870	63	4	228	23	55	    	5	499	593
967	Harvey	Kansas	4285	3203	176	16	461	85	311	2	28	1726	1891
968	Haskell	Kansas	451	306	32	2	60	22	24	    	3	192	175
969	Hodgeman	Kansas	337	236	19	    	55	2	22	    	3	151	141
970	Jackson	Kansas	1651	1135	74	5	213	53	149	2	18	639	664
971	Jefferson	Kansas	2175	1508	77	6	244	78	236	2	23	843	777
972	Jewell	Kansas	790	546	59	2	123	7	51	    	3	360	328
973	Johnson	Kansas	41370	30840	1612	133	4652	1063	2776	16	278	16135	18084
974	Kearny	Kansas	459	311	31	1	73	13	27	    	3	196	185
975	Kingman	Kansas	1453	1015	91	2	222	32	84	1	6	616	613
976	Kiowa	Kansas	637	475	32	5	69	16	37	    	2	269	282
977	Labette	Kansas	3307	2282	106	32	404	126	327	3	28	1142	1444
978	Lane	Kansas	423	280	29	1	87	6	18	    	2	182	187
979	Leavenworth	Kansas	5601	3811	196	18	687	178	649	4	61	1980	2210
980	Lincoln	Kansas	665	471	41	1	96	14	42	    	4	279	281
981	Linn	Kansas	1529	1062	65	6	173	50	156	2	15	621	548
982	Logan	Kansas	543	382	31	1	95	11	22	    	2	235	237
983	Lyon	Kansas	3496	2416	119	15	457	118	342	3	27	1201	1542
984	Mc Pherson	Kansas	4631	3503	232	14	570	90	203	    	22	1948	2098
985	Marion	Kansas	2283	1663	121	8	300	43	135	1	10	949	1020
986	Marshall	Kansas	1767	1240	106	6	281	33	94	1	7	739	797
987	Meade	Kansas	702	494	40	2	121	13	27	    	2	282	340
988	Miami	Kansas	2948	1988	101	19	352	113	341	1	34	1051	1147
989	Mitchell	Kansas	1230	907	56	4	179	24	54	1	4	509	572
990	Montgomery	Kansas	6055	4165	238	24	835	168	559	5	59	2198	2625
991	Morris	Kansas	996	719	46	5	134	16	69	1	6	404	425
992	Morton	Kansas	454	307	26	1	73	6	36	1	4	188	191
994	Nemaha	Kansas	1649	1171	101	10	250	34	77	1	6	701	727
995	Neosho	Kansas	2547	1760	98	12	360	69	229	2	20	944	1113
996	Ness	Kansas	703	497	46	4	111	9	31	1	4	299	310
997	Norton	Kansas	1000	708	47	3	155	17	66	    	5	412	449
998	Osage	Kansas	2195	1549	87	8	261	52	211	2	22	846	864
999	Osborne	Kansas	913	654	55	2	147	12	41	    	3	384	429
1000	Ottawa	Kansas	897	630	40	2	129	22	71	1	7	357	381
1001	Pawnee	Kansas	1226	875	55	3	165	32	87	    	10	465	558
1002	Phillips	Kansas	1072	719	67	3	190	27	59	    	7	416	493
1003	Pottawatomie	Kansas	1972	1403	95	6	235	55	159	1	17	808	785
1004	Pratt	Kansas	1598	1139	86	2	240	28	96	1	8	653	723
1005	Rawlins	Kansas	601	409	46	6	95	13	30	    	1	278	253
1006	Reno	Kansas	9600	6897	407	35	1223	221	756	7	53	3728	4161
1007	Republic	Kansas	1200	873	69	4	167	21	61	1	3	502	535
1008	Rice	Kansas	1799	1254	80	8	273	33	136	2	14	702	789
1009	Riley	Kansas	3915	2847	188	9	471	104	275	1	22	1564	1681
1010	Rooks	Kansas	1047	713	62	2	183	22	60	1	3	425	466
1011	Rush	Kansas	776	535	42	4	126	9	51	1	7	317	339
1012	Russell	Kansas	1525	1059	79	5	252	23	99	2	6	627	682
1013	Saline	Kansas	6695	4766	254	18	862	188	563	3	41	2532	2893
1014	Scott	Kansas	715	491	41	2	121	11	42	1	5	304	309
1015	Sedgwick	Kansas	50111	36070	1761	228	5454	1481	4699	23	394	18758	21116
1016	Seward	Kansas	1851	1248	79	8	253	76	168	1	18	710	751
1017	Shawnee	Kansas	21057	14696	585	112	2216	660	2561	14	214	7275	8664
1018	Sheridan	Kansas	463	311	31	3	91	14	14	    	    	197	206
1019	Sherman	Kansas	991	640	55	8	187	26	68	2	2	383	450
1020	Smith	Kansas	983	703	61	2	162	13	42	    	3	430	437
1021	Stafford	Kansas	917	635	50	7	145	29	44	1	5	366	420
1022	Stanton	Kansas	280	191	16	3	41	15	10	    	1	126	106
1023	Stevens	Kansas	697	467	43	2	118	26	39	    	3	278	324
1024	Sumner	Kansas	3554	2421	157	12	511	103	312	3	34	1347	1507
1025	Thomas	Kansas	1077	743	58	4	164	34	67	1	6	427	469
1026	Trego	Kansas	630	444	36	3	101	6	38	    	1	263	279
1027	Wabaunsee	Kansas	930	630	45	8	111	33	94	1	10	379	342
1028	Wallace	Kansas	256	190	14	2	36	5	7	    	1	102	116
1029	Washington	Kansas	1220	857	74	4	200	16	63	    	7	545	519
1030	Wichita	Kansas	366	258	28	3	50	5	18	2	2	175	146
1031	Wilson	Kansas	1751	1185	90	6	245	40	165	1	17	666	746
1032	Woodson	Kansas	712	509	30	4	89	16	58	1	8	303	290
1033	Wyandotte	Kansas	18012	11985	455	105	2000	681	2536	17	233	5839	7318
1035	"Kentucky, total "	Kentucky	467407	269869	18069	2275	66468	15560	85707	1375	8085	148737	169261
1036	Adair	Kentucky	1935	1083	68	8	276	52	402	4	40	594	661
1037	Allen	Kentucky	1952	1228	58	10	220	70	331	3	31	636	702
1038	Anderson	Kentucky	1915	1224	65	7	236	71	284	2	26	633	717
1039	Ballard	Kentucky	1192	720	47	5	190	34	173	4	18	397	473
1040	Barren	Kentucky	4521	2787	152	16	556	134	809	5	64	1437	1686
1041	Bath	Kentucky	1223	668	61	7	174	36	251	4	22	400	402
1042	Bell	Kentucky	4281	1628	161	23	763	182	1343	32	148	1021	1250
1043	Boone	Kentucky	6886	4316	258	27	931	249	999	9	97	2307	2571
1044	Bourbon	Kentucky	2222	1412	78	8	323	75	300	3	24	708	905
1045	Boyd	Kentucky	7740	4363	418	32	1338	207	1259	21	103	2571	2898
1046	Boyle	Kentucky	3493	2306	126	16	429	76	489	5	44	1177	1411
1047	Bracken	Kentucky	958	534	44	6	175	37	148	2	13	316	337
1048	Breathitt	Kentucky	1963	626	62	14	261	92	797	20	93	428	405
1049	Breckinridge	Kentucky	2132	1238	112	18	316	80	338	4	26	730	724
1050	Bullitt	Kentucky	5203	2958	177	27	615	192	1133	8	94	1644	1502
1051	Butler	Kentucky	1346	681	52	8	213	46	304	6	34	405	433
1052	Caldwell	Kentucky	2022	1299	60	11	283	55	289	5	20	677	809
1053	Calloway	Kentucky	4384	2940	175	13	607	86	514	7	43	1629	1759
1054	Campbell	Kentucky	10437	6755	431	43	1555	311	1221	10	110	3574	4327
1055	Carlisle	Kentucky	839	529	30	1	118	26	125	1	7	299	321
1056	Carroll	Kentucky	1246	759	46	4	165	46	206	3	17	422	435
1057	Carter	Kentucky	3020	1422	148	19	514	135	715	14	53	922	903
1058	Casey	Kentucky	1603	819	70	9	287	58	330	3	29	491	546
1059	Christian	Kentucky	5897	3682	211	35	787	248	853	8	71	1939	2247
1060	Clark	Kentucky	3703	2225	150	19	487	125	631	8	55	1214	1321
1061	Clay	Kentucky	2295	783	77	15	327	97	866	20	108	529	527
1062	Clinton	Kentucky	1168	597	35	4	145	38	316	3	30	325	359
1063	Crittenden	Kentucky	1404	785	49	6	213	52	263	5	28	441	496
1064	Cumberland	Kentucky	894	476	31	4	122	36	210	2	14	258	297
1065	Daviess	Kentucky	12101	7983	443	53	1580	309	1571	15	144	4011	4978
1066	Edmonson	Kentucky	1317	692	56	7	190	45	302	3	25	429	409
1067	Elliott	Kentucky	670	266	37	6	135	28	175	6	19	186	201
1068	Estill	Kentucky	1667	847	64	15	213	51	435	7	33	479	516
1069	Fayette	Kentucky	23509	15511	903	102	3071	700	2962	17	238	7991	9810
1070	Fleming	Kentucky	1505	846	72	6	253	55	245	4	24	482	552
1071	Floyd	Kentucky	6098	2098	231	36	1012	260	2150	68	244	1455	1508
1072	Franklin	Kentucky	6453	4166	136	73	698	524	763	4	90	1993	2601
1073	Fulton	Kentucky	1225	741	40	6	181	44	194	3	16	380	492
1074	Gallatin	Kentucky	621	353	22	6	96	29	105	2	9	203	212
1075	Garrard	Kentucky	1605	968	53	4	208	57	285	3	28	518	561
1076	Grant	Kentucky	2150	1177	75	15	314	94	427	4	45	666	724
1077	Graves	Kentucky	5427	3496	200	23	660	146	822	11	69	1858	2104
1078	Grayson	Kentucky	2844	1614	115	18	391	91	556	6	54	943	902
1079	Green	Kentucky	1418	817	62	7	208	38	261	2	21	460	507
1080	Greenup	Kentucky	4238	2116	214	21	666	147	966	22	87	1272	1342
1081	Hancock	Kentucky	873	520	38	4	138	27	131	2	13	290	325
1082	Hardin	Kentucky	7480	4332	336	34	1113	309	1221	14	121	2457	2613
1083	Harlan	Kentucky	5748	1921	196	33	986	228	2064	69	252	1298	1517
1084	Harrison	Kentucky	2121	1302	88	5	312	94	293	2	25	715	820
1085	Hart	Kentucky	1794	970	84	12	288	65	339	3	32	567	626
1086	Henderson	Kentucky	5738	3578	188	17	855	172	846	9	70	1929	2249
1087	Henry	Kentucky	1651	996	75	7	242	52	248	3	27	580	597
1088	Hickman	Kentucky	766	475	25	5	98	19	128	1	14	256	292
1089	Hopkins	Kentucky	6708	3670	286	24	1153	220	1221	22	109	2089	2494
1090	Jackson	Kentucky	1288	538	56	10	198	46	386	8	46	352	328
1091	Jefferson	Kentucky	89355	58767	3411	391	12339	2399	11071	75	901	30655	37343
1092	Jessamine	Kentucky	3218	2000	121	12	406	120	505	5	49	1086	1160
1093	Johnson	Kentucky	3133	1303	116	18	499	112	958	25	100	823	871
1094	Kenton	Kentucky	15682	10012	567	79	2235	499	2081	21	187	5264	6431
1095	Knott	Kentucky	2005	616	78	11	319	101	766	24	89	456	440
1096	Knox	Kentucky	3464	1403	117	22	512	145	1123	19	122	846	958
1097	Larue	Kentucky	1545	892	77	6	243	60	243	4	19	515	562
1098	Laurel	Kentucky	5579	2641	234	36	787	197	1514	26	145	1611	1577
1099	Lawrence	Kentucky	1896	769	86	12	322	86	553	15	54	504	506
1100	Lee	Kentucky	959	407	34	8	151	29	295	6	27	266	265
1102	Leslie	Kentucky	1791	472	61	10	239	76	800	35	98	343	337
1103	Letcher	Kentucky	3797	1250	161	15	690	148	1350	43	139	900	986
1104	Lewis	Kentucky	1374	694	54	8	217	48	314	8	30	419	418
1105	Lincoln	Kentucky	2480	1357	91	14	349	82	541	8	40	763	812
1106	Livingston	Kentucky	1462	815	67	4	202	39	303	3	27	498	473
1107	Logan	Kentucky	3098	1862	123	17	468	93	478	6	51	1018	1166
1108	Lyon	Kentucky	1274	811	51	4	170	23	198	5	14	482	427
1109	McCracken	Kentucky	9442	6080	354	34	1314	242	1297	17	102	3226	3881
1110	McCreary	Kentucky	1832	674	62	11	282	78	651	12	62	423	469
1111	McLean	Kentucky	1329	787	62	8	193	36	218	4	18	452	478
1112	Madison	Kentucky	5973	3567	221	21	738	190	1124	13	98	1874	2151
1113	Magoffin	Kentucky	1392	468	55	12	241	72	481	15	49	348	318
1114	Marlon	Kentucky	1953	1136	76	12	274	83	337	4	34	587	765
1115	Marshall	Kentucky	4840	3145	223	18	641	108	647	8	49	1866	1712
1116	Martin	Kentucky	1909	476	57	11	255	84	879	35	111	359	320
1117	Mason	Kentucky	2116	1400	86	11	296	57	235	6	25	742	872
1118	Meade	Kentucky	1971	1059	96	13	317	76	367	6	36	632	594
1119	Menifee	Kentucky	715	321	26	3	95	22	226	3	20	187	181
1120	Mercer	Kentucky	2629	1697	95	7	359	79	357	4	30	871	1066
1121	Metcalfe	Kentucky	1086	611	39	4	156	44	215	3	15	343	358
1122	Monroe	Kentucky	1403	682	42	7	207	46	388	3	27	370	470
1123	Montgomery	Kentucky	2480	1397	86	9	341	85	516	7	37	767	863
1124	Morgan	Kentucky	1310	608	63	6	198	42	345	11	36	406	363
1125	Muhlenberg	Kentucky	4714	2390	232	28	878	143	943	22	79	1497	1631
1126	Nelson	Kentucky	3806	2255	170	19	556	154	585	6	59	1199	1446
1127	Nicholas	Kentucky	824	500	30	4	111	23	141	1	11	260	309
1128	Ohio	Kentucky	3073	1704	139	18	448	91	611	10	52	1005	1033
1129	Oldham	Kentucky	3080	1989	113	22	361	157	394	4	40	1098	1064
1130	Owen	Kentucky	1004	629	36	3	133	28	160	3	13	347	364
1131	Owsley	Kentucky	552	241	28	6	79	18	161	4	16	164	152
1132	Pendleton	Kentucky	1356	770	49	10	212	50	236	3	28	439	465
1133	Perry	Kentucky	4233	1424	151	27	705	192	1509	52	170	912	1103
1134	Pike	Kentucky	10626	3395	417	46	1625	408	4119	133	483	2387	2466
1135	Powell	Kentucky	1408	639	48	8	190	61	414	8	41	378	383
1136	Pulaski	Kentucky	7484	4077	294	53	948	262	1675	26	151	2355	2363
1137	Robertson	Kentucky	222	123	13	3	41	10	31	    	2	73	84
1138	Rockcastle	Kentucky	1622	801	71	9	243	70	391	4	36	486	479
1139	Rowan	Kentucky	2028	1100	76	11	275	72	445	7	42	609	661
1140	Russell	Kentucky	2219	1150	91	12	314	71	527	8	47	664	696
1141	Scott	Kentucky	2551	1627	90	10	342	96	347	2	38	843	996
1142	Shelby	Kentucky	3152	2011	109	17	448	102	428	3	34	1074	1220
1143	Simpson	Kentucky	1822	1197	59	5	227	61	244	2	25	621	728
1144	Spencer	Kentucky	937	560	46	6	108	29	170	2	18	338	284
1145	Taylor	Kentucky	3182	1885	105	14	385	95	634	5	61	963	1119
1146	Todd	Kentucky	1273	757	56	5	206	47	186	3	13	427	481
1147	Trigg	Kentucky	1876	1211	69	11	236	43	277	3	25	705	630
1148	Trimble	Kentucky	798	461	36	2	118	28	137	2	15	264	275
1149	Union	Kentucky	2112	1181	91	11	352	71	361	8	39	694	766
1150	Warren	Kentucky	9006	5681	298	50	1114	304	1425	10	121	2961	3420
1151	Washington	Kentucky	1310	784	70	5	192	45	196	4	15	427	515
1152	Wayne	Kentucky	2155	1100	92	8	286	84	526	7	53	686	604
1153	Webster	Kentucky	2026	1147	104	9	335	47	342	5	38	703	716
1154	Whitley	Kentucky	4372	2111	136	25	679	166	1125	17	112	1247	1363
1155	Wolfe	Kentucky	871	351	29	9	118	47	289	5	25	216	212
1156	Woodford	Kentucky	2322	1574	77	7	271	59	305	1	27	800	922
1158	"Louisiana, total"	Louisiana	446385	254008	22133	3023	75097	21409	62539	1223	6953	151981	164799
1159	Acadia	Louisiana	6048	2948	328	37	1121	286	1150	31	146	1903	2009
1160	Allen	Louisiana	2499	1241	116	23	493	107	458	13	49	787	856
1161	Ascension	Louisiana	5688	2946	329	35	1048	411	807	19	92	1852	1901
1162	Assumption	Louisiana	2371	1113	148	19	437	144	445	13	53	794	713
1163	Avoyelles	Louisiana	4198	2070	236	20	814	206	750	17	87	1332	1457
1164	Beauregard	Louisiana	3176	1752	181	20	561	140	463	13	45	1105	1092
1165	Bienville	Louisiana	1925	1099	89	16	365	80	244	5	26	654	754
1166	Bossier	Louisiana	8245	5240	344	48	1212	390	919	11	84	2892	3049
1167	Caddo	Louisiana	28364	18130	1197	163	4402	1075	3091	31	276	9826	11880
1168	Calcasieu	Louisiana	20265	11450	1224	143	3704	860	2544	56	282	7288	7356
1169	Caldwell	Louisiana	1080	563	48	6	196	61	186	5	15	348	378
1170	Cameron	Louisiana	853	482	55	5	162	33	100	3	12	322	284
1171	Catahoula	Louisiana	1285	671	72	6	230	50	229	6	24	446	420
1172	Claiborne	Louisiana	2027	1258	91	11	363	77	205	3	19	736	818
1173	Concordia	Louisiana	2430	1361	119	20	435	113	347	6	30	851	861
1174	De Soto	Louisiana	2919	1638	125	18	517	147	423	8	43	976	1074
1175	East Baton Rouge	Louisiana	35245	21514	1868	242	6026	1740	3403	51	398	12708	14189
1176	East Carroll	Louisiana	835	476	34	7	136	67	106	1	11	283	299
1177	East Feliciana	Louisiana	1735	898	82	14	304	101	297	7	32	585	568
1178	Evangeline	Louisiana	3864	1664	191	21	639	159	1023	28	141	1106	1131
1179	Franklin	Louisiana	2237	1281	116	14	415	110	271	5	25	746	873
1180	Grant	Louisiana	1864	907	88	8	313	86	408	8	46	585	564
1181	Iberia	Louisiana	7475	3968	444	57	1329	390	1100	30	156	2618	2531
1182	Iberville	Louisiana	3113	1687	168	24	603	176	401	7	48	1083	1087
1183	Jackson	Louisiana	2178	1295	110	13	397	81	251	7	22	741	857
1184	Jefferson	Louisiana	50346	30996	2297	303	8056	1929	6074	88	604	17774	19962
1185	Jefferson Davis	Louisiana	3597	1893	214	24	653	158	572	14	66	1214	1237
1186	Lafayette	Louisiana	15418	8874	852	90	2546	709	2050	36	263	5319	5578
1187	Lafourche	Louisiana	9496	4555	704	63	1810	430	1662	65	208	3236	3052
1188	La Salle	Louisiana	1826	915	88	13	382	60	318	11	38	576	654
1189	Lincoln	Louisiana	3323	2053	163	23	585	156	302	5	35	1207	1363
1190	Livingston	Louisiana	7312	3847	363	46	1217	419	1268	23	131	2417	2287
1191	Madison	Louisiana	1141	638	45	15	209	75	140	2	17	369	440
1192	Morehouse	Louisiana	3871	2232	218	25	686	162	494	9	48	1416	1444
1193	Natchitoches	Louisiana	3405	1832	169	30	631	188	490	9	54	1113	1266
1194	Orleans	Louisiana	49282	29037	1772	362	7529	2698	7082	76	725	15799	19704
1195	Ouachita	Louisiana	14316	8788	698	73	2470	599	1527	18	142	4974	5874
1196	Plaquemines	Louisiana	2430	1305	134	36	427	164	326	9	30	850	785
1197	Pointe Coupee	Louisiana	2175	1170	139	11	417	109	288	7	36	805	753
1198	Rapides	Louisiana	13227	7341	574	156	2127	851	1937	28	213	4235	4823
1199	Red River	Louisiana	1070	582	47	4	192	64	160	3	17	350	380
1200	Richland	Louisiana	2270	1320	111	22	399	124	265	5	26	778	891
1201	Sabine	Louisiana	3070	1723	158	18	492	138	483	9	49	1112	1011
1202	St Bernard	Louisiana	8737	5131	430	42	1501	310	1186	21	117	3070	3371
1203	St Charles	Louisiana	4207	2353	270	29	660	210	591	11	83	1557	1350
1204	St Helena	Louisiana	1195	602	44	9	210	71	226	4	30	371	391
1205	St James	Louisiana	2221	1167	159	21	433	119	284	8	31	804	729
1206	St John The Baptist	Louisiana	3573	1792	180	22	646	272	577	12	70	1132	1153
1207	St Landry	Louisiana	9239	4340	501	58	1614	479	1940	57	252	2881	2898
1208	St Martin	Louisiana	4369	2032	226	36	719	245	935	29	145	1352	1262
1209	"St, Mary"	Louisiana	6181	3142	347	39	1112	307	1085	28	119	2037	2033
1210	St Tammany	Louisiana	17783	10753	851	104	2548	749	2477	47	255	6426	6230
1211	Tangipahoa	Louisiana	8718	4523	361	106	1414	579	1533	22	180	2674	2933
